sector,regime,trend,volume,horizon,n,avg_ret,win_rate,sharpe
Industrials,Mild_Bull,0-20,Flat,90,21,-0.07440928222431625,47.61904761904761,-0.012326538948430622
Industrials,Mild_Bull,0-20,Big_Drop,60,21,-11.258817896360865,28.57142857142857,-1.3911196396142576
Industrials,Mild_Bull,0-20,Big_Drop,90,21,-5.219831452946514,42.857142857142854,-0.6702525538009119
Industrials,Strong_Bear,80-100,Flat,60,21,12.733252106765985,80.95238095238095,1.8689832766027525
Industrials,Strong_Bear,80-100,Flat,90,21,17.437818877722407,80.95238095238095,1.9287080774197756
Industrials,Strong_Bear,20-40,Flat,60,17,10.063191883579284,76.47058823529412,1.606684624910445
Industrials,Strong_Bear,20-40,Flat,90,17,15.21483431232341,82.35294117647058,1.8512814450693602
Industrials,Strong_Bear,0-20,Flat,60,46,11.391349018652216,86.95652173913044,1.9233176705150814
Industrials,Strong_Bear,0-20,Flat,90,46,16.46390724980296,91.30434782608695,1.9172699371467747
Industrials,Strong_Bear,0-20,Spike,60,15,2.780681976357279,60.0,0.5249393344333408
Industrials,Strong_Bear,0-20,Spike,90,15,3.840041948010212,66.66666666666666,0.7444864098053526
Industrials,Strong_Bear,0-20,Big_Drop,60,23,6.925071228241902,73.91304347826086,1.759478123628575
Industrials,Strong_Bear,0-20,Big_Drop,90,23,7.822274450708821,73.91304347826086,1.300350945795161
Industrials,Strong_Bear,0-20,Drop,60,24,13.249337495043983,95.83333333333334,3.9497525462836416
Industrials,Strong_Bear,0-20,Drop,90,24,13.345860463489004,100.0,2.4050504153247556
Industrials,Mild_Bear,80-100,Flat,60,21,2.6907040702711087,66.66666666666666,0.5910456198031728
Industrials,Mild_Bear,80-100,Flat,90,21,-2.4874259010282356,57.14285714285714,-0.38002183753345753
Industrials,Mild_Bear,80-100,Big_Drop,60,17,3.582000916346345,58.82352941176471,0.724140536196844
Industrials,Mild_Bear,80-100,Big_Drop,90,17,2.4845464873280925,58.82352941176471,0.2613715957066363
Industrials,Mild_Bear,80-100,Drop,60,21,3.6262101438907566,57.14285714285714,0.6474624839755511
Industrials,Mild_Bear,80-100,Drop,90,21,4.032137292634646,71.42857142857143,0.45008064539318615
Industrials,Mild_Bear,20-40,Flat,60,21,11.34138713319926,80.95238095238095,2.1568859787884724
Industrials,Mild_Bear,20-40,Flat,90,21,19.390269827356946,85.71428571428571,1.7467911558011089
Industrials,Mild_Bear,20-40,Big_Drop,60,16,4.569211777426814,56.25,0.6749595182423928
Industrials,Mild_Bear,20-40,Big_Drop,90,16,15.27057171532736,75.0,1.412558220009654
Industrials,Mild_Bear,20-40,Drop,60,15,6.3450011287205825,66.66666666666666,1.3072808985092015
Industrials,Mild_Bear,20-40,Drop,90,15,21.28566665367182,80.0,2.140324676434904
Metals,Strong_Bull,80-100,Drop,60,142,10.29518749289371,65.49295774647888,1.0135671883177655
Metals,Strong_Bull,80-100,Drop,90,142,17.280259654614365,75.35211267605634,1.0885199353172434
Metals,Strong_Bull,80-100,Jump,60,88,9.976473679987732,70.45454545454545,0.9415440785207448
Metals,Strong_Bull,80-100,Jump,90,88,15.651490327154471,68.18181818181817,0.9889924620651744
Metals,Strong_Bull,80-100,Big_Drop,60,133,10.479568907423214,72.93233082706767,1.0092341502834605
Metals,Strong_Bull,80-100,Big_Drop,90,133,17.347116797836293,75.18796992481202,1.035551260266965
Metals,Strong_Bull,80-100,Flat,60,256,9.293272279354735,66.015625,0.8940762483788316
Metals,Strong_Bull,80-100,Flat,90,256,14.365503693907502,69.921875,0.8437723915382751
Metals,Strong_Bull,80-100,Spike,60,39,7.126344095186498,61.53846153846154,0.6071924034673979
Metals,Strong_Bull,80-100,Spike,90,39,11.106403165727672,69.23076923076923,0.723894812381747
Metals,Strong_Bull,60-80,Drop,60,49,8.201418124681279,53.06122448979592,0.6778137986086914
Metals,Strong_Bull,60-80,Drop,90,49,9.209757049609793,46.93877551020408,0.4886901671694528
Metals,Strong_Bull,60-80,Jump,60,21,11.793664935475627,71.42857142857143,1.0010202770851802
Metals,Strong_Bull,60-80,Jump,90,21,15.4380595339021,71.42857142857143,0.9145646841240828
Metals,Strong_Bull,60-80,Big_Drop,60,34,9.184442909999731,70.58823529411765,0.7847905513387655
Metals,Strong_Bull,60-80,Big_Drop,90,34,11.017679848829445,61.76470588235294,0.5411294407347428
Metals,Strong_Bull,60-80,Flat,60,129,6.995331409742328,62.01550387596899,0.6633817042403423
Metals,Strong_Bull,60-80,Flat,90,129,8.99344406912884,60.46511627906976,0.6165290243115876
Metals,Strong_Bull,20-40,Flat,60,28,8.70737614985759,50.0,0.6286252824231726
Metals,Strong_Bull,20-40,Flat,90,28,11.1784404704931,42.857142857142854,0.39747485611630173
Metals,Strong_Bull,40-60,Flat,60,22,-5.2502397883991065,40.909090909090914,-0.6036403312877557
Metals,Strong_Bull,40-60,Flat,90,22,-10.74019382837906,22.727272727272727,-0.9214227301546928
Metals,Strong_Bull,0-20,Drop,60,35,2.8070387552475524,60.0,0.3767114715388072
Metals,Strong_Bull,0-20,Drop,90,35,1.3600576088850629,62.857142857142854,0.13440471146323604
Metals,Strong_Bull,0-20,Jump,60,19,-0.9415348766949373,52.63157894736842,-0.11600890109943753
Metals,Strong_Bull,0-20,Jump,90,19,-1.325289399189132,47.368421052631575,-0.13094270400394448
Metals,Strong_Bull,0-20,Big_Drop,60,22,-7.296760148256354,22.727272727272727,-1.2348215711412045
Metals,Strong_Bull,0-20,Big_Drop,90,22,-11.398763390939834,22.727272727272727,-1.293817811989485
Metals,Strong_Bull,0-20,Flat,60,47,-1.9329481538644484,53.191489361702125,-0.2661096689031593
Metals,Strong_Bull,0-20,Flat,90,47,-1.337649448381332,46.808510638297875,-0.14357097100390137
Metals,Mild_Bull,80-100,Drop,60,43,1.8313542402163623,62.7906976744186,0.16059430603807162
Metals,Mild_Bull,80-100,Drop,90,43,5.862313036347789,67.44186046511628,0.4391769312664282
Metals,Mild_Bull,80-100,Jump,60,16,-3.133904901455466,37.5,-0.4007597789100975
Metals,Mild_Bull,80-100,Jump,90,16,0.7802791608130821,56.25,0.061721998667432665
Metals,Mild_Bull,80-100,Big_Drop,60,27,0.30444360521499286,66.66666666666666,0.028986569145609372
Metals,Mild_Bull,80-100,Big_Drop,90,27,8.597949477819249,70.37037037037037,0.6128100915424406
Metals,Mild_Bull,80-100,Flat,60,84,3.517109332725738,60.71428571428571,0.484085496251779
Metals,Mild_Bull,80-100,Flat,90,84,3.8746986794975204,58.333333333333336,0.3318295849896806
Metals,Mild_Bull,60-80,Drop,60,16,-0.11579459533315029,56.25,-0.01868154365880976
Metals,Mild_Bull,60-80,Drop,90,16,4.4649895785996,75.0,0.6480377076076694
Metals,Mild_Bull,60-80,Flat,60,50,6.619240743909013,68.0,0.9622269861852983
Metals,Mild_Bull,60-80,Flat,90,50,6.369754090332266,78.0,0.8904791328699849
Metals,Mild_Bull,20-40,Flat,60,40,0.704041017995578,52.5,0.09916787126898176
Metals,Mild_Bull,20-40,Flat,90,40,0.08515353109032783,45.0,0.008410063851043946
Metals,Mild_Bull,40-60,Flat,60,19,2.6675236251424654,52.63157894736842,0.43310091603645073
Metals,Mild_Bull,40-60,Flat,90,19,-3.4225761446868233,21.052631578947366,-0.2779035568269258
Metals,Mild_Bull,0-20,Big_Drop,60,17,-6.455062866557803,23.52941176470588,-0.9661057122877912
Metals,Mild_Bull,0-20,Big_Drop,90,17,-2.0350238437209605,29.411764705882355,-0.2678126918135585
Metals,Mild_Bull,0-20,Flat,60,37,3.8102336397439713,64.86486486486487,0.6159217623733994
Metals,Mild_Bull,0-20,Flat,90,37,8.472496394017321,67.56756756756756,0.8538943691606597
Metals,Strong_Bear,80-100,Flat,60,20,2.0998017664221567,65.0,0.2821364115956807
Metals,Strong_Bear,80-100,Flat,90,20,5.663463550553092,70.0,0.6638336348941516
Metals,Strong_Bear,20-40,Flat,60,27,11.110635473350735,62.96296296296296,1.1395779126252028
Metals,Strong_Bear,20-40,Flat,90,27,10.611539486794404,59.25925925925925,0.8361460860018994
Metals,Strong_Bear,0-20,Drop,60,24,19.422764576509717,87.5,2.332361591711387
Metals,Strong_Bear,0-20,Drop,90,24,26.915818048923317,75.0,1.7014919141994365
Metals,Strong_Bear,0-20,Big_Drop,60,23,8.271157839687035,78.26086956521739,0.9729636105438402
Metals,Strong_Bear,0-20,Big_Drop,90,23,14.34763142210598,60.86956521739131,1.1370168099166422
Metals,Strong_Bear,0-20,Flat,60,40,23.787030353484557,92.5,2.3774067608148086
Metals,Strong_Bear,0-20,Flat,90,40,35.088913519191685,90.0,1.921795870163619
Metals,Mild_Bear,80-100,Flat,60,26,2.925853016411835,65.38461538461539,0.4174194516452268
Metals,Mild_Bear,80-100,Flat,90,26,9.502803595122531,76.92307692307693,0.9008156557380034
Metals,Mild_Bear,20-40,Flat,60,17,2.604923068429806,35.294117647058826,0.3067844435165291
Metals,Mild_Bear,20-40,Flat,90,17,2.09106513097615,47.05882352941176,0.24387894745529773
Metals,Mild_Bear,40-60,Flat,60,25,13.644374376883768,84.0,1.8625799842302169
Metals,Mild_Bear,40-60,Flat,90,25,19.377407586279855,76.0,1.1791354679801112
Metals,Mild_Bear,0-20,Drop,60,15,-1.9126491999475774,26.666666666666668,-0.43994565501974503
Metals,Mild_Bear,0-20,Drop,90,15,-4.825397858029252,33.33333333333333,-0.6357049771662163
Metals,Mild_Bear,0-20,Big_Drop,60,18,6.732315356765271,77.77777777777779,1.4073604844296663
Metals,Mild_Bear,0-20,Big_Drop,90,18,7.914917176944897,61.111111111111114,1.2106314937773313
Metals,Mild_Bear,0-20,Flat,60,19,2.951815242126482,52.63157894736842,0.5999308674351033
Metals,Mild_Bear,0-20,Flat,90,19,2.9677713879603407,52.63157894736842,0.43068463799456663
Auto,Strong_Bull,0-20,Big_Drop,60,21,-8.653159039582091,28.57142857142857,-1.401635771268764
Auto,Strong_Bull,0-20,Big_Drop,90,21,-2.71911364399946,52.38095238095239,-0.2894551748841637
Auto,Strong_Bull,0-20,Flat,60,23,-1.2247939657019205,47.82608695652174,-0.17820949718839202
Auto,Strong_Bull,0-20,Flat,90,23,-0.6475174063740838,52.17391304347826,-0.08139527113912325
Auto,Strong_Bull,60-80,Drop,60,55,4.263206264992843,56.36363636363636,0.5508286544553697
Auto,Strong_Bull,60-80,Drop,90,55,6.13259578879345,65.45454545454545,0.5373001921129763
Auto,Strong_Bull,60-80,Jump,60,30,0.685818208788692,50.0,0.09584075440377081
Auto,Strong_Bull,60-80,Jump,90,30,1.6307574440107635,50.0,0.1521834348713401
Auto,Strong_Bull,60-80,Big_Drop,60,52,3.7845674067056505,57.692307692307686,0.6283104664163619
Auto,Strong_Bull,60-80,Big_Drop,90,52,8.683578445941817,73.07692307692307,0.8842423659618953
Auto,Strong_Bull,60-80,Spike,60,20,3.5479498300238603,65.0,0.5812749974761697
Auto,Strong_Bull,60-80,Spike,90,20,7.194485966044863,65.0,0.7090912655599049
Auto,Strong_Bull,60-80,Flat,60,96,2.2197788356860486,54.166666666666664,0.29495052218497897
Auto,Strong_Bull,60-80,Flat,90,96,4.328890811909234,56.25,0.4619635444596558
Auto,Strong_Bull,80-100,Drop,60,113,5.0709945736971225,63.716814159292035,0.6394801790502417
Auto,Strong_Bull,80-100,Drop,90,113,7.702726215612028,63.716814159292035,0.6634898589724493
Auto,Strong_Bull,80-100,Jump,60,50,3.58527774085097,56.00000000000001,0.46853770303950615
Auto,Strong_Bull,80-100,Jump,90,50,7.515158875636351,64.0,0.608330277961377
Auto,Strong_Bull,80-100,Big_Drop,60,104,3.143679440724723,56.730769230769226,0.45134931883366214
Auto,Strong_Bull,80-100,Big_Drop,90,104,4.784295038175184,64.42307692307693,0.4519953286295449
Auto,Strong_Bull,80-100,Spike,60,46,0.5383941447607828,47.82608695652174,0.08150518796309271
Auto,Strong_Bull,80-100,Spike,90,46,1.294259237074925,47.82608695652174,0.14640840414791903
Auto,Strong_Bull,80-100,Flat,60,178,4.9066316080544485,60.1123595505618,0.7241654255748959
Auto,Strong_Bull,80-100,Flat,90,178,5.485955091679135,60.1123595505618,0.5214308936928531
Auto,Strong_Bull,20-40,Drop,60,16,-2.076804199657752,56.25,-0.3251535259256321
Auto,Strong_Bull,20-40,Drop,90,16,-2.4444596611610123,50.0,-0.23646117556857238
Auto,Strong_Bull,20-40,Flat,60,42,0.28583443141302595,61.904761904761905,0.046601255320243805
Auto,Strong_Bull,20-40,Flat,90,42,1.6138193724195011,59.523809523809526,0.1941452110421538
Auto,Mild_Bull,40-60,Flat,60,15,3.6975407702986534,60.0,1.0260504034208933
Auto,Mild_Bull,40-60,Flat,90,15,9.98158044540259,80.0,1.452269968114667
Auto,Mild_Bull,0-20,Drop,60,16,3.46439758966965,62.5,0.5981200002439219
Auto,Mild_Bull,0-20,Drop,90,16,4.740552874786904,68.75,0.6850500842780448
Auto,Mild_Bull,0-20,Flat,60,33,8.016592563273422,66.66666666666666,1.0623137431605358
Auto,Mild_Bull,0-20,Flat,90,33,9.975466495795608,69.6969696969697,1.2038602160626184
Auto,Mild_Bull,60-80,Drop,60,21,3.498810375196272,61.904761904761905,0.5498899332963882
Auto,Mild_Bull,60-80,Drop,90,21,9.285922478774829,80.95238095238095,1.0590718768702612
Auto,Mild_Bull,60-80,Big_Drop,60,15,1.125463248250688,73.33333333333333,0.20109305021047708
Auto,Mild_Bull,60-80,Big_Drop,90,15,3.3314575171959446,66.66666666666666,0.4391704839652671
Auto,Mild_Bull,60-80,Flat,60,25,4.774737530240018,64.0,0.8194777962474659
Auto,Mild_Bull,60-80,Flat,90,25,9.939798659422502,76.0,1.038214879609776
Auto,Mild_Bull,80-100,Drop,60,19,6.003954000493048,68.42105263157895,0.8879659572199355
Auto,Mild_Bull,80-100,Drop,90,19,9.14077766333365,68.42105263157895,0.8126744329292708
Auto,Mild_Bull,80-100,Jump,60,18,6.039068827857323,61.111111111111114,0.8452742134758912
Auto,Mild_Bull,80-100,Jump,90,18,12.960474247849815,83.33333333333334,1.1158458906153772
Auto,Mild_Bull,80-100,Big_Drop,60,27,4.379009622598189,62.96296296296296,0.5495874777720532
Auto,Mild_Bull,80-100,Big_Drop,90,27,12.329613666471475,74.07407407407408,1.043357833339749
Auto,Mild_Bull,80-100,Spike,60,15,5.280334168673378,53.333333333333336,0.8059758071013436
Auto,Mild_Bull,80-100,Spike,90,15,11.70906371721648,80.0,1.343101141244091
Auto,Mild_Bull,80-100,Flat,60,50,5.16192815563534,64.0,0.8966407202616369
Auto,Mild_Bull,80-100,Flat,90,50,8.300686243645703,74.0,0.9660602938971108
Auto,Mild_Bull,20-40,Flat,60,23,9.901781599136914,78.26086956521739,1.7457263482391108
Auto,Mild_Bull,20-40,Flat,90,23,11.914464591405993,82.6086956521739,1.3921674483823725
Auto,Strong_Bear,40-60,Flat,60,17,18.856855554704573,88.23529411764706,2.518706478344711
Auto,Strong_Bear,40-60,Flat,90,17,18.749158453358874,88.23529411764706,1.8861147793487893
Auto,Strong_Bear,0-20,Flat,60,25,29.792043108164098,84.0,2.2021306206882683
Auto,Strong_Bear,0-20,Flat,90,25,39.81528353108226,84.0,1.9218476613373894
Auto,Strong_Bear,80-100,Big_Drop,60,19,12.236993497828433,84.21052631578947,1.7757169689238685
Auto,Strong_Bear,80-100,Big_Drop,90,19,12.895949070112243,78.94736842105263,1.3158190133688752
Auto,Strong_Bear,80-100,Flat,60,19,12.120376654414121,84.21052631578947,2.0614497248319363
Auto,Strong_Bear,80-100,Flat,90,19,11.096070520566926,78.94736842105263,1.5829806948362672
Auto,Strong_Bear,20-40,Flat,60,16,15.247728142663133,81.25,1.541878701895146
Auto,Strong_Bear,20-40,Flat,90,16,15.236322934675623,81.25,1.2714386010533987
Auto,Mild_Bear,80-100,Drop,60,21,3.1277638606810223,66.66666666666666,0.91637325858597
Auto,Mild_Bear,80-100,Drop,90,21,8.602022275423614,71.42857142857143,0.876356725228218
Auto,Mild_Bear,80-100,Big_Drop,60,19,0.5871465359221595,57.89473684210527,0.23731929216061895
Auto,Mild_Bear,80-100,Big_Drop,90,19,7.126529689798524,63.1578947368421,0.8692430789116117
Auto,Mild_Bear,80-100,Flat,60,26,3.913167714326486,73.07692307692307,0.9599424728981214
Auto,Mild_Bear,80-100,Flat,90,26,9.601786876353797,69.23076923076923,1.1162527405133382
Consumer,Strong_Bull,60-80,Flat,60,112,4.652038002488595,64.28571428571429,1.032901174188531
Consumer,Strong_Bull,60-80,Flat,90,112,6.525943085077189,63.39285714285714,0.839195156790643
Consumer,Strong_Bull,60-80,Jump,60,25,3.9875737557950917,76.0,0.9399334030981552
Consumer,Strong_Bull,60-80,Jump,90,25,6.306346297067177,72.0,0.9860373117950256
Consumer,Strong_Bull,60-80,Big_Drop,60,63,3.0312530941292626,63.49206349206349,0.6447303710372316
Consumer,Strong_Bull,60-80,Big_Drop,90,63,3.9302460347441643,68.25396825396825,0.5786979583639195
Consumer,Strong_Bull,60-80,Drop,60,74,2.8483623079195413,60.810810810810814,0.6644173280125333
Consumer,Strong_Bull,60-80,Drop,90,74,5.05005681665278,72.97297297297297,0.7868396445226921
Consumer,Strong_Bull,60-80,Spike,60,24,5.73198129486519,62.5,1.001682683444498
Consumer,Strong_Bull,60-80,Spike,90,24,7.400565598693569,66.66666666666666,0.9781849486685509
Consumer,Strong_Bull,80-100,Flat,60,235,2.2606545194711574,58.723404255319146,0.4683257133238295
Consumer,Strong_Bull,80-100,Flat,90,235,2.871555979200508,59.148936170212764,0.41608381000388084
Consumer,Strong_Bull,80-100,Jump,60,76,1.374233702700822,51.31578947368421,0.23072595606264124
Consumer,Strong_Bull,80-100,Jump,90,76,3.5226988728968265,59.210526315789465,0.44947704258586635
Consumer,Strong_Bull,80-100,Big_Drop,60,137,1.018935277827758,51.09489051094891,0.21216724892663533
Consumer,Strong_Bull,80-100,Big_Drop,90,137,2.259681582132849,54.74452554744526,0.31982853705503156
Consumer,Strong_Bull,80-100,Drop,60,125,2.088734343677726,60.0,0.4179375275090173
Consumer,Strong_Bull,80-100,Drop,90,125,3.2968444414392213,60.8,0.4663603635091084
Consumer,Strong_Bull,80-100,Spike,60,60,-0.15289628891036916,45.0,-0.03763968301305548
Consumer,Strong_Bull,80-100,Spike,90,60,1.8456013345992062,53.333333333333336,0.2788409874996939
Consumer,Strong_Bull,20-40,Flat,60,33,6.6503890806358,78.78787878787878,1.572523900745218
Consumer,Strong_Bull,20-40,Flat,90,33,7.750189787560048,75.75757575757575,1.0159016175891689
Consumer,Strong_Bull,20-40,Big_Drop,60,15,3.8389785704825234,60.0,0.7305907409468618
Consumer,Strong_Bull,20-40,Big_Drop,90,15,3.484382262058824,73.33333333333333,0.6267136305904968
Consumer,Strong_Bull,0-20,Flat,60,29,3.776348316094157,72.41379310344827,0.49703358682500665
Consumer,Strong_Bull,0-20,Flat,90,29,7.377633288332442,68.96551724137932,0.7538200666191037
Consumer,Strong_Bull,0-20,Big_Drop,60,21,0.9413181140202015,47.61904761904761,0.11605599551446652
Consumer,Strong_Bull,0-20,Big_Drop,90,21,6.347989742165877,71.42857142857143,0.6183807592564918
Consumer,Strong_Bull,0-20,Drop,60,16,5.081971777473962,62.5,1.1682006124076947
Consumer,Strong_Bull,0-20,Drop,90,16,8.333483566184348,87.5,1.6744715558988534
Consumer,Mild_Bull,60-80,Flat,60,39,7.214184595540319,71.7948717948718,1.4093344203120028
Consumer,Mild_Bull,60-80,Flat,90,39,8.847345160815715,66.66666666666666,1.2096677523923516
Consumer,Mild_Bull,60-80,Big_Drop,60,20,8.504215935128336,80.0,1.7728843972245418
Consumer,Mild_Bull,60-80,Big_Drop,90,20,9.278428921374946,70.0,1.1517398067180455
Consumer,Mild_Bull,60-80,Drop,60,27,7.090404004770806,85.18518518518519,1.726213468244254
Consumer,Mild_Bull,60-80,Drop,90,27,7.304478515959981,74.07407407407408,1.2859306285862202
Consumer,Mild_Bull,80-100,Flat,60,61,6.5244854592702755,72.1311475409836,1.2090589357578694
Consumer,Mild_Bull,80-100,Flat,90,61,9.061343723127557,75.40983606557377,1.1725064909100933
Consumer,Mild_Bull,80-100,Jump,60,25,5.749022996913014,68.0,1.183869592504556
Consumer,Mild_Bull,80-100,Jump,90,25,10.608492556927567,80.0,1.425943180032205
Consumer,Mild_Bull,80-100,Big_Drop,60,29,8.327878403090498,82.75862068965517,1.6434994399208136
Consumer,Mild_Bull,80-100,Big_Drop,90,29,12.921971418326775,75.86206896551724,1.4791644455112642
Consumer,Mild_Bull,80-100,Drop,60,30,9.17803704448683,86.66666666666667,1.921666780301987
Consumer,Mild_Bull,80-100,Drop,90,30,12.85428414768376,90.0,1.8055433506497511
Consumer,Mild_Bull,20-40,Flat,60,28,0.87575563578709,35.714285714285715,0.1611200517962265
Consumer,Mild_Bull,20-40,Flat,90,28,2.6601624642038817,42.857142857142854,0.38582310188152186
Consumer,Mild_Bull,0-20,Flat,60,34,-0.009352342196042562,47.05882352941176,-0.0047049680736677086
Consumer,Mild_Bull,0-20,Flat,90,34,4.794064955093391,55.88235294117647,0.6168478389779282
Consumer,Mild_Bull,0-20,Big_Drop,60,21,2.096652165101226,57.14285714285714,0.5339612476423701
Consumer,Mild_Bull,0-20,Big_Drop,90,21,3.5327298002012175,52.38095238095239,0.6722122872407204
Consumer,Mild_Bull,0-20,Drop,60,23,-0.031007175945033244,56.52173913043478,-0.014901047348412296
Consumer,Mild_Bull,0-20,Drop,90,23,5.378610568276003,60.86956521739131,0.7608593489806621
Consumer,Strong_Bear,80-100,Flat,60,40,6.732724642408817,67.5,1.2467710810206327
Consumer,Strong_Bear,80-100,Flat,90,40,6.485462048691227,57.49999999999999,0.7882410001114405
Consumer,Strong_Bear,0-20,Flat,60,21,9.637854836644559,80.95238095238095,2.2682695350027333
Consumer,Strong_Bear,0-20,Flat,90,21,9.841680168320725,90.47619047619048,1.7195990851999898
Consumer,Strong_Bear,0-20,Big_Drop,60,18,10.516464838980124,94.44444444444444,3.1572045501585384
Consumer,Strong_Bear,0-20,Big_Drop,90,18,11.825891883813059,94.44444444444444,2.563905782888332
Consumer,Strong_Bear,0-20,Drop,60,16,11.674425623806057,87.5,2.44363952583279
Consumer,Strong_Bear,0-20,Drop,90,16,11.79502931708266,93.75,2.547429165225543
Consumer,Mild_Bear,60-80,Flat,60,15,0.011717187178056854,53.333333333333336,0.000855976923911218
Consumer,Mild_Bear,60-80,Flat,90,15,2.4229620727511523,60.0,0.7457746490498585
Consumer,Mild_Bear,80-100,Flat,60,36,0.6307583429944499,50.0,0.14231463090559196
Consumer,Mild_Bear,80-100,Flat,90,36,0.9536046346168292,55.55555555555556,0.17058616405849275
Consumer,Mild_Bear,80-100,Big_Drop,60,26,-0.7173745154551164,30.76923076923077,-0.22071903403277152
Consumer,Mild_Bear,80-100,Big_Drop,90,26,1.0404667860694603,53.84615384615385,0.1909305260643024
Consumer,Mild_Bear,80-100,Drop,60,31,-1.0352188744211346,38.70967741935484,-0.34669302644450756
Consumer,Mild_Bear,80-100,Drop,90,31,0.6679872027888053,58.06451612903226,0.1733691205596533
Energy,Strong_Bull,80-100,Spike,60,41,-1.7974463966499103,36.58536585365854,-0.30002729754534496
Energy,Strong_Bull,80-100,Spike,90,41,4.042700851497787,53.65853658536586,0.3623635974776508
Energy,Strong_Bull,80-100,Flat,60,235,4.222603035311049,60.42553191489362,0.6468636320255057
Energy,Strong_Bull,80-100,Flat,90,235,7.170566807333929,62.5531914893617,0.7230626877660495
Energy,Strong_Bull,80-100,Big_Drop,60,113,0.39925416171656564,51.32743362831859,0.06004921246745705
Energy,Strong_Bull,80-100,Big_Drop,90,113,4.687294775152806,53.09734513274337,0.43243050501830443
Energy,Strong_Bull,80-100,Jump,60,80,-0.06996115611613325,52.5,-0.011314928515442113
Energy,Strong_Bull,80-100,Jump,90,80,2.845512083800985,52.5,0.29421749901225736
Energy,Strong_Bull,80-100,Drop,60,120,2.5891305332053958,50.83333333333333,0.4347968477256532
Energy,Strong_Bull,80-100,Drop,90,120,6.091008304186316,63.33333333333333,0.6196600261571705
Energy,Strong_Bull,60-80,Spike,60,24,6.213251079199847,58.333333333333336,0.8302163738292337
Energy,Strong_Bull,60-80,Spike,90,24,6.284174139977108,58.333333333333336,0.623556293390553
Energy,Strong_Bull,60-80,Flat,60,114,7.27269473300528,67.54385964912281,0.9634501601229501
Energy,Strong_Bull,60-80,Flat,90,114,6.000573561870354,66.66666666666666,0.5959444501439406
Energy,Strong_Bull,60-80,Big_Drop,60,68,3.155583675505335,54.41176470588235,0.46771001143670776
Energy,Strong_Bull,60-80,Big_Drop,90,68,5.432422110023218,61.76470588235294,0.4225254779749885
Energy,Strong_Bull,60-80,Jump,60,38,8.224984589945777,73.68421052631578,0.9012026542999229
Energy,Strong_Bull,60-80,Jump,90,38,13.477134236888494,73.68421052631578,0.8812019729111981
Energy,Strong_Bull,60-80,Drop,60,56,2.556893850087875,57.14285714285714,0.3453846909373596
Energy,Strong_Bull,60-80,Drop,90,56,5.306359715857469,58.92857142857143,0.3928346659786437
Energy,Strong_Bull,20-40,Flat,60,29,1.0789078862246642,48.275862068965516,0.1955764488303982
Energy,Strong_Bull,20-40,Flat,90,29,1.4448966746079468,44.827586206896555,0.1468351589242398
Energy,Strong_Bull,20-40,Big_Drop,60,15,3.3125665017622477,60.0,0.33856044402338725
Energy,Strong_Bull,20-40,Big_Drop,90,15,10.772081877518902,46.666666666666664,0.5088827848272509
Energy,Strong_Bull,20-40,Jump,60,17,-2.498705880632719,47.05882352941176,-0.37397867622109743
Energy,Strong_Bull,20-40,Jump,90,17,-1.9457146944450605,29.411764705882355,-0.2033798279519879
Energy,Strong_Bull,20-40,Drop,60,17,-6.606758262849306,23.52941176470588,-0.811066644561475
Energy,Strong_Bull,20-40,Drop,90,17,-3.2415657084397904,17.647058823529413,-0.2647238337982595
Energy,Strong_Bull,0-20,Flat,60,64,1.372033158170734,57.8125,0.11151798526589203
Energy,Strong_Bull,0-20,Flat,90,64,3.7331207415045946,51.5625,0.21360441350126322
Energy,Strong_Bull,0-20,Big_Drop,60,22,7.720111926504345,63.63636363636363,0.6989826172503458
Energy,Strong_Bull,0-20,Big_Drop,90,22,9.96125142008659,63.63636363636363,0.7200701824530699
Energy,Strong_Bull,0-20,Drop,60,29,3.812361662224657,51.724137931034484,0.30266084248918096
Energy,Strong_Bull,0-20,Drop,90,29,12.1071420942159,55.172413793103445,0.5865761067794164
Energy,Mild_Bull,80-100,Spike,60,16,16.153154582307085,68.75,1.2353427756788637
Energy,Mild_Bull,80-100,Spike,90,16,16.539072814994007,75.0,1.0671853658473187
Energy,Mild_Bull,80-100,Flat,60,62,11.775194125924218,70.96774193548387,1.0593364165001893
Energy,Mild_Bull,80-100,Flat,90,62,12.2906121796455,67.74193548387096,0.9262941870032836
Energy,Mild_Bull,80-100,Big_Drop,60,20,7.4618659805235765,65.0,0.6976107972301245
Energy,Mild_Bull,80-100,Big_Drop,90,20,16.10799570982823,75.0,1.0765305651799209
Energy,Mild_Bull,80-100,Jump,60,16,15.59249025804705,68.75,1.5408451281030175
Energy,Mild_Bull,80-100,Jump,90,16,20.170895289487646,81.25,1.450650603574719
Energy,Mild_Bull,80-100,Drop,60,16,4.036714796642187,50.0,0.46865968714105133
Energy,Mild_Bull,80-100,Drop,90,16,5.944403532333669,50.0,0.46185442691473627
Energy,Mild_Bull,60-80,Flat,60,62,9.584392764632655,77.41935483870968,1.585995065583196
Energy,Mild_Bull,60-80,Flat,90,62,10.446445879312432,80.64516129032258,1.371389425775596
Energy,Mild_Bull,60-80,Big_Drop,60,19,8.532391581696055,68.42105263157895,0.9007260769912953
Energy,Mild_Bull,60-80,Big_Drop,90,19,17.68025820368472,78.94736842105263,1.10935356194611
