Ticker,Entry,Exit,EntryPrice,ExitPrice,Return,Strategy
ADANIPORTS.NS,2023-11-08 00:00:00+05:30,2023-11-09 00:00:00+05:30,811.2554321289062,798.869140625,-0.015268053702151485,Standard
PAYTM.NS,2023-11-08 00:00:00+05:30,2023-11-10 00:00:00+05:30,896.1500244140625,894.1500244140625,-0.0022317691742603893,Standard
IRFC.NS,2023-07-20 00:00:00+05:30,2023-11-15 00:00:00+05:30,31.836734771728516,71.75704193115234,1.2539070807874946,Standard
AXISBANK.NS,2023-11-06 00:00:00+05:30,2023-11-17 00:00:00+05:30,1007.7603149414062,992.7347412109375,-0.014909868455518985,Standard
SBIN.NS,2023-11-13 00:00:00+05:30,2023-11-17 00:00:00+05:30,560.5069580078125,542.8630981445312,-0.03147839578297496,Standard
PAYTM.NS,2023-11-15 00:00:00+05:30,2023-11-17 00:00:00+05:30,919.0999755859375,888.4000244140625,-0.033402189084276064,Standard
ADANIPORTS.NS,2023-11-16 00:00:00+05:30,2023-11-17 00:00:00+05:30,806.2018432617188,802.6841430664062,-0.004363299618716628,Standard
SHREECEM.NS,2023-11-02 00:00:00+05:30,2023-11-20 00:00:00+05:30,25626.31640625,25687.087890625,0.0023714482960250365,Standard
TATASTEEL.NS,2023-11-17 00:00:00+05:30,2023-11-20 00:00:00+05:30,119.93047332763672,119.11624908447266,-0.006789135576407611,Standard
GAIL.NS,2023-11-03 00:00:00+05:30,2023-11-22 00:00:00+05:30,111.49177551269531,111.53682708740234,0.0004040798031950019,Standard
CIPLA.NS,2023-11-02 00:00:00+05:30,2023-11-23 00:00:00+05:30,1185.6734619140625,1148.5384521484375,-0.031319761265194396,Standard
TCS.NS,2023-11-17 00:00:00+05:30,2023-11-24 00:00:00+05:30,3261.91064453125,3219.674560546875,-0.012948265169429403,Standard
PAYTM.NS,2023-11-20 00:00:00+05:30,2023-11-24 00:00:00+05:30,901.3499755859375,892.5499877929688,-0.009763119799551969,Standard
MARUTI.NS,2023-11-15 00:00:00+05:30,2023-12-12 00:00:00+05:30,10247.302734375,10132.001953125,-0.011251817599105252,Standard
POLICYBZR.NS,2023-11-10 00:00:00+05:30,2023-12-20 00:00:00+05:30,746.5499877929688,756.5999755859375,0.013461908723191602,Standard
HDFCLIFE.NS,2023-11-17 00:00:00+05:30,2023-12-20 00:00:00+05:30,647.80029296875,640.1475830078125,-0.01181337835749739,Standard
PGEL.NS,2023-08-07 00:00:00+05:30,2024-01-05 00:00:00+05:30,161.01150512695312,222.61923217773438,0.38262934690415606,Standard
DMART.NS,2023-11-09 00:00:00+05:30,2024-01-05 00:00:00+05:30,3747.60009765625,3863.5,0.030926432736575554,Standard
SHREECEM.NS,2023-11-29 00:00:00+05:30,2024-01-05 00:00:00+05:30,25838.76171875,26745.755859375,0.03510207456910894,Standard
SRF.NS,2023-11-06 00:00:00+05:30,2024-01-09 00:00:00+05:30,2320.045166015625,2294.38525390625,-0.011060091624613737,Standard
EICHERMOT.NS,2023-11-03 00:00:00+05:30,2024-01-10 00:00:00+05:30,3347.03466796875,3751.793212890625,0.12093049074018557,Standard
BAJAJFINSV.NS,2023-11-06 00:00:00+05:30,2024-01-12 00:00:00+05:30,1562.65234375,1650.0545654296875,0.055931968508070466,Standard
EICHERMOT.NS,2024-01-11 00:00:00+05:30,2024-01-12 00:00:00+05:30,3796.950927734375,3779.425048828125,-0.004615777037894882,Standard
SBILIFE.NS,2023-10-30 00:00:00+05:30,2024-01-16 00:00:00+05:30,1321.3072509765625,1403.6026611328125,0.0622833259224351,Standard
M&M.NS,2023-11-29 00:00:00+05:30,2024-01-16 00:00:00+05:30,1594.5205078125,1595.75146484375,0.0007719919720184298,Standard
DIVISLAB.NS,2023-11-28 00:00:00+05:30,2024-01-17 00:00:00+05:30,3720.2724609375,3689.255126953125,-0.008337382358430463,Standard
HDFCBANK.NS,2023-12-27 00:00:00+05:30,2024-01-17 00:00:00+05:30,828.9718627929688,748.279296875,-0.0973405365606737,Standard
NESTLEIND.NS,2023-10-04 00:00:00+05:30,2024-01-18 00:00:00+05:30,1116.5660400390625,1222.4205322265625,0.09480361070608662,Standard
INDUSINDBK.NS,2023-10-27 00:00:00+05:30,2024-01-23 00:00:00+05:30,1425.4747314453125,1425.8702392578125,0.0002774569087583812,Standard
HINDALCO.NS,2023-11-02 00:00:00+05:30,2024-01-23 00:00:00+05:30,468.0645751953125,534.3951416015625,0.1417124258518641,Standard
TATASTEEL.NS,2023-11-21 00:00:00+05:30,2024-01-23 00:00:00+05:30,120.936279296875,124.6242446899414,0.030495112091328443,Standard
SBIN.NS,2023-12-05 00:00:00+05:30,2024-01-23 00:00:00+05:30,586.4425659179688,583.4054565429688,-0.005178869255927833,Standard
PIDILITIND.NS,2024-01-02 00:00:00+05:30,2024-01-23 00:00:00+05:30,1352.6719970703125,1246.3931884765625,-0.07856953409543051,Standard
AXISBANK.NS,2023-11-24 00:00:00+05:30,2024-01-24 00:00:00+05:30,1006.86181640625,1057.4295654296875,0.05022312714561653,Standard
SBIN.NS,2024-01-24 00:00:00+05:30,2024-01-25 00:00:00+05:30,596.1322021484375,590.78125,-0.00897611658815423,Standard
ABB.NS,2023-12-05 00:00:00+05:30,2024-01-31 00:00:00+05:30,4784.38330078125,4611.6298828125,-0.03610777128591282,Standard
TITAN.NS,2023-11-02 00:00:00+05:30,2024-02-01 00:00:00+05:30,3181.48388671875,3604.770751953125,0.13304699326041078,Standard
LT.NS,2023-11-06 00:00:00+05:30,2024-02-01 00:00:00+05:30,2924.963623046875,3340.343994140625,0.1420121494232659,Standard
EICHERMOT.NS,2024-02-01 00:00:00+05:30,2024-02-02 00:00:00+05:30,3840.30224609375,3735.19482421875,-0.02736957018992773,Standard
SHREECEM.NS,2024-02-01 00:00:00+05:30,2024-02-05 00:00:00+05:30,29309.400390625,26677.955078125,-0.08978161536671021,Standard
GRASIM.NS,2023-11-02 00:00:00+05:30,2024-02-06 00:00:00+05:30,1876.1728515625,2050.63134765625,0.09298636634063796,Standard
BRITANNIA.NS,2023-11-08 00:00:00+05:30,2024-02-06 00:00:00+05:30,4550.9482421875,4878.77880859375,0.07203566135234094,Standard
ICICIBANK.NS,2024-01-23 00:00:00+05:30,2024-02-08 00:00:00+05:30,1012.45458984375,973.3456420898438,-0.0386278536797802,Standard
EICHERMOT.NS,2024-02-06 00:00:00+05:30,2024-02-08 00:00:00+05:30,3851.433349609375,3717.3759765625,-0.034807138246458695,Standard
M&M.NS,2024-02-05 00:00:00+05:30,2024-02-09 00:00:00+05:30,1677.6885986328125,1621.4061279296875,-0.03354762662689065,Standard
BEL.NS,2023-11-06 00:00:00+05:30,2024-02-12 00:00:00+05:30,135.20761108398438,172.203369140625,0.2736218601899612,Standard
HAL.NS,2023-11-07 00:00:00+05:30,2024-02-12 00:00:00+05:30,1975.9482421875,2787.91748046875,0.41092636990448117,Standard
ULTRACEMCO.NS,2023-10-30 00:00:00+05:30,2024-02-13 00:00:00+05:30,8299.4619140625,9732.625,0.17268144619221243,Standard
HINDALCO.NS,2024-01-24 00:00:00+05:30,2024-02-13 00:00:00+05:30,557.8378295898438,503.50006103515625,-0.09740782297722607,Standard
GRASIM.NS,2024-02-09 00:00:00+05:30,2024-02-13 00:00:00+05:30,2152.368896484375,2048.794921875,-0.04812092145475161,Standard
M&M.NS,2024-02-12 00:00:00+05:30,2024-02-13 00:00:00+05:30,1635.24267578125,1621.750732421875,-0.008250728506048265,Standard
PFC.NS,2023-10-27 00:00:00+05:30,2024-02-26 00:00:00+05:30,217.01588439941406,384.35235595703125,0.7710793706217248,Standard
TECHM.NS,2024-01-15 00:00:00+05:30,2024-02-26 00:00:00+05:30,1265.02587890625,1227.764892578125,-0.02945472258665657,Standard
RECLTD.NS,2023-04-03 00:00:00+05:30,2024-02-27 00:00:00+05:30,101.19609832763672,403.02178955078125,2.982582295277245,Standard
VEDL.NS,2023-11-08 00:00:00+05:30,2024-02-27 00:00:00+05:30,196.1390838623047,227.8398895263672,0.16162411407161145,Standard
APOLLOHOSP.NS,2023-11-03 00:00:00+05:30,2024-02-29 00:00:00+05:30,5126.8310546875,6075.85400390625,0.18510907402557203,Standard
SUZLON.NS,2023-05-22 00:00:00+05:30,2024-03-04 00:00:00+05:30,9.25,42.79999923706055,3.627026944547086,Standard
ULTRACEMCO.NS,2024-03-01 00:00:00+05:30,2024-03-04 00:00:00+05:30,10012.283203125,9857.09375,-0.0154999064625502,Standard
INFY.NS,2023-11-16 00:00:00+05:30,2024-03-05 00:00:00+05:30,1360.3514404296875,1512.495361328125,0.11184162884436727,Standard
IRFC.NS,2023-11-17 00:00:00+05:30,2024-03-11 00:00:00+05:30,75.07642364501953,137.75399780273438,0.8348502914053337,Standard
ADANIENT.NS,2023-12-05 00:00:00+05:30,2024-03-12 00:00:00+05:30,2956.727783203125,3119.73291015625,0.055130244954960286,Standard
APOLLOHOSP.NS,2024-03-11 00:00:00+05:30,2024-03-12 00:00:00+05:30,6178.51953125,6118.87158203125,-0.009654084431886936,Standard
COALINDIA.NS,2023-09-04 00:00:00+05:30,2024-03-13 00:00:00+05:30,208.66529846191406,371.52392578125,0.7804777723932912,Standard
NTPC.NS,2023-11-02 00:00:00+05:30,2024-03-13 00:00:00+05:30,219.97235107421875,307.4410095214844,0.3976347846450651,Standard
GAIL.NS,2023-11-23 00:00:00+05:30,2024-03-13 00:00:00+05:30,112.57290649414062,156.73614501953125,0.39230788207186695,Standard
ADANIPORTS.NS,2023-12-04 00:00:00+05:30,2024-03-13 00:00:00+05:30,870.660400390625,1198.551513671875,0.3766004668802445,Standard
AMBUJACEM.NS,2023-12-05 00:00:00+05:30,2024-03-13 00:00:00+05:30,505.6667785644531,555.5331420898438,0.09861506754894434,Standard
ACC.NS,2023-12-05 00:00:00+05:30,2024-03-13 00:00:00+05:30,2169.82470703125,2372.724365234375,0.09350970036687062,Standard
GODREJCP.NS,2023-12-20 00:00:00+05:30,2024-03-13 00:00:00+05:30,1013.2301635742188,1153.7811279296875,0.1387157325238605,Standard
BEL.NS,2024-02-14 00:00:00+05:30,2024-03-13 00:00:00+05:30,179.05601501464844,187.63414001464844,0.04790749419559142,Standard
VEDL.NS,2024-02-29 00:00:00+05:30,2024-03-13 00:00:00+05:30,231.42283630371094,217.47962951660156,-0.06024991746627293,Standard
PFC.NS,2024-03-01 00:00:00+05:30,2024-03-13 00:00:00+05:30,386.03375244140625,371.4144592285156,-0.03787050515773125,Standard
RECLTD.NS,2024-03-01 00:00:00+05:30,2024-03-13 00:00:00+05:30,417.98052978515625,407.8412780761719,-0.02425771294705041,Standard
DLF.NS,2023-10-27 00:00:00+05:30,2024-03-15 00:00:00+05:30,529.2323608398438,813.0722045898438,0.5363236732152431,Standard
IOC.NS,2023-11-01 00:00:00+05:30,2024-03-15 00:00:00+05:30,80.18511199951172,146.7690887451172,0.8303782969837459,Standard
RELIANCE.NS,2023-12-22 00:00:00+05:30,2024-03-15 00:00:00+05:30,1273.1021728515625,1407.80517578125,0.10580690678421552,Standard
INFY.NS,2024-03-14 00:00:00+05:30,2024-03-15 00:00:00+05:30,1556.5570068359375,1538.38623046875,-0.011673697967621379,Standard
COALINDIA.NS,2024-03-14 00:00:00+05:30,2024-03-15 00:00:00+05:30,381.0113830566406,369.9204406738281,-0.02910921530437251,Standard
BEL.NS,2024-03-14 00:00:00+05:30,2024-03-15 00:00:00+05:30,192.51480102539062,186.20445251464844,-0.032778510935945755,Standard
RECLTD.NS,2024-03-14 00:00:00+05:30,2024-03-15 00:00:00+05:30,422.208984375,406.2044982910156,-0.03790655025419691,Standard
POWERGRID.NS,2023-09-01 00:00:00+05:30,2024-03-19 00:00:00+05:30,170.787841796875,242.38038635253906,0.41918993648746977,Standard
HCLTECH.NS,2023-09-01 00:00:00+05:30,2024-03-19 00:00:00+05:30,1084.5633544921875,1487.995849609375,0.371976882167554,Standard
TATACONSUM.NS,2023-09-06 00:00:00+05:30,2024-03-19 00:00:00+05:30,866.4603271484375,1130.0262451171875,0.30418694279535924,Standard
BPCL.NS,2023-11-03 00:00:00+05:30,2024-03-19 00:00:00+05:30,153.93023681640625,248.693359375,0.6156238340074695,Standard
TCS.NS,2023-12-12 00:00:00+05:30,2024-03-19 00:00:00+05:30,3419.90966796875,3729.954833984375,0.09065887585264082,Standard
WIPRO.NS,2023-12-22 00:00:00+05:30,2024-03-19 00:00:00+05:30,216.38272094726562,231.93637084960938,0.07188027691977453,Standard
SBILIFE.NS,2024-02-29 00:00:00+05:30,2024-03-19 00:00:00+05:30,1546.822265625,1458.5738525390625,-0.05705142410157922,Standard
ADANIPORTS.NS,2024-03-14 00:00:00+05:30,2024-03-19 00:00:00+05:30,1256.3212890625,1229.91357421875,-0.021019873716743374,Standard
GODREJCP.NS,2024-03-14 00:00:00+05:30,2024-03-19 00:00:00+05:30,1184.023193359375,1161.7877197265625,-0.018779592965341166,Standard
RELIANCE.NS,2024-03-18 00:00:00+05:30,2024-03-19 00:00:00+05:30,1428.899169921875,1414.778564453125,-0.0098821566741634,Standard
COALINDIA.NS,2024-03-18 00:00:00+05:30,2024-03-19 00:00:00+05:30,375.79998779296875,373.3055725097656,-0.006637614061279104,Standard
NESTLEIND.NS,2024-03-18 00:00:00+05:30,2024-03-19 00:00:00+05:30,1264.2591552734375,1222.955810546875,-0.032669998515952446,Standard
VEDL.NS,2024-03-18 00:00:00+05:30,2024-03-19 00:00:00+05:30,234.01290893554688,230.21414184570312,-0.016233151868087874,Standard
DLF.NS,2024-03-18 00:00:00+05:30,2024-03-19 00:00:00+05:30,825.4602661132812,812.4306030273438,-0.015784724741856184,Standard
DRREDDY.NS,2024-02-06 00:00:00+05:30,2024-03-20 00:00:00+05:30,1218.3326416015625,1205.8265380859375,-0.01026493347431377,Standard
HAL.NS,2024-02-13 00:00:00+05:30,2024-03-20 00:00:00+05:30,2862.90380859375,2941.03369140625,0.027290432384760133,Standard
WIPRO.NS,2024-03-21 00:00:00+05:30,2024-03-22 00:00:00+05:30,234.5610809326172,228.30392456054688,-0.026676021218830493,Standard
GODREJCP.NS,2024-03-20 00:00:00+05:30,2024-03-26 00:00:00+05:30,1172.2542724609375,1156.6751708984375,-0.01328986545708592,Standard
DRREDDY.NS,2024-03-21 00:00:00+05:30,2024-03-26 00:00:00+05:30,1210.74609375,1212.0599365234375,0.001085151362634739,Standard
VEDL.NS,2024-03-21 00:00:00+05:30,2024-03-26 00:00:00+05:30,236.04180908203125,231.85450744628906,-0.017739660833928708,Standard
IOC.NS,2024-03-21 00:00:00+05:30,2024-03-27 00:00:00+05:30,149.95973205566406,151.50946044921875,0.010334296896312396,Standard
APOLLOHOSP.NS,2024-03-22 00:00:00+05:30,2024-03-27 00:00:00+05:30,6348.99658203125,6205.15673828125,-0.022655523891301415,Standard
HEROMOTOCO.NS,2023-10-13 00:00:00+05:30,2024-04-02 00:00:00+05:30,2837.199951171875,4267.76611328125,0.5042176042328265,Standard
SBILIFE.NS,2024-03-21 00:00:00+05:30,2024-04-02 00:00:00+05:30,1465.26123046875,1467.806396484375,0.0017370049535882274,Standard
GODREJCP.NS,2024-03-27 00:00:00+05:30,2024-04-02 00:00:00+05:30,1191.4027099609375,1166.418212890625,-0.020970656572647604,Standard
DRREDDY.NS,2024-04-01 00:00:00+05:30,2024-04-03 00:00:00+05:30,1234.879150390625,1209.9952392578125,-0.020150887740667627,Standard
BPCL.NS,2024-03-20 00:00:00+05:30,2024-04-05 00:00:00+05:30,252.6844024658203,263.2974548339844,0.04200121679295045,Standard
IOC.NS,2024-03-28 00:00:00+05:30,2024-04-05 00:00:00+05:30,152.92245483398438,153.15036010742188,0.0014903322974047105,Standard
SUZLON.NS,2024-04-03 00:00:00+05:30,2024-04-05 00:00:00+05:30,43.5,42.650001525878906,-0.019540194807381464,Standard
NESTLEIND.NS,2024-03-20 00:00:00+05:30,2024-04-08 00:00:00+05:30,1249.5113525390625,1223.9356689453125,-0.020468548398363148,Standard
APOLLOHOSP.NS,2024-03-28 00:00:00+05:30,2024-04-08 00:00:00+05:30,6329.97705078125,6281.13427734375,-0.007716105926714504,Standard
RECLTD.NS,2024-04-01 00:00:00+05:30,2024-04-08 00:00:00+05:30,423.0713806152344,416.5951232910156,-0.015307717848465466,Standard
PFC.NS,2024-04-03 00:00:00+05:30,2024-04-08 00:00:00+05:30,392.8174133300781,386.3215026855469,-0.016536717630368493,Standard
ACC.NS,2024-04-01 00:00:00+05:30,2024-04-09 00:00:00+05:30,2527.10888671875,2506.99755859375,-0.007958235686121527,Standard
HEROMOTOCO.NS,2024-04-08 00:00:00+05:30,2024-04-09 00:00:00+05:30,4299.86279296875,4231.17919921875,-0.015973438469318892,Standard
IOC.NS,2024-04-08 00:00:00+05:30,2024-04-09 00:00:00+05:30,155.24708557128906,153.97079467773438,-0.008221029649980888,Standard
CIPLA.NS,2024-01-03 00:00:00+05:30,2024-04-10 00:00:00+05:30,1275.5924072265625,1396.0728759765625,0.09445060041706647,Standard
ONGC.NS,2023-10-27 00:00:00+05:30,2024-04-12 00:00:00+05:30,163.01620483398438,244.99478149414062,0.5028860581292712,Standard
VBL.NS,2023-11-01 00:00:00+05:30,2024-04-12 00:00:00+05:30,365.6379089355469,552.29931640625,0.5105089021379537,Standard
SUNPHARMA.NS,2023-11-02 00:00:00+05:30,2024-04-12 00:00:00+05:30,1105.2994384765625,1511.113037109375,0.367152632586285,Standard
POWERGRID.NS,2024-03-21 00:00:00+05:30,2024-04-12 00:00:00+05:30,256.18389892578125,257.587646484375,0.005479452707527213,Standard
TITAN.NS,2024-03-27 00:00:00+05:30,2024-04-12 00:00:00+05:30,3735.895751953125,3596.671875,-0.037266531562166534,Standard
GODREJCP.NS,2024-04-08 00:00:00+05:30,2024-04-12 00:00:00+05:30,1202.15869140625,1157.350341796875,-0.03727324015514084,Standard
BPCL.NS,2024-04-10 00:00:00+05:30,2024-04-12 00:00:00+05:30,269.6741638183594,268.0911560058594,-0.005870075909705033,Standard
IOC.NS,2024-04-10 00:00:00+05:30,2024-04-12 00:00:00+05:30,157.75399780273438,155.11032104492188,-0.01675822352925928,Standard
ADANIENT.NS,2024-03-28 00:00:00+05:30,2024-04-15 00:00:00+05:30,3194.26708984375,3144.660888671875,-0.015529759965783426,Standard
SBILIFE.NS,2024-04-08 00:00:00+05:30,2024-04-15 00:00:00+05:30,1515.914794921875,1464.1134033203125,-0.03417170396059903,Standard
APOLLOHOSP.NS,2024-04-09 00:00:00+05:30,2024-04-15 00:00:00+05:30,6477.60205078125,6276.5537109375,-0.031037463905258272,Standard
SBIN.NS,2024-01-30 00:00:00+05:30,2024-04-18 00:00:00+05:30,604.279296875,718.0968627929688,0.1883525821694878,Standard
ICICIBANK.NS,2024-02-20 00:00:00+05:30,2024-04-18 00:00:00+05:30,1031.8369140625,1038.4287109375,0.006388409626718127,Standard
RELIANCE.NS,2024-03-20 00:00:00+05:30,2024-04-18 00:00:00+05:30,1433.1427001953125,1453.5665283203125,0.01425107780419674,Standard
ADANIPORTS.NS,2024-03-21 00:00:00+05:30,2024-04-18 00:00:00+05:30,1250.9703369140625,1283.7694091796875,0.026218904875502404,Standard
COALINDIA.NS,2024-03-21 00:00:00+05:30,2024-04-18 00:00:00+05:30,384.8865051269531,390.72149658203125,0.015160291091924563,Standard
DLF.NS,2024-03-21 00:00:00+05:30,2024-04-18 00:00:00+05:30,846.6336059570312,845.0048217773438,-0.0019238359642555517,Standard
LT.NS,2024-02-26 00:00:00+05:30,2024-04-19 00:00:00+05:30,3411.26953125,3458.652099609375,0.013890010134148645,Standard
RELIANCE.NS,2024-04-19 00:00:00+05:30,2024-04-23 00:00:00+05:30,1459.323974609375,1448.603271484375,-0.007346348933840868,Standard
TATACONSUM.NS,2024-04-22 00:00:00+05:30,2024-04-24 00:00:00+05:30,1154.376708984375,1094.437255859375,-0.05192365079657139,Standard
APOLLOHOSP.NS,2024-04-25 00:00:00+05:30,2024-04-26 00:00:00+05:30,6357.162109375,6232.19189453125,-0.019658176509209133,Standard
ACC.NS,2024-04-25 00:00:00+05:30,2024-04-26 00:00:00+05:30,2561.91845703125,2515.687744140625,-0.018045349087416753,Standard
DRREDDY.NS,2024-04-26 00:00:00+05:30,2024-04-30 00:00:00+05:30,1235.2249755859375,1225.7811279296875,-0.007645447463341846,Standard
BPCL.NS,2024-04-26 00:00:00+05:30,2024-04-30 00:00:00+05:30,271.7700500488281,270.8336181640625,-0.003445677272375595,Standard
IOC.NS,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,161.12693786621094,153.92523193359375,-0.04469585302115655,Standard
LT.NS,2024-04-22 00:00:00+05:30,2024-05-03 00:00:00+05:30,3551.40087890625,3440.416748046875,-0.03125080345577759,Standard
DLF.NS,2024-04-23 00:00:00+05:30,2024-05-03 00:00:00+05:30,873.8280639648438,866.8690795898438,-0.007963791347493249,Standard
IOC.NS,2024-05-02 00:00:00+05:30,2024-05-03 00:00:00+05:30,158.0730438232422,155.65728759765625,-0.015282531209351826,Standard
AMBUJACEM.NS,2024-03-14 00:00:00+05:30,2024-05-06 00:00:00+05:30,578.5789794921875,603.4127807617188,0.04292205930351567,Standard
ADANIPORTS.NS,2024-04-19 00:00:00+05:30,2024-05-06 00:00:00+05:30,1298.0880126953125,1278.22021484375,-0.015305432033309958,Standard
SRF.NS,2024-03-21 00:00:00+05:30,2024-05-07 00:00:00+05:30,2523.697265625,2402.898681640625,-0.04786571893141031,Standard
BPCL.NS,2024-05-02 00:00:00+05:30,2024-05-07 00:00:00+05:30,283.0074157714844,269.4735107421875,-0.04782173284188739,Standard
DLF.NS,2024-05-06 00:00:00+05:30,2024-05-07 00:00:00+05:30,875.6541748046875,844.8568115234375,-0.035170692000776764,Standard
PIDILITIND.NS,2024-03-06 00:00:00+05:30,2024-05-08 00:00:00+05:30,1399.0423583984375,1390.889892578125,-0.0058271758330784825,Standard
DRREDDY.NS,2024-05-02 00:00:00+05:30,2024-05-08 00:00:00+05:30,1242.2188720703125,1196.5506591796875,-0.036763419005632424,Standard
JIOFIN.NS,2023-11-28 00:00:00+05:30,2024-05-09 00:00:00+05:30,225.99758911132812,344.86224365234375,0.5259554095617454,Standard
ONGC.NS,2024-04-15 00:00:00+05:30,2024-05-09 00:00:00+05:30,258.0421142578125,244.579833984375,-0.052170864868930654,Standard
COALINDIA.NS,2024-04-24 00:00:00+05:30,2024-05-09 00:00:00+05:30,395.3984069824219,395.0865783691406,-0.000788644080943687,Standard
HDFCBANK.NS,2024-04-29 00:00:00+05:30,2024-05-09 00:00:00+05:30,744.3858642578125,704.4776000976562,-0.0536123347800897,Standard
BPCL.NS,2024-05-08 00:00:00+05:30,2024-05-09 00:00:00+05:30,276.6083679199219,264.0555114746094,-0.04538133296439734,Standard
COALINDIA.NS,2024-05-10 00:00:00+05:30,2024-05-13 00:00:00+05:30,400.3425598144531,395.531982421875,-0.01201615285371529,Standard
HDFCBANK.NS,2024-05-14 00:00:00+05:30,2024-05-15 00:00:00+05:30,720.7328491210938,709.6575317382812,-0.01536674427468989,Standard
HDFCBANK.NS,2024-05-17 00:00:00+05:30,2024-05-21 00:00:00+05:30,722.286865234375,719.6722412109375,-0.003619924643914271,Standard
JIOFIN.NS,2024-05-17 00:00:00+05:30,2024-05-22 00:00:00+05:30,356.6438903808594,357.0931701660156,0.0012597433946687406,Standard
JIOFIN.NS,2024-05-23 00:00:00+05:30,2024-05-27 00:00:00+05:30,367.17742919921875,359.4894104003906,-0.020938157379648877,Standard
POLICYBZR.NS,2024-01-11 00:00:00+05:30,2024-05-28 00:00:00+05:30,833.4500122070312,1201.8499755859375,0.4420180670504264,Standard
DMART.NS,2024-03-21 00:00:00+05:30,2024-05-28 00:00:00+05:30,4163.10009765625,4474.4501953125,0.07478804024710684,Standard
ICICIBANK.NS,2024-04-19 00:00:00+05:30,2024-05-29 00:00:00+05:30,1050.0384521484375,1084.2281494140625,0.032560424045110885,Standard
VBL.NS,2024-04-22 00:00:00+05:30,2024-05-29 00:00:00+05:30,570.0138549804688,570.0138549804688,0.0,Standard
ONGC.NS,2024-05-14 00:00:00+05:30,2024-05-29 00:00:00+05:30,251.63369750976562,250.66549682617188,-0.0038476590900794407,Standard
ITC.NS,2024-05-13 00:00:00+05:30,2024-05-30 00:00:00+05:30,386.5898132324219,379.4282531738281,-0.018524958013542234,Standard
GRASIM.NS,2024-02-19 00:00:00+05:30,2024-05-31 00:00:00+05:30,2152.468017578125,2299.019775390625,0.06808545196290278,Standard
MARUTI.NS,2024-03-05 00:00:00+05:30,2024-05-31 00:00:00+05:30,11437.6044921875,12151.7568359375,0.06243897874225363,Standard
TATASTEEL.NS,2024-01-24 00:00:00+05:30,2024-06-04 00:00:00+05:30,129.46168518066406,152.2599639892578,0.17610058741919435,Standard
GAIL.NS,2024-03-14 00:00:00+05:30,2024-06-04 00:00:00+05:30,163.61138916015625,176.80433654785156,0.08063587416143123,Standard
NTPC.NS,2024-03-26 00:00:00+05:30,2024-06-04 00:00:00+05:30,313.7328186035156,315.7824401855469,0.006533016186048068,Standard
SBIN.NS,2024-04-19 00:00:00+05:30,2024-06-04 00:00:00+05:30,723.5443115234375,759.9407348632812,0.050302963840888094,Standard
PFC.NS,2024-04-25 00:00:00+05:30,2024-06-04 00:00:00+05:30,383.21466064453125,401.7611389160156,0.04839710004907154,Standard
RECLTD.NS,2024-04-29 00:00:00+05:30,2024-06-04 00:00:00+05:30,425.32208251953125,415.40093994140625,-0.02332618734337503,Standard
BPCL.NS,2024-05-10 00:00:00+05:30,2024-06-04 00:00:00+05:30,275.8725891113281,258.72674560546875,-0.062151312535585715,Standard
ADANIPORTS.NS,2024-05-14 00:00:00+05:30,2024-06-04 00:00:00+05:30,1319.144775390625,1237.593017578125,-0.06182168881982715,Standard
AMBUJACEM.NS,2024-05-14 00:00:00+05:30,2024-06-04 00:00:00+05:30,606.1445922851562,552.9007568359375,-0.08784015584217335,Standard
COALINDIA.NS,2024-05-15 00:00:00+05:30,2024-06-04 00:00:00+05:30,416.77850341796875,393.6612854003906,-0.05546643559587546,Standard
LT.NS,2024-05-23 00:00:00+05:30,2024-06-04 00:00:00+05:30,3524.564208984375,3345.455810546875,-0.050817175632930575,Standard
ADANIENT.NS,2024-05-23 00:00:00+05:30,2024-06-04 00:00:00+05:30,3384.298583984375,2938.643798828125,-0.1316830575367187,Standard
ICICIBANK.NS,2024-05-30 00:00:00+05:30,2024-06-04 00:00:00+05:30,1095.7393798828125,1054.1707763671875,-0.03793657897014771,Standard
ITC.NS,2024-06-03 00:00:00+05:30,2024-06-04 00:00:00+05:30,385.24700927734375,378.535888671875,-0.01742030552828338,Standard
ONGC.NS,2024-06-03 00:00:00+05:30,2024-06-04 00:00:00+05:30,261.9609069824219,217.8858184814453,-0.16825063330512172,Standard
GRASIM.NS,2024-06-03 00:00:00+05:30,2024-06-04 00:00:00+05:30,2351.1787109375,2239.614990234375,-0.04745012371205101,Standard
INDUSINDBK.NS,2024-06-05 00:00:00+05:30,2024-06-06 00:00:00+05:30,1484.4697265625,1464.837646484375,-0.013224978405983303,Standard
ICICIBANK.NS,2024-06-05 00:00:00+05:30,2024-06-13 00:00:00+05:30,1090.7708740234375,1089.4918212890625,-0.0011726135752571597,Standard
MARUTI.NS,2024-06-06 00:00:00+05:30,2024-06-18 00:00:00+05:30,12420.482421875,12310.1796875,-0.008880712570450115,Standard
ITC.NS,2024-06-05 00:00:00+05:30,2024-06-19 00:00:00+05:30,392.3025207519531,386.23974609375,-0.015454335206876033,Standard
NTPC.NS,2024-06-07 00:00:00+05:30,2024-06-20 00:00:00+05:30,343.761962890625,340.94970703125,-0.008180823252599874,Standard
