signal_date,ticker,name,sector,signal_price,current_price,jump_pct,vol_mult,pead_action,return_since_signal,return_5d,return_21d,days_held,status
2026-07-01,EASEMYTRIP.NS,Easy Trip Planners Limited,Hospitality,7.2,7.0,4.5,2.7,Unknown,-2.78,,,2,ACTIVE
2026-07-01,JUSTDIAL.NS,Just Dial Limited,IT & Technology,548.7,548.65,4.5,2.7,🟢 Buy (Drifter),-0.01,,,2,ACTIVE
2026-07-01,MAPMYINDIA.NS,C. E. Info Systems Limited,IT & Technology,845.8,845.85,4.5,2.3,🟢 Buy (Drifter),0.01,,,2,ACTIVE
2026-07-01,CEATLTD.NS,CEAT Limited,Auto,3634.8,3799.4,4.4,3.0,🟡 Neutral (Priced-In),4.53,,,2,ACTIVE
2026-07-01,MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,2962.0,2962.0,4.4,2.3,🟢 Buy (Drifter),0.0,,,2,ACTIVE
2026-07-01,DBREALTY.NS,Valor Estate Limited,Real Estate,115.7,115.67,4.3,3.0,🟢 Buy (Drifter),-0.03,,,2,ACTIVE
2026-07-01,INDIAGLYCO.NS,India Glycols Limited,Metals & Mining,1028.3,1028.3,4.3,2.3,🟢 Buy (Drifter),0.0,,,2,ACTIVE
2026-07-01,VIYASH.NS,Viyash Scientific Limited,Pharma & Healthcare,288.2,288.2,4.1,2.3,🟡 Neutral (Priced-In),0.0,,,2,ACTIVE
2026-07-01,WELSPUNLIV.NS,Welspun Living Limited,Textiles,165.3,165.26,4.0,3.0,🟡 Neutral (Priced-In),-0.02,,,2,ACTIVE
2026-07-02,COMSYN.NS,COMSYN.NS,Packaging & Containers,186.8,200.31,19.4,3.0,🟡 Neutral (Priced-In),7.23,,,1,ACTIVE
2026-07-02,CONTROLPR.NS,CONTROLPR.NS,Business Equipment & Supplies,711.6,687.1,12.5,3.0,🟢 Buy (Drifter),-3.44,,,1,ACTIVE
2026-07-02,CANTABIL.NS,CANTABIL.NS,Apparel Manufacturing,269.4,263.9,11.3,3.0,🟡 Neutral (Priced-In),-2.04,,,1,ACTIVE
2026-07-02,EXCELSOFT.NS,EXCELSOFT.NS,Software - Application,81.8,83.44,8.9,2.7,🟡 Neutral (Priced-In),2.0,,,1,ACTIVE
2026-07-02,BLUSPRING.NS,BLUSPRING.NS,Specialty Business Services,119.8,123.61,8.7,3.0,🟢 Buy (Drifter),3.18,,,1,ACTIVE
2026-07-02,DIAMINESQ.NS,DIAMINESQ.NS,Chemicals,268.5,267.93,8.7,2.7,🟡 Neutral (Priced-In),-0.21,,,1,ACTIVE
2026-07-02,HECPROJECT.NS,HECPROJECT.NS,Engineering & Construction,139.8,139.91,8.6,3.0,🟡 Neutral (Priced-In),0.08,,,1,ACTIVE
2026-07-02,BHARATSE.NS,BHARATSE.NS,Auto Parts,240.8,239.73,8.2,3.0,🟡 Neutral (Priced-In),-0.44,,,1,ACTIVE
2026-07-02,AYMSYNTEX.NS,AYMSYNTEX.NS,Textile Manufacturing,268.0,262.64,8.1,2.7,🟡 Neutral (Priced-In),-2.0,,,1,ACTIVE
2026-07-02,EXIDEIND.NS,Exide Industries Limited,Auto,419.4,416.6,8.0,3.0,🟡 Neutral (Priced-In),-0.67,,,1,ACTIVE
2026-07-02,ADVANCE.NS,ADVANCE.NS,Agricultural Inputs,114.8,113.8,7.5,2.7,🟡 Neutral (Priced-In),-0.87,,,1,ACTIVE
2026-07-02,EMIL.NS,Electronics Mart India Limited,Consumer Durables,136.9,140.68,7.1,3.0,🟡 Neutral (Priced-In),2.76,,,1,ACTIVE
2026-07-02,GHCLTEXTIL.NS,GHCLTEXTIL.NS,Textile Manufacturing,104.1,106.75,7.1,2.7,🟡 Neutral (Priced-In),2.55,,,1,ACTIVE
2026-07-02,GCSL.NS,GCSL.NS,Capital Markets,460.0,490.45,7.0,3.0,🟢 Buy (Drifter),6.62,,,1,ACTIVE
2026-07-02,BALAMINES.NS,Balaji Amines Limited,Chemicals,2231.3,2194.2,6.8,3.0,🟡 Neutral (Priced-In),-1.66,,,1,ACTIVE
2026-07-02,ALLTIME.NS,ALLTIME.NS,Household & Personal Products,255.3,251.72,6.7,2.7,🟡 Neutral (Priced-In),-1.4,,,1,ACTIVE
2026-07-02,DELTACORP.NS,DELTACORP.NS,Resorts & Casinos,67.9,66.33,6.4,2.7,Unknown,-2.31,,,1,ACTIVE
2026-07-02,BIL.NS,BIL.NS,Footwear & Accessories,798.2,785.0,6.2,2.3,🟡 Neutral (Priced-In),-1.65,,,1,ACTIVE
2026-07-02,5PAISA.NS,5PAISA.NS,Capital Markets,385.3,387.65,6.0,2.7,🟢 Buy (Drifter),0.61,,,1,ACTIVE
2026-07-02,FUSION.NS,FUSION.NS,Credit Services,216.2,229.4,6.0,3.0,🟡 Neutral (Priced-In),6.11,,,1,ACTIVE
2026-07-02,GALAPREC.NS,GALAPREC.NS,Specialty Industrial Machinery,1177.9,1183.4,5.9,3.0,🟢 Buy (Drifter),0.47,,,1,ACTIVE
2026-07-02,ANDHRSUGAR.NS,ANDHRSUGAR.NS,Chemicals,83.8,83.65,5.8,2.3,🟡 Neutral (Priced-In),-0.18,,,1,ACTIVE
2026-07-02,APOLLOTYRE.NS,Apollo Tyres Limited,Auto,456.6,448.5,5.8,3.0,🟡 Neutral (Priced-In),-1.77,,,1,ACTIVE
2026-07-02,GOODYEAR.NS,GOODYEAR.NS,Auto Parts,799.8,797.7,5.8,2.3,🟡 Neutral (Priced-In),-0.26,,,1,ACTIVE
2026-07-02,FORCEMOT.NS,Force Motors Limited,Auto,19367.0,18804.0,5.7,2.3,🟡 Neutral (Priced-In),-2.91,,,1,ACTIVE
2026-07-02,ABFRL.NS,Aditya Birla Fashion and Retail Limited,Retail,61.9,62.47,5.5,2.7,🟡 Neutral (Priced-In),0.92,,,1,ACTIVE
2026-07-02,AYE.NS,AYE.NS,Credit Services,182.8,176.06,5.5,3.0,🟡 Neutral (Priced-In),-3.69,,,1,ACTIVE
2026-07-02,AEGISLOG.NS,AEGISLOG.NS,Oil & Gas,1321.9,1325.4,5.4,3.0,🟡 Neutral (Priced-In),0.26,,,1,ACTIVE
2026-07-02,DIAMONDYD.NS,DIAMONDYD.NS,Packaged Foods,1192.2,1204.7,5.4,3.0,🟡 Neutral (Priced-In),1.05,,,1,ACTIVE
2026-07-02,CHEMPLASTS.NS,CHEMPLASTS.NS,Chemicals,212.7,207.31,5.3,3.0,🟡 Neutral (Priced-In),-2.53,,,1,ACTIVE
2026-07-02,FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,543.9,550.4,5.1,3.0,🟢 Buy (Drifter),1.2,,,1,ACTIVE
2026-07-02,CEMPRO.NS,Cemindia Projects Limited,Infrastructure,1431.4,1449.0,5.0,3.0,🟡 Neutral (Priced-In),1.23,,,1,ACTIVE
2026-07-02,EPACKPEB.NS,EPACKPEB.NS,Engineering & Construction,258.2,260.37,5.0,3.0,🟡 Neutral (Priced-In),0.84,,,1,ACTIVE
2026-07-02,APOLLO.NS,APOLLO.NS,Aerospace & Defense,439.5,450.05,4.9,2.3,🟢 Buy (Drifter),2.4,,,1,ACTIVE
2026-07-02,CEATLTD.NS,CEAT Limited,Auto,3805.8,3799.4,4.7,3.0,🟡 Neutral (Priced-In),-0.17,,,1,ACTIVE
2026-07-02,GOLDTECH.NS,GOLDTECH.NS,Information Technology Services,67.9,64.47,4.6,3.0,🟡 Neutral (Priced-In),-5.05,,,1,ACTIVE
2026-07-02,DCBBANK.NS,DCB Bank Limited,Financial Services,193.5,189.27,4.5,2.7,🟢 Buy (Drifter),-2.19,,,1,ACTIVE
2026-07-02,GREAVESCOT.NS,Greaves Cotton Limited,Capital Goods,231.0,226.57,4.5,2.7,🟢 Buy (Drifter),-1.92,,,1,ACTIVE
2026-07-02,BEPL.NS,BEPL.NS,Chemicals,102.4,102.85,4.3,2.3,🟡 Neutral (Priced-In),0.44,,,1,ACTIVE
2026-07-02,GPTHEALTH.NS,GPTHEALTH.NS,Medical Care Facilities,156.5,158.82,4.3,2.7,🟡 Neutral (Priced-In),1.48,,,1,ACTIVE
2026-07-02,GENESYS.NS,GENESYS.NS,Software - Application,335.8,337.75,4.2,3.0,🟡 Neutral (Priced-In),0.58,,,1,ACTIVE
2026-07-02,ABSLAMC.NS,ABSLAMC.NS,Financial Services,1191.3,1178.4,4.1,3.0,🟢 Buy (Drifter),-1.08,,,1,ACTIVE
2026-07-03,ELGIRUBCO.NS,ELGIRUBCO.NS,Auto Parts,55.3,55.29,20.0,3.0,🟡 Neutral (Priced-In),-0.02,,,0,ACTIVE
2026-07-03,DIGITIDE.NS,DIGITIDE.NS,Specialty Business Services,102.2,102.22,15.4,3.0,🟢 Buy (Drifter),0.02,,,0,ACTIVE
2026-07-03,ASIANHOTNR.NS,ASIANHOTNR.NS,Lodging,320.6,320.65,11.8,3.0,🟡 Neutral (Priced-In),0.02,,,0,ACTIVE
2026-07-03,GANECOS.NS,Ganesha Ecosphere Limited,Textiles,1027.8,1027.75,11.8,3.0,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,HTMEDIA.NS,HTMEDIA.NS,Publishing,24.5,24.54,11.4,2.7,Unknown,0.16,,,0,ACTIVE
2026-07-03,BVCL.NS,BVCL.NS,Building Materials,46.0,45.98,11.3,2.7,🟡 Neutral (Priced-In),-0.04,,,0,ACTIVE
2026-07-03,BTTL.NS,BTTL.NS,Textile Manufacturing,49.9,49.88,10.0,3.0,🟡 Neutral (Priced-In),-0.04,,,0,ACTIVE
2026-07-03,ELECTHERM.NS,ELECTHERM.NS,Steel,1200.3,1200.3,10.0,3.0,🟡 Neutral (Priced-In),0.0,,,0,ACTIVE
2026-07-03,AEGISVOPAK.NS,AEGISVOPAK.NS,Oil & Gas,257.4,257.43,9.7,3.0,🟡 Neutral (Priced-In),0.01,,,0,ACTIVE
2026-07-03,FOODSIN.NS,FOODSIN.NS,Packaged Foods,63.1,63.13,9.2,2.7,🟡 Neutral (Priced-In),0.05,,,0,ACTIVE
2026-07-03,BUTTERFLY.NS,BUTTERFLY.NS,"Furnishings, Fixtures & Appliances",712.7,712.7,9.1,3.0,🟡 Neutral (Priced-In),0.0,,,0,ACTIVE
2026-07-03,CYIENTDLM.NS,Cyient DLM Limited,Capital Goods,509.4,509.4,8.0,3.0,🟢 Buy (Drifter),-0.0,,,0,ACTIVE
2026-07-03,AVG.NS,AVG.NS,Integrated Freight & Logistics,224.2,224.24,7.3,3.0,🟡 Neutral (Priced-In),0.02,,,0,ACTIVE
2026-07-03,COMSYN.NS,COMSYN.NS,Packaging & Containers,200.3,200.31,7.3,3.0,🟡 Neutral (Priced-In),0.0,,,0,ACTIVE
2026-07-03,ECLERX.NS,eClerx Services Limited,Capital Goods,1488.8,1488.8,7.0,2.7,🟢 Buy (Drifter),0.0,,,0,ACTIVE
2026-07-03,GOLDIAM.NS,GOLDIAM.NS,Luxury Goods,480.4,480.4,6.8,3.0,🟢 Buy (Drifter),-0.0,,,0,ACTIVE
2026-07-03,FILATEX.NS,FILATEX.NS,Textile Manufacturing,56.0,55.95,6.7,2.7,🟡 Neutral (Priced-In),-0.09,,,0,ACTIVE
2026-07-03,GCSL.NS,GCSL.NS,Capital Markets,490.5,490.45,6.6,3.0,🟢 Buy (Drifter),-0.01,,,0,ACTIVE
2026-07-03,DENTA.NS,DENTA.NS,Engineering & Construction,352.9,352.9,6.4,3.0,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,BANSALWIRE.NS,BANSALWIRE.NS,Steel,365.8,365.8,6.2,2.7,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,GINNIFILA.NS,GINNIFILA.NS,Textile Manufacturing,54.7,54.65,6.2,3.3,🟡 Neutral (Priced-In),-0.09,,,0,ACTIVE
2026-07-03,COSMOFIRST.NS,COSMOFIRST.NS,Packaging & Containers,853.1,853.1,6.1,3.0,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,FUSION.NS,FUSION.NS,Credit Services,229.4,229.4,6.1,3.0,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,GROBTEA.NS,GROBTEA.NS,Farm Products,955.2,955.15,5.8,2.3,🟢 Buy (Drifter),-0.01,,,0,ACTIVE
2026-07-03,HCLTECH.NS,HCL Technologies Limited,IT & Technology,1139.0,1139.0,5.6,2.3,🟢 Buy (Drifter),0.0,,,0,ACTIVE
2026-07-03,DCW.NS,DCW.NS,Chemicals,50.4,50.41,5.4,2.7,🟡 Neutral (Priced-In),0.02,,,0,ACTIVE
2026-07-03,DAMODARIND.NS,DAMODARIND.NS,Textile Manufacturing,32.1,32.1,5.2,2.3,🟡 Neutral (Priced-In),-0.0,,,0,ACTIVE
2026-07-03,BLSE.NS,BLSE.NS,Specialty Business Services,265.1,265.11,4.9,3.0,🟢 Buy (Drifter),0.0,,,0,ACTIVE
2026-07-03,HFCL.NS,HFCL Limited,Telecom,214.5,214.48,4.8,2.3,🟡 Neutral (Priced-In),-0.01,,,0,ACTIVE
2026-07-03,HUDCO.NS,Housing and Urban Development Corporation Limited,Financial Services,215.6,215.56,4.2,2.3,🟢 Buy (Drifter),-0.02,,,0,ACTIVE
2026-07-03,DIVGIITTS.NS,DIVGIITTS.NS,Auto Parts,1021.5,1021.5,4.1,3.0,🟡 Neutral (Priced-In),0.0,,,0,ACTIVE
2026-07-03,HITECH.NS,HITECH.NS,Steel,89.4,89.44,4.0,2.3,🟡 Neutral (Priced-In),0.04,,,0,ACTIVE
