date,value,mode
2021-09-22,1531705.0976046566,LEAP
2021-09-23,1532454.6101168636,LEAP
2021-09-24,1531606.9190768246,LEAP
2021-09-27,1521853.8316744808,LEAP
2021-09-28,1517558.7412814144,LEAP
2021-09-29,1517205.0655001644,LEAP
2021-09-30,1513372.1530245785,LEAP
2021-10-01,1511619.8062838558,LEAP
2021-10-04,1510787.6223238949,LEAP
2021-10-05,1509047.2990206722,LEAP
2021-10-06,1503044.8304537777,LEAP
2021-10-07,1505199.3737887386,LEAP
2021-10-08,1504902.6831149105,LEAP
2021-10-11,1498797.4262179378,LEAP
2021-10-12,1503719.8082369808,LEAP
2021-10-13,1508231.591928387,LEAP
2021-10-14,1509602.0557955746,LEAP
2021-10-18,1516111.609506512,LEAP
2021-10-19,1504556.9629000667,LEAP
2021-10-20,1497500.8991183285,LEAP
2021-10-21,1489148.3601778988,LEAP
2021-10-22,1480594.2219332699,LEAP
2021-10-25,1474659.8554781917,LEAP
2021-10-26,1481346.800912762,LEAP
2021-10-27,1484437.1292208675,LEAP
2021-10-28,1471755.5503634457,LEAP
2021-10-29,1468860.5853365902,LEAP
2021-11-01,1476689.5586031917,LEAP
2021-11-02,1475540.6049899105,LEAP
2021-11-03,1475844.4702242855,LEAP
2021-11-04,1479617.8296603207,LEAP
2021-11-08,1485045.0732516292,LEAP
2021-11-09,1481744.6052950863,LEAP
2021-11-10,1482811.066903973,LEAP
2021-11-11,1478302.8538912777,LEAP
2021-11-12,1488292.8443697933,LEAP
2021-11-15,1497468.5113619808,LEAP
2021-11-16,1494262.7207125667,LEAP
2021-11-17,1490755.1530856136,LEAP
2021-11-18,1482973.2095626644,FROG
2021-11-22,1473744.707188702,FROG
2021-11-23,1479323.4996691707,FROG
2021-11-24,1468513.8315020564,FROG
2021-11-25,1471184.2129107479,FROG
2021-11-26,1469382.9625303461,FROG
2021-11-29,1464816.8829679685,FROG
2021-11-30,1467307.3952360349,FROG
2021-12-01,1461357.855442639,FROG
2021-12-02,1470970.6805158812,FROG
2021-12-03,1463892.9618116575,FROG
2021-12-06,1448473.9104353148,FROG
2021-12-07,1454071.662159558,FROG
2021-12-08,1465168.885029431,FROG
2021-12-09,1470143.094807263,FROG
2021-12-10,1470763.2653394896,FROG
2021-12-13,1465539.582432385,FROG
2021-12-14,1465087.3777662474,FROG
2021-12-15,1460581.8710197262,FROG
2021-12-16,1458749.4705113033,FROG
2021-12-17,1453053.6801365474,FROG
2021-12-20,1448951.224936047,FROG
2021-12-21,1454472.592703381,FROG
2021-12-22,1458534.8400636106,FROG
2021-12-23,1467485.9142823606,FROG
2021-12-24,1466101.5029664426,FROG
2021-12-27,1469333.6729035764,FROG
2021-12-28,1475949.7775788694,FROG
2021-12-29,1478115.709250012,FROG
2021-12-30,1482033.5526643186,FROG
2021-12-31,1487722.6264405637,FROG
2022-01-03,1489999.0407624631,LEAP
2022-01-04,1491956.7858796506,LEAP
2022-01-05,1491244.0202088743,LEAP
2022-01-06,1484742.9393678098,FROG
2022-01-07,1488092.2508985715,FROG
2022-01-10,1492201.8506757931,FROG
2022-01-11,1492744.0648634152,FROG
2022-01-12,1490703.225752087,FROG
2022-01-13,1499120.2842390256,FROG
2022-01-14,1496292.286298962,FROG
2022-01-17,1495593.7434675412,FROG
2022-01-18,1488112.0074903683,FROG
2022-01-19,1478116.544630261,FROG
2022-01-20,1465927.8501435667,FROG
2022-01-21,1464764.8095246702,FROG
2022-01-24,1449933.5014381222,FROG
2022-01-25,1451954.928766003,FROG
2022-01-27,1444288.6919526486,FROG
2022-01-28,1448422.3051118283,FROG
2022-01-31,1455197.1644563107,FROG
2022-02-01,1469038.6180744749,FROG
2022-02-02,1472364.8170490842,FROG
2022-02-03,1466294.7512226682,FROG
2022-02-04,1467031.2679920774,FROG
2022-02-07,1455537.8013557247,FROG
2022-02-08,1457691.6245063595,FROG
2022-02-09,1460653.128420544,FROG
2022-02-10,1464114.5178553585,FROG
2022-02-11,1453352.1359766964,FROG
2022-02-14,1444318.3140620235,FROG
2022-02-15,1453787.9308738522,FROG
2022-02-16,1453470.3387412839,FROG
2022-02-17,1450398.8971671872,FROG
2022-02-18,1446353.655925732,FROG
2022-02-21,1441879.789456616,FROG
2022-02-22,1436310.7330583003,FROG
2022-02-23,1433217.9858408934,FROG
2022-02-24,1413219.921161938,FROG
2022-02-25,1422693.2661173823,FROG
2022-02-28,1425857.204493237,FROG
2022-03-02,1423574.09482832,FROG
2022-03-03,1424852.2446238522,FROG
2022-03-04,1423737.4585825924,FROG
2022-03-07,1418101.3722277647,FROG
2022-03-08,1428909.603184796,FROG
2022-03-09,1434209.1637621885,FROG
2022-03-10,1438670.5035143858,FROG
2022-03-11,1446642.2878924375,FROG
2022-03-14,1451734.4108172422,FROG
2022-03-15,1449756.5246630674,FROG
2022-03-16,1455491.271098309,FROG
2022-03-17,1458205.7098037533,FROG
2022-03-21,1453795.0688583187,FROG
2022-03-22,1452932.0276910213,FROG
2022-03-23,1449079.7624462703,FROG
2022-03-24,1454085.5932110408,FROG
2022-03-25,1448921.168497906,FROG
2022-03-28,1449097.124081097,FROG
2022-03-29,1451792.013546429,FROG
2022-03-30,1450453.0351528744,FROG
2022-03-31,1449890.380306683,FROG
2022-04-01,1450346.1991238217,FROG
2022-04-04,1453259.420818768,FROG
2022-04-05,1453766.4168832211,FROG
2022-04-06,1451135.0397775082,FROG
2022-04-07,1448309.8935549739,FROG
2022-04-08,1453140.8300478938,FROG
2022-04-11,1450301.8967147642,FROG
2022-04-12,1446555.0772414976,FROG
2022-04-13,1449804.0775619322,FROG
2022-04-18,1442173.1840890315,FROG
2022-04-19,1422485.7001717952,FROG
2022-04-20,1430753.7242349056,FROG
2022-04-21,1439601.6769174007,FROG
2022-04-22,1430335.4412301448,FROG
2022-04-25,1415916.5308316615,FROG
2022-04-26,1428213.868111935,FROG
2022-04-27,1423537.0342496303,FROG
2022-04-28,1435540.5889371303,FROG
2022-04-29,1429200.4003384975,FROG
2022-05-02,1428238.742684689,FROG
2022-05-04,1416707.3013370328,FROG
2022-05-05,1410528.804092465,FROG
2022-05-06,1400953.4035965544,FROG
2022-05-09,1399408.454194699,FROG
2022-05-10,1396299.9883743864,FROG
2022-05-11,1392936.7513138396,FROG
2022-05-12,1387072.7605911833,FROG
2022-05-13,1396742.8992020232,FROG
2022-05-16,1394791.4825150114,FROG
2022-05-17,1405673.6488358122,FROG
2022-05-18,1410559.2051102263,FROG
2022-05-19,1398377.017422238,FROG
2022-05-20,1411492.2488065152,FROG
2022-05-23,1412522.3348660856,FROG
2022-05-24,1407123.5227322965,FROG
2022-05-25,1408688.3500028043,FROG
2022-05-26,1407135.0695081144,FROG
2022-05-27,1410295.797901669,FROG
2022-05-30,1412015.834950009,FROG
2022-05-31,1412324.370960751,FROG
2022-06-01,1403767.3719983487,FROG
2022-06-02,1406966.4377942472,FROG
2022-06-03,1403045.5930066495,FROG
2022-06-06,1402403.9972424894,FROG
2022-06-07,1392275.7347766692,FROG
2022-06-08,1388265.703831845,FROG
2022-06-09,1390822.922948056,FROG
2022-06-10,1389299.438573056,FROG
2022-06-13,1383927.663942929,FROG
2022-06-14,1384251.5946069914,FROG
2022-06-15,1383513.2667871672,FROG
2022-06-16,1378708.7228308683,FROG
2022-06-17,1372475.5724402433,FROG
2022-06-20,1380448.8681555754,FROG
2022-06-21,1386064.528983212,FROG
2022-06-22,1381286.7529212004,FROG
2022-06-23,1386309.543021298,FROG
2022-06-24,1389687.8404456144,FROG
2022-06-27,1391887.9991351897,FROG
2022-06-28,1392426.1354266936,FROG
2022-06-29,1390940.9666034514,FROG
2022-06-30,1388579.0723773772,FROG
2022-07-01,1400870.9205829436,FROG
2022-07-04,1407920.0239853482,FROG
2022-07-05,1407666.5023178677,FROG
2022-07-06,1421675.4351791958,FROG
2022-07-07,1420937.4456162076,FROG
2022-07-08,1425046.4959091763,FROG
2022-07-11,1424232.9855331997,FROG
2022-07-12,1414877.5306381802,FROG
2022-07-13,1420628.629026852,FROG
2022-07-14,1422804.3073715786,FROG
2022-07-15,1431027.518858395,FROG
2022-07-18,1432625.568418942,FROG
2022-07-19,1430355.3826889615,FROG
2022-07-20,1439033.407164059,FROG
2022-07-21,1443842.118040524,FROG
2022-07-22,1446461.1087631802,FROG
2022-07-25,1442151.7045273404,FROG
2022-07-26,1431942.2387070279,FROG
2022-07-27,1441759.7369370083,FROG
2022-07-28,1448360.054599362,FROG
2022-07-29,1460864.1224094206,FROG
2022-08-01,1458540.3621555143,FROG
2022-08-02,1459043.1271091276,FROG
2022-08-03,1457050.0278049284,FROG
2022-08-04,1467694.801913815,FROG
2022-08-05,1466987.8924582487,FROG
2022-08-08,1466400.670717526,FROG
2022-08-10,1466439.3217185026,FROG
2022-08-11,1465633.9199851041,FROG
2022-08-12,1461648.0903952604,FROG
2022-08-16,1465778.7927268033,FROG
2022-08-17,1469846.3905051237,FROG
2022-08-18,1469549.369570065,FROG
2022-08-19,1463785.6232932096,FROG
2022-08-22,1458685.7065048795,FROG
2022-08-23,1458191.1997910123,FROG
2022-08-24,1454302.4907987027,FROG
2022-08-25,1447840.646743527,FROG
2022-08-26,1446912.5576321988,FROG
2022-08-29,1443490.2826077847,LEAP
2022-08-30,1459289.7980496793,LEAP
2022-09-01,1445876.7188870816,LEAP
2022-09-02,1444705.8073593718,LEAP
2022-09-05,1446318.114427243,LEAP
2022-09-06,1444191.2161118132,LEAP
2022-09-07,1447745.0489975554,LEAP
2022-09-08,1449869.2501083952,LEAP
2022-09-09,1451290.2107407195,LEAP
2022-09-12,1450984.8917099577,LEAP
2022-09-13,1454614.9778915984,LEAP
2022-09-14,1450559.9398056609,LEAP
2022-09-15,1444141.1166574673,LEAP
2022-09-16,1430974.9478122524,LEAP
2022-09-19,1437835.3281528286,LEAP
2022-09-20,1454303.1119357876,LEAP
2022-09-21,1448492.966153317,LEAP
2022-09-22,1455366.1363803677,LEAP
2022-09-23,1438642.2336467556,FROG
2022-09-26,1429389.7036174587,FROG
2022-09-27,1435614.82721365,FROG
2022-09-28,1435982.8121330836,FROG
2022-09-29,1443413.9722282984,FROG
2022-09-30,1444528.4416496851,FROG
2022-10-03,1436702.3235466578,FROG
2022-10-04,1443218.1403191187,FROG
2022-10-06,1440587.9996941187,FROG
2022-10-07,1438860.3702385523,FROG
2022-10-10,1432539.1383246426,FROG
2022-10-11,1423507.9086798672,FROG
2022-10-12,1430866.608203793,FROG
2022-10-13,1430604.957233334,FROG
2022-10-14,1434171.743610287,FROG
2022-10-17,1433859.7120545008,FROG
2022-10-18,1440492.6946594813,FROG
2022-10-19,1440757.137683163,LEAP
2022-10-20,1448078.5751221278,LEAP
2022-10-21,1449569.2720215418,LEAP
2022-10-24,1452966.6878540614,LEAP
2022-10-25,1446763.368324032,LEAP
2022-10-27,1453103.2972485926,LEAP
2022-10-28,1451007.5362012293,LEAP
2022-10-31,1457927.252876034,LEAP
2022-11-01,1465387.39972662,LEAP
2022-11-02,1463255.9846265223,LEAP
2022-11-03,1461578.6288525965,LEAP
2022-11-04,1460089.3632886317,LEAP
2022-11-07,1464296.9635693934,LEAP
2022-11-09,1465016.1581494715,LEAP
2022-11-10,1460813.9331128504,LEAP
2022-11-11,1464644.8517529871,LEAP
2022-11-14,1463146.5887524989,LEAP
2022-11-15,1462460.4597852137,LEAP
2022-11-16,1463019.2276685145,LEAP
2022-11-17,1461086.6869580653,LEAP
2022-11-18,1457639.64392828,LEAP
2022-11-21,1454756.6326367762,LEAP
2022-11-22,1456589.260261288,LEAP
2022-11-23,1457925.5011670496,LEAP
2022-11-24,1463203.9539258387,LEAP
2022-11-25,1463556.893501034,LEAP
2022-11-28,1464817.6611401942,LEAP
2022-11-29,1477212.0853955653,LEAP
2022-11-30,1479439.6655957606,LEAP
2022-12-01,1479324.9630811121,LEAP
2022-12-02,1476159.867744198,LEAP
2022-12-05,1474907.2229688074,LEAP
2022-12-06,1474531.1034619715,LEAP
2022-12-07,1473823.6278149989,LEAP
2022-12-08,1470837.8949658778,LEAP
2022-12-09,1471320.0002515223,LEAP
2022-12-12,1471230.4964673426,LEAP
2022-12-13,1473199.64002203,LEAP
2022-12-14,1471389.4835889246,LEAP
2022-12-15,1466500.393867245,LEAP
2022-12-16,1461043.607917538,LEAP
2022-12-19,1466498.901313534,LEAP
2022-12-20,1464312.903693905,LEAP
2022-12-21,1466444.139960995,LEAP
2022-12-22,1465474.2893457608,FROG
2022-12-23,1455899.980192013,FROG
2022-12-26,1455045.525714474,FROG
2022-12-27,1455006.4409976772,FROG
2022-12-28,1452660.5120090297,FROG
2022-12-29,1451262.4543918422,FROG
2022-12-30,1446140.3388406949,FROG
2023-01-02,1445121.4442044646,FROG
2023-01-03,1444724.6058853725,FROG
2023-01-04,1439723.6216324428,FROG
2023-01-05,1448823.1578873256,FROG
2023-01-06,1441798.4907730678,FROG
2023-01-09,1450885.4620865444,FROG
2023-01-10,1447246.5770767787,FROG
2023-01-11,1443154.867054806,FROG
2023-01-12,1444391.4731949428,FROG
2023-01-13,1448010.8956802944,FROG
2023-01-16,1450066.2461441616,FROG
2023-01-17,1457624.6741226772,FROG
2023-01-18,1459866.3766373256,FROG
2023-01-19,1456036.8464859584,FROG
2023-01-20,1449359.5021256069,FROG
2023-01-23,1456556.4718454555,FROG
2023-01-24,1458171.613813229,FROG
2023-01-25,1454369.3047775845,FROG
2023-01-27,1454852.1355881314,FROG
2023-01-30,1454233.8253464322,FROG
2023-01-31,1448946.9211716275,FROG
2023-02-01,1454938.9046311001,FROG
2023-02-02,1465399.7145676236,FROG
2023-02-03,1466715.325434323,FROG
2023-02-06,1466833.8831125456,FROG
2023-02-07,1459740.9227853972,FROG
2023-02-08,1464016.2322946745,FROG
2023-02-09,1464552.1021066862,FROG
2023-02-10,1463610.2898508268,FROG
2023-02-13,1460201.0902048307,FROG
2023-02-14,1464778.4186350065,FROG
2023-02-15,1465667.6102853972,FROG
2023-02-16,1468143.0369211393,FROG
2023-02-17,1459386.8849875457,FROG
2023-02-20,1450511.260309201,FROG
2023-02-21,1448670.877496701,FROG
2023-02-22,1444083.8652896697,FROG
2023-02-23,1445107.2625064666,FROG
2023-02-24,1443039.930597287,FROG
2023-02-27,1431010.276995297,FROG
2023-02-28,1424938.5839276703,FROG
2023-03-01,1425684.0914349945,FROG
2023-03-02,1420275.1606488617,FROG
2023-03-03,1424513.254948178,FROG
2023-03-06,1427126.3410077484,FROG
2023-03-08,1426460.4280438812,FROG
2023-03-09,1420767.0493207367,FROG
2023-03-10,1421243.170170346,FROG
2023-03-13,1413191.379142514,FROG
2023-03-14,1409191.5677411468,FROG
2023-03-15,1404670.2645795257,FROG
2023-03-16,1412913.6996381194,FROG
2023-03-17,1413111.4004437835,FROG
2023-03-20,1412995.5555341155,FROG
2023-03-21,1406350.893607846,FROG
2023-03-22,1409412.9087445647,FROG
2023-03-23,1411328.9770429046,FROG
2023-03-24,1409586.1484296233,FROG
2023-03-27,1413901.15300726,FROG
2023-03-28,1411284.5969159515,FROG
2023-03-29,1417248.3403851897,FROG
2023-03-31,1428320.8387372405,FROG
2023-04-03,1424479.5336835296,FROG
2023-04-05,1432339.210441342,FROG
2023-04-06,1427956.386161557,FROG
2023-04-10,1427240.2411420257,FROG
2023-04-11,1428388.177970639,FROG
2023-04-12,1428896.4094159515,FROG
2023-04-13,1427579.7273480804,FROG
2023-04-17,1423353.759130307,FROG
2023-04-18,1425174.7746942719,FROG
2023-04-19,1421468.1481073578,FROG
2023-04-20,1419072.1372431,FROG
2023-04-21,1425799.3420770844,FROG
2023-04-24,1424863.381017514,FROG
2023-04-25,1427204.3521478851,FROG
2023-04-26,1431483.167699643,FROG
2023-04-27,1431948.1503046234,FROG
2023-04-28,1440817.419713803,FROG
2023-05-02,1439686.4737909515,FROG
2023-05-03,1441096.1647089203,FROG
2023-05-04,1443322.715734311,FROG
2023-05-05,1441139.6791119962,FROG
2023-05-08,1442240.5994000821,FROG
2023-05-09,1441108.670811215,FROG
2023-05-10,1442535.1514020353,FROG
2023-05-11,1444396.4371686368,FROG
2023-05-12,1442875.002842465,FROG
2023-05-15,1443823.5959970672,FROG
2023-05-16,1441430.9905893523,FROG
2023-05-17,1439602.306507321,FROG
2023-05-18,1432401.6117584808,FROG
2023-05-19,1431518.7196381195,FROG
2023-05-22,1436023.769809018,FROG
2023-05-23,1437342.0958588226,FROG
2023-05-24,1440681.3985321624,FROG
2023-05-25,1443664.3920014007,FROG
2023-05-26,1452642.1758759124,FROG
2023-05-29,1455346.1731903655,FROG
2023-05-30,1457366.7121918304,LEAP
2023-05-31,1459436.1599457366,LEAP
2023-06-01,1462647.1185639007,LEAP
2023-06-02,1466091.2981293304,LEAP
2023-06-05,1464659.1215546234,LEAP
2023-06-06,1462929.3271820648,LEAP
2023-06-07,1472005.540560971,LEAP
2023-06-08,1465604.9147064788,LEAP
2023-06-09,1461755.1821014984,LEAP
2023-06-12,1463767.5419037445,LEAP
2023-06-13,1471920.7502167327,LEAP
2023-06-14,1473632.1411469085,LEAP
2023-06-15,1478664.0834076507,LEAP
2023-06-16,1482392.8528778655,LEAP
2023-06-19,1482936.239779721,LEAP
2023-06-20,1483912.513949643,LEAP
2023-06-21,1482150.8523895843,LEAP
2023-06-22,1476126.672580014,LEAP
2023-06-23,1473457.380404721,LEAP
2023-06-26,1478721.801059018,LEAP
2023-06-27,1477342.2543671234,LEAP
2023-06-28,1482786.8981049163,LEAP
2023-06-30,1490350.6836884124,LEAP
2023-07-03,1490550.1548798187,LEAP
2023-07-04,1494208.292147885,LEAP
2023-07-05,1503034.8685639007,LEAP
2023-07-06,1505856.6294281585,LEAP
2023-07-07,1495860.7594330413,LEAP
2023-07-10,1490930.4597504241,LEAP
2023-07-11,1500755.8361542327,LEAP
2023-07-12,1500910.289340268,LEAP
2023-07-13,1500242.7347748382,LEAP
2023-07-14,1510002.8529999359,LEAP
2023-07-17,1509223.9300873382,LEAP
2023-07-18,1505673.7887299163,LEAP
2023-07-19,1507533.2688324554,LEAP
2023-07-20,1516133.9415619476,LEAP
2023-07-21,1508099.571383725,LEAP
2023-07-24,1500991.3165619476,LEAP
2023-07-25,1497057.1543915374,LEAP
2023-07-26,1505632.3904755218,LEAP
2023-07-27,1510590.244418393,LEAP
2023-07-28,1514621.6533539398,LEAP
2023-07-31,1512342.713168393,LEAP
2023-08-01,1512458.593661557,LEAP
2023-08-02,1510544.562045346,LEAP
2023-08-03,1504438.208529721,LEAP
2023-08-04,1511098.9250214202,LEAP
2023-08-07,1512875.4586517913,LEAP
2023-08-08,1512134.1059296234,LEAP
2023-08-09,1514834.0908539398,LEAP
2023-08-10,1508820.8998139007,LEAP
2023-08-11,1501738.148410092,LEAP
2023-08-14,1501023.541720639,LEAP
2023-08-16,1503351.2665131195,LEAP
2023-08-17,1498305.475314389,LEAP
2023-08-18,1497419.060885678,LEAP
2023-08-21,1500755.0028412445,LEAP
2023-08-22,1501859.315585385,LEAP
2023-08-23,1500536.472628842,LEAP
2023-08-24,1499454.138949643,LEAP
2023-08-25,1490890.531036435,FROG
2023-08-28,1491024.3309631927,FROG
2023-08-29,1488615.1578479584,FROG
2023-08-30,1493301.9425159271,FROG
2023-08-31,1489893.2653919037,FROG
2023-09-01,1489395.7128131683,LEAP
2023-09-04,1491370.5719440277,LEAP
2023-09-05,1496153.9942462738,LEAP
2023-09-06,1501253.7519977386,LEAP
2023-09-07,1498901.4413898285,LEAP
2023-09-08,1498027.9910114105,LEAP
2023-09-11,1502756.1030109222,LEAP
2023-09-12,1505744.3787677581,LEAP
2023-09-13,1505936.4851520355,LEAP
2023-09-14,1505094.6421954925,LEAP
2023-09-15,1504668.8063190277,LEAP
2023-09-18,1506507.491255551,LEAP
2023-09-20,1504326.7867267425,LEAP
2023-09-21,1500380.692366391,LEAP
2023-09-22,1496637.425380307,LEAP
2023-09-25,1492676.716762143,LEAP
2023-09-26,1493067.1828876312,LEAP
2023-09-27,1498111.3070941742,LEAP
2023-09-28,1486674.6557044038,FROG
2023-09-29,1491816.65033331,LEAP
2023-10-03,1487607.0770911225,FROG
2023-10-04,1490237.310062314,FROG
2023-10-05,1491281.791690732,FROG
2023-10-06,1493889.6035193452,LEAP
2023-10-09,1492343.20111456,FROG
2023-10-10,1494914.4505652436,LEAP
2023-10-11,1499243.0623816499,LEAP
2023-10-12,1494567.4932288178,LEAP
2023-10-13,1497083.498783017,LEAP
2023-10-16,1492864.8977698334,LEAP
2023-10-17,1496117.2617835053,LEAP
2023-10-18,1498089.604190732,LEAP
2023-10-19,1498409.138439847,LEAP
2023-10-20,1493063.5053673373,FROG
2023-10-23,1483305.4281395539,FROG
2023-10-25,1478329.5574425324,FROG
2023-10-26,1469868.7528771027,FROG
2023-10-27,1478741.8766563996,FROG
2023-10-30,1479586.2810448273,FROG
2023-10-31,1476373.3815099152,FROG
2023-11-01,1473094.063608304,FROG
2023-11-02,1483872.1545201691,FROG
2023-11-03,1487034.6620274934,FROG
2023-11-06,1492279.463846341,FROG
2023-11-07,1494776.6052037629,FROG
2023-11-08,1498609.1492711457,FROG
2023-11-09,1493368.5162755402,FROG
2023-11-10,1494208.5057164582,FROG
2023-11-13,1493492.3722936066,FROG
2023-11-15,1499186.1286412629,LEAP
2023-11-16,1504250.1937657746,LEAP
2023-11-17,1509186.5204259309,LEAP
2023-11-20,1507681.0305577668,LEAP
2023-11-21,1508651.0978795441,LEAP
2023-11-22,1512900.3620397004,LEAP
2023-11-23,1503683.030143338,LEAP
2023-11-24,1498147.4439006622,LEAP
2023-11-28,1498822.340262967,LEAP
2023-11-29,1503857.773917752,LEAP
2023-11-30,1507396.7338786896,LEAP
2023-12-01,1514631.6497112091,LEAP
2023-12-04,1517611.329792386,FROG
2023-12-05,1518848.2846263703,LEAP
2023-12-06,1524992.3237499055,LEAP
2023-12-07,1522901.072834378,LEAP
2023-12-08,1520766.5521434601,LEAP
2023-12-11,1521814.723957425,LEAP
2023-12-12,1518361.0078929719,LEAP
2023-12-13,1518506.3686107453,LEAP
2023-12-14,1522977.2658885773,LEAP
2023-12-15,1529233.6513866242,LEAP
2023-12-18,1529039.8257640656,LEAP
2023-12-19,1536403.5215648469,LEAP
2023-12-20,1529085.1401561555,LEAP
2023-12-21,1529499.5511058625,LEAP
2023-12-22,1537973.8269237336,LEAP
2023-12-26,1540012.3094066437,LEAP
2023-12-27,1543591.0266307648,LEAP
2023-12-28,1552238.9074291047,LEAP
2023-12-29,1554940.0972484406,LEAP
2024-01-01,1559912.7808421906,LEAP
2024-01-02,1561148.4331249055,LEAP
2024-01-03,1554912.8375438508,LEAP
2024-01-04,1562322.3479808625,LEAP
2024-01-05,1561040.9909862336,LEAP
2024-01-08,1549080.8866771515,LEAP
2024-01-09,1549439.243122464,LEAP
2024-01-10,1550759.865375882,LEAP
2024-01-11,1548265.8246654328,LEAP
2024-01-12,1559133.6690257844,LEAP
2024-01-15,1564913.7965282258,LEAP
2024-01-16,1561021.5738109406,LEAP
2024-01-17,1556269.6827586945,LEAP
2024-01-18,1557081.1500438508,LEAP
2024-01-19,1565067.7276195344,LEAP
2024-01-23,1555656.6561424835,LEAP
2024-01-24,1564644.0136864288,LEAP
2024-01-25,1555341.148513089,LEAP
2024-01-29,1554527.404433499,LEAP
2024-01-30,1547395.2935936553,LEAP
2024-01-31,1558350.7693626983,LEAP
2024-02-01,1561175.4254295928,LEAP
2024-02-02,1565607.2181542022,LEAP
2024-02-05,1568785.0500023467,LEAP
2024-02-06,1571884.7802879913,LEAP
2024-02-07,1574953.8732445342,LEAP
2024-02-08,1565285.0345604522,LEAP
2024-02-09,1572594.3123924835,LEAP
2024-02-12,1572399.7890770538,LEAP
2024-02-13,1576183.0552513702,LEAP
2024-02-14,1572370.4466698272,LEAP
2024-02-15,1569814.8990624053,LEAP
2024-02-16,1573973.786391507,LEAP
2024-02-19,1578748.189162503,LEAP
2024-02-20,1576329.4189598663,LEAP
2024-02-21,1573638.0984642608,LEAP
2024-02-22,1579822.6394798858,LEAP
2024-02-23,1579057.1880638702,LEAP
2024-02-26,1575215.8273460967,LEAP
2024-02-27,1583083.9820702178,LEAP
2024-02-28,1581145.2566673858,LEAP
2024-02-29,1584013.957900296,LEAP
2024-03-01,1580660.0261376007,LEAP
2024-03-04,1575975.0753929717,LEAP
2024-03-05,1571708.4823143585,LEAP
2024-03-06,1577216.1742088897,LEAP
2024-03-07,1580135.3995506866,LEAP
2024-03-11,1582624.4893944366,LEAP
2024-03-12,1578788.3656151397,LEAP
2024-03-13,1573878.6535179717,LEAP
2024-03-14,1584920.7105858428,LEAP
2024-03-15,1581442.8759911163,LEAP
2024-03-18,1578501.0972435577,LEAP
2024-03-19,1555153.171252957,FROG
2024-03-20,1554432.2107036407,FROG
2024-03-21,1558530.7415263946,LEAP
2024-03-22,1561398.9812724884,LEAP
2024-03-26,1560508.3858745391,LEAP
2024-03-27,1557830.8239238556,LEAP
2024-03-28,1564907.2605388458,LEAP
2024-04-01,1565871.2476909454,LEAP
2024-04-02,1563054.3736052522,LEAP
2024-04-03,1557411.7943816194,LEAP
2024-04-04,1552644.387795926,LEAP
2024-04-05,1550422.7579741487,LEAP
2024-04-08,1552075.5485930452,LEAP
2024-04-09,1552205.34439993,LEAP
2024-04-10,1551169.4272856722,LEAP
2024-04-12,1539934.0220732698,LEAP
2024-04-15,1530621.239133359,LEAP
2024-04-16,1519961.1000348483,FROG
2024-04-18,1511793.7662335788,FROG
2024-04-19,1509824.2510883152,FROG
2024-04-22,1516002.9431659519,LEAP
2024-04-23,1516139.199666196,LEAP
2024-04-24,1518396.3420001804,LEAP
2024-04-25,1526211.0831195652,LEAP
2024-04-26,1521351.5749408542,LEAP
2024-04-29,1524064.5013019382,LEAP
2024-04-30,1519359.9915363132,LEAP
2024-05-02,1522819.745747739,LEAP
2024-05-03,1519572.8193256198,LEAP
2024-05-06,1528076.9946491062,LEAP
2024-05-07,1532026.5755817234,LEAP
2024-05-08,1533488.2106220066,LEAP
2024-05-09,1522638.5886682712,FROG
2024-05-10,1523170.9608301364,FROG
2024-05-13,1530380.0572656833,FROG
2024-05-14,1525797.0755762302,FROG
2024-05-15,1522327.1066736423,FROG
2024-05-16,1529338.7335962497,LEAP
2024-05-17,1522987.8431238376,LEAP
2024-05-21,1527510.4369348728,LEAP
2024-05-22,1539136.576095029,LEAP
2024-05-23,1541741.7613062107,LEAP
2024-05-24,1536800.2452844821,LEAP
2024-05-27,1535738.1747278415,LEAP
2024-05-28,1536136.1404566013,LEAP
2024-05-29,1533646.757308408,LEAP
2024-05-30,1520757.1741638766,LEAP
2024-05-31,1514543.6477668583,LEAP
2024-06-03,1530030.5434425175,LEAP
2024-06-04,1509543.6792901433,FROG
2024-06-05,1535026.9359124578,LEAP
2024-06-06,1533875.531096784,LEAP
2024-06-07,1548687.6844781316,LEAP
2024-06-10,1550698.7508233464,LEAP
2024-06-11,1547291.0310357488,LEAP
2024-06-12,1545502.7852776921,LEAP
2024-06-13,1543449.7479241765,LEAP
2024-06-14,1544312.9360955632,LEAP
2024-06-18,1544183.5573419011,LEAP
2024-06-19,1538743.8293145574,LEAP
2024-06-20,1537762.5422051824,LEAP
2024-06-21,1532540.8109124578,LEAP
2024-06-24,1534435.3298028386,LEAP
2024-06-25,1535232.0611260808,LEAP
2024-06-26,1539039.233062116,LEAP
2024-06-27,1543500.6214288152,LEAP
2024-06-28,1544581.9240106023,LEAP
2024-07-01,1552070.912169782,LEAP
2024-07-02,1550799.9640801824,LEAP
2024-07-03,1554079.7804864324,LEAP
2024-07-04,1556465.1256707585,LEAP
2024-07-05,1564816.1085198796,LEAP
2024-07-08,1570954.2256463445,LEAP
2024-07-09,1579850.6543877996,LEAP
