Date,Strategy,Equity,Regime,Holdings,Cash,Peak,DD
2022-09-30,FORTRESS,898152.2078758636,SIDEWAYS,6,379683.36498417053,1057477.4527193268,-15.066538244740327
2022-10-03,FORTRESS,893704.0233780304,SIDEWAYS,6,379683.36498417053,1057477.4527193268,-15.487179317171199
2022-10-04,FORTRESS,899448.0520306793,SIDEWAYS,10,158240.2341595856,1057477.4527193268,-14.943997177648697
2022-10-06,FORTRESS,901669.1979243867,SIDEWAYS,8,241781.020689737,1057477.4527193268,-14.733955262523631
2022-10-07,FORTRESS,902189.1520373933,SIDEWAYS,8,241781.020689737,1057477.4527193268,-14.684785976533703
2022-10-10,FORTRESS,899257.0386951081,SIDEWAYS,8,241781.020689737,1057477.4527193268,-14.962060289545784
2022-10-11,FORTRESS,891817.5502460115,SIDEWAYS,8,241781.020689737,1057477.4527193268,-15.665573015038497
2022-10-12,FORTRESS,892479.5498759858,SIDEWAYS,8,241781.020689737,1057477.4527193268,-15.602971242464339
2022-10-13,FORTRESS,888615.214213144,SIDEWAYS,8,241781.020689737,1057477.4527193268,-15.968400845989649
2022-10-14,FORTRESS,889467.8379858795,SIDEWAYS,7,328127.12457645574,1057477.4527193268,-15.887772765405717
2022-10-17,FORTRESS,897057.6941717926,SIDEWAYS,7,328127.12457645574,1057477.4527193268,-15.170040565405083
2022-10-18,FORTRESS,898024.5419958893,SIDEWAYS,7,328127.12457645574,1057477.4527193268,-15.078610925783886
2022-10-19,FORTRESS,897584.4582579724,BULL,10,141554.08130294006,1057477.4527193268,-15.120227296590205
2022-10-20,FORTRESS,894572.3464795605,BULL,9,198462.80313887756,1057477.4527193268,-15.405066634834835
2022-10-21,FORTRESS,897101.8920384899,BULL,9,198462.80313887756,1057477.4527193268,-15.165861008991499
2022-10-24,FORTRESS,905303.1226274029,BULL,9,198462.80313887756,1057477.4527193268,-14.390314393995283
2022-10-25,FORTRESS,904223.7095490948,BULL,9,198462.80313887756,1057477.4527193268,-14.492388729058634
2022-10-27,FORTRESS,916227.8900872723,BULL,9,198462.80313887756,1057477.4527193268,-13.357217429915707
2022-10-28,FORTRESS,911743.8495542065,BULL,9,198462.80313887756,1057477.4527193268,-13.781249216270583
2022-10-31,FORTRESS,917235.1376878277,BULL,9,198462.80313887756,1057477.4527193268,-13.261967399008167
2022-11-01,FORTRESS,921154.1953183666,BULL,9,198462.80313887756,1057477.4527193268,-12.891363030994363
2022-11-02,FORTRESS,918972.5595017925,MILD_BULL,9,198462.80313887756,1057477.4527193268,-13.09766868895085
2022-11-03,FORTRESS,920959.5769853131,MILD_BULL,10,99456.00716109437,1057477.4527193268,-12.90976704826708
2022-11-04,FORTRESS,916963.9097174755,MILD_BULL,8,270408.59577742737,1057477.4527193268,-13.287615980890902
2022-11-07,FORTRESS,925548.3267897717,MILD_BULL,8,270408.59577742737,1057477.4527193268,-12.475833464845653
2022-11-09,FORTRESS,925424.2653587263,MILD_BULL,7,334265.0978095929,1057477.4527193268,-12.487565292387357
2022-11-10,FORTRESS,921124.6652648847,MILD_BULL,7,334265.0978095929,1057477.4527193268,-12.894155530579674
2022-11-11,FORTRESS,919325.3963668745,MILD_BULL,7,334265.0978095929,1057477.4527193268,-13.064302789358893
2022-11-14,FORTRESS,918781.212715904,MILD_BULL,7,334265.0978095929,1057477.4527193268,-13.115763333465157
2022-11-15,FORTRESS,921995.6546981733,MILD_BULL,7,334265.0978095929,1057477.4527193268,-12.811790707476463
2022-11-16,FORTRESS,921791.2292068403,MILD_BULL,7,334265.0978095929,1057477.4527193268,-12.831122135376638
2022-11-17,FORTRESS,923287.1646449964,MILD_BULL,7,334265.0978095929,1057477.4527193268,-12.689659503307338
2022-11-18,FORTRESS,919632.9949546736,MILD_BULL,10,144859.7272659223,1057477.4527193268,-13.035214832257951
2022-11-21,FORTRESS,919978.021895973,MILD_BULL,9,244494.69205626653,1057477.4527193268,-13.00258747548432
2022-11-22,FORTRESS,924971.4900146406,MILD_BULL,9,244494.69205626653,1057477.4527193268,-12.530381840666596
2022-11-23,FORTRESS,924648.5941463392,MILD_BULL,9,244494.69205626653,1057477.4527193268,-12.56091637995829
2022-11-24,FORTRESS,932806.2583042067,MILD_BULL,9,244494.69205626653,1057477.4527193268,-11.789489609875409
2022-11-25,FORTRESS,936159.4690395277,BULL,9,244494.69205626653,1057477.4527193268,-11.472394363381198
2022-11-28,FORTRESS,941828.6351943891,BULL,9,244494.69205626653,1057477.4527193268,-10.936291570807885
2022-11-29,FORTRESS,944267.0108581465,BULL,9,244494.69205626653,1057477.4527193268,-10.705707395468071
2022-11-30,FORTRESS,944549.3546939772,BULL,9,244494.69205626653,1057477.4527193268,-10.679007645501335
2022-12-01,FORTRESS,948235.6097732466,BULL,9,244494.69205626653,1057477.4527193268,-10.3304181725258
2022-12-02,FORTRESS,946968.2381378096,BULL,10,122748.8546539228,1057477.4527193268,-10.450266745389262
2022-12-05,FORTRESS,946642.0626388472,BULL,10,122748.8546539228,1057477.4527193268,-10.481111421852447
2022-12-06,FORTRESS,945641.8926206129,BULL,9,196978.61161284614,1057477.4527193268,-10.575692163565883
2022-12-07,FORTRESS,942664.6179814832,BULL,9,196978.61161284614,1057477.4527193268,-10.857237139439697
2022-12-08,FORTRESS,940613.1267571943,MILD_BULL,9,196978.61161284614,1057477.4527193268,-11.051235717755809
2022-12-09,FORTRESS,933089.1533027571,MILD_BULL,7,379592.79007109813,1057477.4527193268,-11.762737739391273
2022-12-12,FORTRESS,939091.5002993697,MILD_BULL,6,427416.76145354443,1057477.4527193268,-11.195127812467778
2022-12-13,FORTRESS,943980.593591606,MILD_BULL,6,427416.76145354443,1057477.4527193268,-10.73279234804119
2022-12-14,FORTRESS,939851.8502804487,MILD_BULL,5,529496.7065731733,1057477.4527193268,-11.123225571987497
2022-12-15,FORTRESS,930111.0882164686,MILD_BULL,5,529496.7065731733,1057477.4527193268,-12.04435746363507
2022-12-16,FORTRESS,924753.026714317,MILD_BULL,10,217349.89280699895,1057477.4527193268,-12.551040749257202
2022-12-19,FORTRESS,929453.3476077954,MILD_BULL,9,262980.1069671552,1057477.4527193268,-12.10655648329093
2022-12-20,FORTRESS,935988.9787780682,MILD_BULL,9,262980.1069671552,1057477.4527193268,-11.488516717670747
2022-12-21,FORTRESS,913535.5095558086,MILD_BULL,3,713558.7100353161,1057477.4527193268,-13.611821490223578
2022-12-22,FORTRESS,912334.0281219402,SIDEWAYS,3,713558.7100353161,1057477.4527193268,-13.725439178315064
2022-12-23,FORTRESS,903552.2924632946,SIDEWAYS,2,776468.2834300915,1057477.4527193268,-14.55588106017866
2022-12-26,FORTRESS,903702.1442699352,SIDEWAYS,2,776468.2834300915,1057477.4527193268,-14.54171037443446
2022-12-27,FORTRESS,903175.7006664196,SIDEWAYS,2,776468.2834300915,1057477.4527193268,-14.591493336913885
2022-12-28,FORTRESS,903269.0817699352,SIDEWAYS,2,776468.2834300915,1057477.4527193268,-14.58266278423633
2022-12-29,FORTRESS,903267.1201000133,SIDEWAYS,2,776468.2834300915,1057477.4527193268,-14.582848288893366
2022-12-30,FORTRESS,898841.3108794324,SIDEWAYS,10,343729.50314017455,1057477.4527193268,-15.001373450749053
2023-01-02,FORTRESS,896972.3594646375,SIDEWAYS,5,559331.1119060437,1057477.4527193268,-15.178110213314424
2023-01-03,FORTRESS,895542.2691814343,SIDEWAYS,4,624828.9205486218,1057477.4527193268,-15.313346220429816
2023-01-04,FORTRESS,895619.047990028,SIDEWAYS,4,624828.9205486218,1057477.4527193268,-15.306085658193117
2023-01-05,FORTRESS,893581.4264079968,SIDEWAYS,4,624828.9205486218,1057477.4527193268,-15.498772658449383
2023-01-06,FORTRESS,893967.3028728405,SIDEWAYS,4,624828.9205486218,1057477.4527193268,-15.462282380207379
2023-01-09,FORTRESS,893047.444474403,SIDEWAYS,4,624828.9205486218,1057477.4527193268,-15.549268480579737
2023-01-10,FORTRESS,890512.5593181531,SIDEWAYS,3,698059.5407634656,1057477.4527193268,-15.788979043649565
2023-01-11,FORTRESS,890892.0236736218,SIDEWAYS,3,698059.5407634656,1057477.4527193268,-15.753095124376115
2023-01-12,FORTRESS,889487.5097331922,SIDEWAYS,2,758284.1069011609,1057477.4527193268,-15.885912513230876
2023-01-13,FORTRESS,887195.1823033827,SIDEWAYS,10,305321.91362662485,1057477.4527193268,-16.10268568640017
2023-01-16,FORTRESS,884516.8104869764,SIDEWAYS,7,475365.9541637342,1057477.4527193268,-16.35596501727562
2023-01-17,FORTRESS,884020.2887584608,SIDEWAYS,7,475365.9541637342,1057477.4527193268,-16.402918427699532
2023-01-18,FORTRESS,885563.4825725477,SIDEWAYS,6,542202.8023967665,1057477.4527193268,-16.256986823189326
2023-01-19,FORTRESS,886316.5425701063,SIDEWAYS,6,542202.8023967665,1057477.4527193268,-16.185773957551188
2023-01-20,FORTRESS,883237.2545232313,SIDEWAYS,5,594587.5283879774,1057477.4527193268,-16.476965797051555
2023-01-23,FORTRESS,883015.999335243,SIDEWAYS,4,638726.090338661,1057477.4527193268,-16.497888719561093
2023-01-24,FORTRESS,878775.4962529676,SIDEWAYS,3,710609.3442754286,1057477.4527193268,-16.898890468711475
2023-01-25,FORTRESS,876067.3515996473,SIDEWAYS,3,710609.3442754286,1057477.4527193268,-17.154985257905917
2023-01-27,FORTRESS,874369.6662969129,SIDEWAYS,3,710609.3442754286,1057477.4527193268,-17.315526298130344
2023-01-30,FORTRESS,870351.6276998059,SIDEWAYS,10,312699.63886923954,1057477.4527193268,-17.695490767989682
2023-01-31,FORTRESS,873026.8665660778,SIDEWAYS,6,546517.0769542614,1057477.4527193268,-17.442507703491003
2023-02-01,FORTRESS,872088.0505309216,SIDEWAYS,5,611589.2257628551,1057477.4527193268,-17.531286526409833
2023-02-02,FORTRESS,872050.5872740856,SIDEWAYS,5,611589.2257628551,1057477.4527193268,-17.53482922670473
2023-02-03,FORTRESS,873255.9698339001,SIDEWAYS,4,664853.2463231579,1057477.4527193268,-17.42084262994895
2023-02-06,FORTRESS,871184.7251439587,SIDEWAYS,4,664853.2463231579,1057477.4527193268,-17.61670918810725
2023-02-07,FORTRESS,870819.4155736462,SIDEWAYS,4,664853.2463231579,1057477.4527193268,-17.65125456487846
2023-02-08,FORTRESS,871013.9476171032,SIDEWAYS,4,664853.2463231579,1057477.4527193268,-17.632858707552444
2023-02-09,FORTRESS,866863.4329964367,SIDEWAYS,3,739740.8736702648,1057477.4527193268,-18.025350728067245
2023-02-10,FORTRESS,867779.2510506359,SIDEWAYS,3,739740.8736702648,1057477.4527193268,-17.938746701490203
2023-02-13,FORTRESS,864899.5042650525,SIDEWAYS,10,293631.5029833142,1057477.4527193268,-18.211068988663147
2023-02-14,FORTRESS,859029.0504268567,SIDEWAYS,7,475186.9094356458,1057477.4527193268,-18.76620648337755
2023-02-15,FORTRESS,855955.0148128431,SIDEWAYS,6,520393.31699790165,1057477.4527193268,-19.05690162832922
2023-02-16,FORTRESS,855825.155804054,SIDEWAYS,6,520393.31699790165,1057477.4527193268,-19.069181701862245
2023-02-17,FORTRESS,854633.6339192884,SIDEWAYS,5,597477.2928548353,1057477.4527193268,-19.181857568539264
2023-02-20,FORTRESS,856277.4547200697,SIDEWAYS,5,597477.2928548353,1057477.4527193268,-19.026410206843362
2023-02-21,FORTRESS,857311.7839977186,SIDEWAYS,3,680229.0709239881,1057477.4527193268,-18.928599206241017
2023-02-22,FORTRESS,854446.7570812147,BEAR,3,680229.0709239881,1057477.4527193268,-19.199529513940387
2023-02-23,FORTRESS,855831.4039928358,BEAR,3,680229.0709239881,1057477.4527193268,-19.068590843989508
2023-02-24,FORTRESS,855270.5676891248,BEAR,3,680229.0709239881,1057477.4527193268,-19.121626140606825
2023-02-27,FORTRESS,854893.8332482068,BEAR,10,309671.17852408567,1057477.4527193268,-19.157251906428055
2023-02-28,FORTRESS,850199.0085390393,BEAR,5,579244.979120094,1057477.4527193268,-19.601216427571707
2023-03-01,FORTRESS,852482.0758608166,BEAR,5,579244.979120094,1057477.4527193268,-19.385318933407046
2023-03-02,FORTRESS,854371.9334657971,BEAR,5,579244.979120094,1057477.4527193268,-19.206605183991332
2023-03-03,FORTRESS,851657.7723940198,BEAR,5,579244.979120094,1057477.4527193268,-19.463268913775625
2023-03-06,FORTRESS,849383.5815981213,SIDEWAYS,5,579244.979120094,1057477.4527193268,-19.678327002253095
2023-03-08,FORTRESS,851364.6000917737,SIDEWAYS,5,579244.979120094,1057477.4527193268,-19.49099265403053
2023-03-09,FORTRESS,849170.4648378674,SIDEWAYS,5,579244.979120094,1057477.4527193268,-19.698480317078474
2023-03-10,FORTRESS,846849.9527327649,BEAR,4,649123.5464827649,1057477.4527193268,-19.917918764596696
2023-03-13,FORTRESS,842471.2092659681,BEAR,3,684749.5622933118,1057477.4527193268,-20.331993169260056
2023-03-14,FORTRESS,839638.4247344129,BEAR,10,275658.15660697146,1057477.4527193268,-20.599874486660305
2023-03-15,FORTRESS,837390.2465849988,BEAR,4,596747.7878447644,1057477.4527193268,-20.812472697963337
2023-03-16,FORTRESS,831590.178915321,BEAR,2,760274.151571571,1057477.4527193268,-21.360954148301854
2023-03-17,FORTRESS,831779.598837196,BEAR,2,760274.151571571,1057477.4527193268,-21.34304171703555
2023-03-20,FORTRESS,830890.630087196,BEAR,2,760274.151571571,1057477.4527193268,-21.427106748182457
2023-03-21,FORTRESS,831046.5147942273,BEAR,1,782048.7276848523,1057477.4527193268,-21.412365563239888
2023-03-22,FORTRESS,831953.8155754773,BEAR,1,782048.7276848523,1057477.4527193268,-21.326566969717458
2023-03-23,FORTRESS,832728.1437004773,SIDEWAYS,1,782048.7276848523,1057477.4527193268,-21.253342890754
2023-03-24,FORTRESS,832506.1437004773,BEAR,1,782048.7276848523,1057477.4527193268,-21.274336246161162
2023-03-27,FORTRESS,831750.0440911023,BEAR,1,782048.7276848523,1057477.4527193268,-21.345836551669393
2023-03-28,FORTRESS,829689.4154403608,BEAR,10,307286.77904204535,1057477.4527193268,-21.540699207647787
2023-03-29,FORTRESS,831292.3508669965,BEAR,8,402421.7141635053,1057477.4527193268,-21.38911815762032
2023-03-31,FORTRESS,831576.7710082929,SIDEWAYS,7,478443.2778594892,1057477.4527193268,-21.362222062524857
2023-04-03,FORTRESS,830538.827159187,SIDEWAYS,6,518950.97979285405,1057477.4527193268,-21.460374873862513
2023-04-05,FORTRESS,831118.3604233472,SIDEWAYS,6,518950.97979285405,1057477.4527193268,-21.405571505462568
2023-04-06,FORTRESS,832606.9436460035,SIDEWAYS,5,566574.7804227369,1057477.4527193268,-21.264804133181638
2023-04-10,FORTRESS,836147.2920041578,SIDEWAYS,5,566574.7804227369,1057477.4527193268,-20.93001228026315
2023-04-11,FORTRESS,838973.3521543043,SIDEWAYS,5,566574.7804227369,1057477.4527193268,-20.66276685173139
2023-04-12,FORTRESS,838473.5603909986,SIDEWAYS,5,566574.7804227369,1057477.4527193268,-20.710029491896478
2023-04-13,FORTRESS,837724.5547299879,SIDEWAYS,5,566574.7804227369,1057477.4527193268,-20.78085896056124
2023-04-17,FORTRESS,836260.5310286635,SIDEWAYS,10,246740.52233115368,1057477.4527193268,-20.919303869959506
2023-04-18,FORTRESS,832059.0273702162,SIDEWAYS,9,307091.1401021498,1057477.4527193268,-21.316617651699534
2023-04-19,FORTRESS,828106.6924092787,SIDEWAYS,9,307091.1401021498,1057477.4527193268,-21.69036887928117
2023-04-20,FORTRESS,825967.564784767,SIDEWAYS,8,375014.4167134779,1057477.4527193268,-21.89265476433819
2023-04-21,FORTRESS,825303.4439504164,SIDEWAYS,8,375014.4167134779,1057477.4527193268,-21.955457127891453
2023-04-24,FORTRESS,823840.2341792982,SIDEWAYS,7,458570.1810787123,1057477.4527193268,-22.093825068253263
2023-04-25,FORTRESS,824035.9732387464,SIDEWAYS,7,458570.1810787123,1057477.4527193268,-22.0753150698656
2023-04-26,FORTRESS,825768.5464351575,SIDEWAYS,7,458570.1810787123,1057477.4527193268,-21.911474867698093
2023-04-27,FORTRESS,825564.8782527845,SIDEWAYS,7,458570.1810787123,1057477.4527193268,-21.930734680930925
2023-04-28,FORTRESS,828386.853170082,SIDEWAYS,6,494107.4490715712,1057477.4527193268,-21.66387557107088
2023-05-02,FORTRESS,831149.4638407057,MILD_BULL,10,202000.2607462233,1057477.4527193268,-21.40263022125093
2023-05-03,FORTRESS,831345.1389948195,MILD_BULL,8,364406.6992594069,1057477.4527193268,-21.384126266049748
2023-05-04,FORTRESS,832332.038622505,MILD_BULL,8,364406.6992594069,1057477.4527193268,-21.29080043435965
2023-05-05,FORTRESS,832252.1526895827,MILD_BULL,8,364406.6992594069,1057477.4527193268,-21.29835482076448
2023-05-08,FORTRESS,837896.6909128493,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.764580960267352
2023-05-09,FORTRESS,836149.4124933546,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.92981175691474
2023-05-10,FORTRESS,840802.4217096632,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.489801503803122
2023-05-11,FORTRESS,844031.1851755446,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.184474571528728
2023-05-12,FORTRESS,841700.5637079543,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.404869007513824
2023-05-15,FORTRESS,844953.3975473708,MILD_BULL,8,364406.6992594069,1057477.4527193268,-20.09726586845381
2023-05-16,FORTRESS,842435.7303653639,MILD_BULL,10,167719.1471439284,1057477.4527193268,-20.335348219574644
2023-05-17,FORTRESS,844572.4891620558,MILD_BULL,10,167719.1471439284,1057477.4527193268,-20.13328634192447
2023-05-18,FORTRESS,837984.3448838729,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.756291991949567
2023-05-19,FORTRESS,839437.0185288924,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.61892039681211
2023-05-22,FORTRESS,843447.4326066512,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.23967693706307
2023-05-23,FORTRESS,842540.0691880721,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.32548145386348
2023-05-24,FORTRESS,843562.1239671248,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.228831187096606
2023-05-25,FORTRESS,844071.9379624862,MILD_BULL,9,216938.48831649002,1057477.4527193268,-20.180620797924686
2023-05-26,FORTRESS,849291.8974351424,MILD_BULL,9,216938.48831649002,1057477.4527193268,-19.68699708431897
2023-05-29,FORTRESS,846506.9454698104,MILD_BULL,9,216938.48831649002,1057477.4527193268,-19.950355131166255
2023-05-30,FORTRESS,849178.0441300886,MILD_BULL,10,108031.963884117,1057477.4527193268,-19.697763583856243
2023-05-31,FORTRESS,851657.7092759627,MILD_BULL,10,108031.963884117,1057477.4527193268,-19.46327488251349
2023-06-01,FORTRESS,860402.7172372359,BULL,9,167625.79041838823,1057477.4527193268,-18.636306143011268
2023-06-02,FORTRESS,857527.1579720991,BULL,9,167625.79041838823,1057477.4527193268,-18.908232438720187
2023-06-05,FORTRESS,858332.8533608931,BULL,9,167625.79041838823,1057477.4527193268,-18.83204212499557
2023-06-06,FORTRESS,864346.8889443892,BULL,9,167625.79041838823,1057477.4527193268,-18.263326870780848
2023-06-07,FORTRESS,867399.3039987105,BULL,9,167625.79041838823,1057477.4527193268,-17.974676266791896
2023-06-08,FORTRESS,863274.8148019331,BULL,9,167625.79041838823,1057477.4527193268,-18.364707201841256
2023-06-09,FORTRESS,858141.6196096723,MILD_BULL,8,243067.93999846635,1057477.4527193268,-18.850126080424502
2023-06-12,FORTRESS,862562.9892996137,BULL,8,243067.93999846635,1057477.4527193268,-18.432020741292042
2023-06-13,FORTRESS,867781.8779800338,BULL,10,107868.59918669879,1057477.4527193268,-17.93849828679436
2023-06-14,FORTRESS,875309.4181411666,BULL,10,107868.59918669879,1057477.4527193268,-17.226658980738655
2023-06-15,FORTRESS,879134.1833999556,BULL,10,107868.59918669879,1057477.4527193268,-16.864971339176783
2023-06-16,FORTRESS,882957.2861679,BULL,10,107868.59918669879,1057477.4527193268,-16.503440910503045
2023-06-19,FORTRESS,880452.0468795699,BULL,10,107868.59918669879,1057477.4527193268,-16.74034802203415
2023-06-20,FORTRESS,879345.3603713912,BULL,10,107868.59918669879,1057477.4527193268,-16.84500145982924
2023-06-21,FORTRESS,878091.5077407759,BULL,10,107868.59918669879,1057477.4527193268,-16.96357161254417
2023-06-22,FORTRESS,870571.1223647994,BULL,10,107868.59918669879,1057477.4527193268,-17.674734328745608
2023-06-23,FORTRESS,864477.5653138655,BULL,8,231818.7015443343,1057477.4527193268,-18.250969503809067
2023-06-26,FORTRESS,868621.4775453109,BULL,8,231818.7015443343,1057477.4527193268,-17.85910183601254
2023-06-27,FORTRESS,873486.6346925276,BULL,10,106916.44646010578,1057477.4527193268,-17.3990298850971
2023-06-28,FORTRESS,875642.7211183088,BULL,10,106916.44646010578,1057477.4527193268,-17.19514029669625
2023-06-30,FORTRESS,883868.7529786604,BULL,10,106916.44646010578,1057477.4527193268,-16.41724835779976
2023-07-03,FORTRESS,883828.5121339338,BULL,10,106916.44646010578,1057477.4527193268,-16.421053719760252
2023-07-04,FORTRESS,888068.2520020979,BULL,10,106916.44646010578,1057477.4527193268,-16.020124143695867
2023-07-05,FORTRESS,902180.8588136213,BULL,10,106916.44646010578,1057477.4527193268,-14.685570222453146
2023-07-06,FORTRESS,906450.8406251448,BULL,10,106916.44646010578,1057477.4527193268,-14.281780827176386
2023-07-07,FORTRESS,905390.6859620588,BULL,10,106916.44646010578,1057477.4527193268,-14.382033996675153
2023-07-10,FORTRESS,907864.4012940901,BULL,10,106916.44646010578,1057477.4527193268,-14.148107937479276
2023-07-11,FORTRESS,913161.7491944807,BULL,10,106916.44646010578,1057477.4527193268,-13.647166013207665
2023-07-12,FORTRESS,916143.6765626448,BULL,10,106916.44646010578,1057477.4527193268,-13.365181053576045
2023-07-13,FORTRESS,918377.8900636213,BULL,10,106916.44646010578,1057477.4527193268,-13.15390340456034
2023-07-14,FORTRESS,924545.0818360823,BULL,10,106916.44646010578,1057477.4527193268,-12.570704986797212
2023-07-17,FORTRESS,922819.8437989729,BULL,10,106916.44646010578,1057477.4527193268,-12.733851542089988
2023-07-18,FORTRESS,920078.3847956771,BULL,9,192501.68130446615,1057477.4527193268,-12.99309669159611
2023-07-19,FORTRESS,919645.126128685,BULL,9,192501.68130446615,1057477.4527193268,-13.034067651863685
2023-07-20,FORTRESS,923006.5774226303,BULL,9,192501.68130446615,1057477.4527193268,-12.71619313971203
2023-07-21,FORTRESS,925827.3554988021,BULL,9,192501.68130446615,1057477.4527193268,-12.449447208730884
2023-07-24,FORTRESS,929334.4947810287,BULL,9,192501.68130446615,1057477.4527193268,-12.117795760919124
2023-07-25,FORTRESS,931882.3680720443,BULL,9,192501.68130446615,1057477.4527193268,-11.876856979249244
2023-07-26,FORTRESS,930422.1117243881,BULL,9,192501.68130446615,1057477.4527193268,-12.01494563011373
2023-07-27,FORTRESS,937457.633574974,BULL,9,192501.68130446615,1057477.4527193268,-11.349633870274884
2023-07-28,FORTRESS,938564.981597435,BULL,9,192501.68130446615,1057477.4527193268,-11.244917876603969
2023-07-31,FORTRESS,952905.7016657942,BULL,8,258964.40674391927,1057477.4527193268,-9.888792501875479
2023-08-01,FORTRESS,956127.7774714583,BULL,8,258964.40674391927,1057477.4527193268,-9.58409798594245
2023-08-02,FORTRESS,947596.6687068099,BULL,8,258964.40674391927,1057477.4527193268,-10.390839419786783
2023-08-03,FORTRESS,946187.6828669661,BULL,8,258964.40674391927,1057477.4527193268,-10.524079692307065
2023-08-04,FORTRESS,946964.7085017317,BULL,8,258964.40674391927,1057477.4527193268,-10.45060052423899
2023-08-07,FORTRESS,936621.030655052,BULL,7,312908.70875563804,1057477.4527193268,-11.428746944295579
2023-08-08,FORTRESS,937067.9934870834,BULL,6,378251.94453688804,1057477.4527193268,-11.38648005426573
2023-08-09,FORTRESS,934081.4869245833,BULL,9,244377.48643630213,1057477.4527193268,-11.668898043871105
2023-08-10,FORTRESS,930018.5101133651,BULL,8,314532.74863875576,1057477.4527193268,-12.053112080848456
2023-08-11,FORTRESS,932575.9813658065,BULL,8,314532.74863875576,1057477.4527193268,-11.811265671181298
2023-08-14,FORTRESS,933103.1104643173,BULL,7,435306.1553251571,1057477.4527193268,-11.761417885097993
2023-08-16,FORTRESS,931398.5582487411,BULL,6,493068.3648893661,1057477.4527193268,-11.922608292627995
2023-08-17,FORTRESS,927162.1789762801,BULL,6,493068.3648893661,1057477.4527193268,-12.323220075088887
2023-08-18,FORTRESS,932320.3959562606,BULL,6,493068.3648893661,1057477.4527193268,-11.835435019557348
2023-08-21,FORTRESS,935016.9352018661,BULL,6,493068.3648893661,1057477.4527193268,-11.580437691844
2023-08-22,FORTRESS,933501.8819792098,BULL,6,493068.3648893661,1057477.4527193268,-11.723708190780906
2023-08-23,FORTRESS,933195.4888517684,BULL,6,493068.3648893661,1057477.4527193268,-11.752682153928157
2023-08-24,FORTRESS,933103.9752586288,MILD_BULL,10,202292.38828353115,1057477.4527193268,-11.761336106114491
2023-08-25,FORTRESS,931126.2953367538,SIDEWAYS,9,247338.0234251327,1057477.4527193268,-11.948354743418706
2023-08-28,FORTRESS,934660.9670286484,SIDEWAYS,9,247338.0234251327,1057477.4527193268,-11.61409970253769
2023-08-29,FORTRESS,942148.2087889023,SIDEWAYS,9,247338.0234251327,1057477.4527193268,-10.906071201220682
2023-08-30,FORTRESS,948309.024706871,SIDEWAYS,9,247338.0234251327,1057477.4527193268,-10.323475713995297
2023-08-31,FORTRESS,949726.7425413437,SIDEWAYS,9,247338.0234251327,1057477.4527193268,-10.189409703336919
2023-09-01,FORTRESS,965665.9788694687,MILD_BULL,9,247338.0234251327,1057477.4527193268,-8.682121175611158
2023-09-04,FORTRESS,972401.1324339218,MILD_BULL,9,247338.0234251327,1057477.4527193268,-8.04521364182559
2023-09-05,FORTRESS,971588.3298826523,MILD_BULL,9,247338.0234251327,1057477.4527193268,-8.122076041981677
2023-09-06,FORTRESS,975847.6827268905,BULL,9,247338.0234251327,1057477.4527193268,-7.719291771424867
2023-09-07,FORTRESS,976476.1241265794,BULL,10,136614.0747796555,1057477.4527193268,-7.659863421621968
2023-09-08,FORTRESS,974945.5632403488,BULL,9,239247.08054381565,1057477.4527193268,-7.804600397554143
2023-09-11,FORTRESS,977337.3767474289,BULL,9,239247.08054381565,1057477.4527193268,-7.578419356915453
2023-09-12,FORTRESS,961533.6971514816,BULL,9,239247.08054381565,1057477.4527193268,-9.072889007810398
2023-09-13,FORTRESS,962053.5391413803,BULL,8,304884.8188044663,1057477.4527193268,-9.02373032470449
2023-09-14,FORTRESS,970677.1879450913,BULL,8,304884.8188044663,1057477.4527193268,-8.208237873160012
2023-09-15,FORTRESS,973153.094073021,BULL,8,304884.8188044663,1057477.4527193268,-7.974104642086116
2023-09-18,FORTRESS,977513.2950617905,BULL,8,304884.8188044663,1057477.4527193268,-7.561783700627064
2023-09-20,FORTRESS,979770.0524470444,BULL,8,304884.8188044663,1057477.4527193268,-7.348374196769501
2023-09-21,FORTRESS,980551.8446833725,BULL,8,304884.8188044663,1057477.4527193268,-7.274444276626266
2023-09-22,FORTRESS,978836.3064033433,BULL,10,135588.34638137062,1057477.4527193268,-7.436673577649911
2023-09-25,FORTRESS,987309.9688178941,BULL,10,135588.34638137062,1057477.4527193268,-6.635364538600371
2023-09-26,FORTRESS,991943.9110176011,MILD_BULL,10,135588.34638137062,1057477.4527193268,-6.197157351507091
2023-09-27,FORTRESS,991591.230902855,MILD_BULL,10,135588.34638137062,1057477.4527193268,-6.2305084280562095
2023-09-28,FORTRESS,983017.7837345811,SIDEWAYS,8,270725.50547530374,1057477.4527193268,-7.041253578813529
