date,value
2021-11-10,1421203.3093995666
2021-11-11,1419988.1724824524
2021-11-12,1431717.8830384826
2021-11-15,1430956.004391632
2021-11-16,1436091.0731019592
2021-11-17,1445743.5741853332
2021-11-18,1405651.6895188903
2021-11-22,1383365.2776137544
2021-11-23,1412944.8417235566
2021-11-24,1407730.4283477021
2021-11-25,1420210.5659972383
2021-11-26,1359542.9959075167
2021-11-29,1350522.9317977144
2021-11-30,1354797.8637892916
2021-12-01,1373370.7776000216
2021-12-02,1382741.2068831637
2021-12-03,1377855.036251755
2021-12-06,1355877.6983916475
2021-12-07,1374523.561604233
2021-12-08,1393199.8052489473
2021-12-09,1395940.34579155
2021-12-10,1399145.2015502169
2021-12-13,1412197.5099379732
2021-12-14,1409566.486302109
2021-12-15,1396421.7335250094
2021-12-16,1400419.292751999
2021-12-17,1387679.725804062
2021-12-20,1342792.7646605684
2021-12-21,1365591.187386246
2021-12-22,1389023.5512740328
2021-12-23,1399968.31454155
2021-12-24,1396714.7828719332
2021-12-27,1394493.0273863985
2021-12-28,1406037.5504500582
2021-12-29,1401420.0868498995
2021-12-30,1409983.9700057223
2021-12-31,1430740.9925429537
2022-01-03,1448106.8317000582
2022-01-04,1450622.4589888765
2022-01-05,1439068.333416672
2022-01-06,1437831.9910704806
2022-01-07,1442611.6198088839
2022-01-10,1445275.7087905123
2022-01-11,1449404.9648635103
2022-01-12,1462144.4833495333
2022-01-13,1469752.779850693
2022-01-14,1465450.8532683565
2022-01-17,1461166.9789177706
2022-01-18,1432370.8379265596
2022-01-19,1444729.123579693
2022-01-20,1447350.9555547908
2022-01-21,1428314.3297308162
2022-01-24,1382041.7524440577
2022-01-25,1404928.2438609889
2022-01-27,1413616.753752499
2022-01-28,1428790.3403232386
2022-01-31,1442328.2418849757
2022-02-01,1463015.4895198634
2022-02-02,1478152.6994312098
2022-02-03,1476185.8745029261
2022-02-04,1479530.435492306
2022-02-07,1485944.901041775
2022-02-08,1477574.4035136988
2022-02-09,1493683.3596637538
2022-02-10,1506606.3029010585
2022-02-11,1486549.9040935328
2022-02-14,1426612.7273851968
2022-02-15,1449696.8291994669
2022-02-16,1443248.7551867105
2022-02-17,1441881.3544222452
2022-02-18,1430261.2436853983
2022-02-21,1410965.0746676065
2022-02-22,1410286.985296879
2022-02-23,1414328.563799534
2022-02-24,1352770.342001877
2022-02-25,1399478.6040779878
2022-02-28,1434453.1462685396
2022-03-02,1456808.6636483003
2022-03-03,1468565.687122574
2022-03-04,1436960.1479456332
2022-03-07,1465547.0849497225
2022-03-08,1459554.605343094
2022-03-09,1466293.1344721224
2022-03-10,1482561.9176447298
2022-03-11,1492786.3183023836
2022-03-14,1489985.8533594515
2022-03-15,1438971.4405094148
2022-03-16,1467622.678950882
2022-03-17,1482750.9814182282
2022-03-21,1492280.0583148957
2022-03-22,1503849.090480423
2022-03-23,1513919.4980121613
2022-03-24,1537040.1660800935
2022-03-25,1540569.9889102937
2022-03-28,1546170.142573929
2022-03-29,1546996.1192661286
2022-03-30,1528687.1450153352
2022-03-31,1526812.7523838044
2022-04-01,1544275.537318802
2022-04-04,1571562.8135868073
2022-04-05,1586292.8253818513
2022-04-06,1612391.1736560822
2022-04-07,1594728.236209488
2022-04-08,1612412.4171863557
2022-04-11,1613238.8597370149
2022-04-12,1574655.187023697
2022-04-13,1579855.4352231598
2022-04-18,1571256.480714798
2022-04-19,1563191.854959488
2022-04-20,1563816.2232837677
2022-04-21,1563465.4328022003
2022-04-22,1542237.3486499786
2022-04-25,1507188.444942856
2022-04-26,1518826.555576706
2022-04-27,1519167.804126587
2022-04-28,1524928.6140020753
2022-04-29,1502180.4295385743
2022-05-02,1505763.1625708009
2022-05-04,1477926.0262574388
2022-05-05,1485851.3528870775
2022-05-06,1465102.0842295839
2022-05-09,1443053.2469569398
2022-05-10,1397406.1741954042
2022-05-11,1403641.6626597596
2022-05-12,1378046.1752009583
2022-05-13,1363625.6041218569
2022-05-16,1375973.5374256899
2022-05-17,1415277.6630513002
2022-05-18,1409809.7423283388
2022-05-19,1385111.412913971
2022-05-20,1405021.9201008608
2022-05-23,1357475.8085768702
2022-05-24,1349638.1906149867
2022-05-25,1336220.025944729
2022-05-26,1345470.5062456324
2022-05-27,1344346.012551327
2022-05-30,1363207.753994961
2022-05-31,1372866.4057131007
2022-06-01,1374102.4793634608
2022-06-02,1386723.9763345912
2022-06-03,1377262.2269144251
2022-06-06,1376728.543107052
2022-06-07,1382981.7686319544
2022-06-08,1380944.5372972682
2022-06-09,1380260.8115511134
2022-06-10,1374302.65389349
2022-06-13,1340118.2434969142
2022-06-14,1342592.5982217982
2022-06-15,1339693.8587122157
2022-06-16,1302597.92972662
2022-06-17,1301464.7792322352
2022-06-20,1267914.388171406
2022-06-21,1287277.5061752512
2022-06-22,1278535.467543812
2022-06-23,1284263.4761192515
2022-06-24,1290954.4346763804
2022-06-27,1295844.224082203
2022-06-28,1303884.6968376352
2022-06-29,1305004.639135914
2022-06-30,1295032.2177110482
2022-07-01,1280433.6901994515
2022-07-04,1278926.5615992928
2022-07-05,1279933.4047542
2022-07-06,1282801.6018290902
2022-07-07,1293446.3917918587
2022-07-08,1295841.5881666758
2022-07-11,1304457.2208342173
2022-07-12,1302411.1856245615
2022-07-13,1301317.6819853403
2022-07-14,1294249.5078901865
2022-07-15,1301040.2930082895
2022-07-18,1309141.2702040293
2022-07-19,1316848.9376310923
2022-07-20,1317780.5169844248
2022-07-21,1321920.4744505503
2022-07-22,1325638.8701490976
2022-07-25,1326745.2963194468
2022-07-26,1324141.4431242563
2022-07-27,1327041.0315336802
2022-07-28,1323905.4116072275
2022-07-29,1334021.1261763193
2022-08-01,1346583.6505827524
2022-08-02,1352007.5423750498
2022-08-03,1348854.6738676645
2022-08-04,1338615.3628935434
2022-08-05,1340111.7430815317
2022-08-08,1343528.6485685923
2022-08-10,1347948.7734770395
2022-08-11,1356512.553246937
2022-08-12,1364715.1433882334
2022-08-16,1369753.434030018
2022-08-17,1379616.4125532724
2022-08-18,1374856.4869017221
2022-08-19,1360476.515710316
2022-08-22,1341344.0625651744
2022-08-23,1360695.0777400401
2022-08-24,1362554.89553484
2022-08-25,1365600.4626811412
2022-08-26,1378947.550587025
2022-08-29,1372246.3768580821
2022-08-30,1390741.3615181162
2022-09-01,1396997.1311943247
2022-09-02,1389698.80464098
2022-09-05,1398227.8168937876
2022-09-06,1406497.331832142
2022-09-07,1409620.3414070322
2022-09-08,1412730.038550587
2022-09-09,1411771.322646351
2022-09-12,1411701.0079643442
2022-09-13,1415652.1626350596
2022-09-14,1417115.9644027902
2022-09-15,1415218.1251616098
2022-09-16,1388038.3507475473
2022-09-19,1385635.5388960459
2022-09-20,1394335.719109974
2022-09-21,1389509.5582518198
2022-09-22,1388661.9284910776
2022-09-23,1360531.3425764658
2022-09-26,1320767.7886148263
2022-09-27,1315285.5674890329
2022-09-28,1309200.042984753
2022-09-29,1315330.7345359614
2022-09-30,1325571.4504249385
2022-10-03,1314780.9159629634
2022-10-04,1339251.137314587
2022-10-06,1358752.2113654902
2022-10-07,1359196.107613354
2022-10-10,1355101.9339835932
2022-10-11,1339999.4720847895
2022-10-12,1349433.5027168086
2022-10-13,1349792.6611640742
2022-10-14,1345120.6980979731
2022-10-17,1348651.8208473017
2022-10-18,1358335.4328697016
2022-10-19,1353978.8594672969
2022-10-20,1357783.2155845454
2022-10-21,1354264.4881980708
2022-10-24,1356976.9066856196
2022-10-25,1362954.5532310298
2022-10-27,1374175.2380912593
2022-10-28,1365506.719017773
2022-10-31,1374813.3470237544
2022-11-01,1384067.9536674311
2022-11-02,1387005.1595072746
2022-11-03,1394614.963523388
2022-11-04,1399196.3098521233
2022-11-07,1415019.8658976555
2022-11-09,1416365.0803904533
2022-11-10,1411386.048087597
2022-11-11,1412429.5896372795
2022-11-14,1412416.360648632
2022-11-15,1409821.5885386467
2022-11-16,1402939.226887646
2022-11-17,1401076.8730668451
2022-11-18,1405732.8697099115
2022-11-21,1407242.2700852777
2022-11-22,1414877.6364945795
2022-11-23,1419899.1963090326
2022-11-24,1420125.7565507318
2022-11-25,1421627.6720322992
2022-11-28,1414206.2574357416
2022-11-29,1415762.7249650385
2022-11-30,1420512.8302049066
2022-12-01,1436291.6972703363
2022-12-02,1436023.5843089106
2022-12-05,1448366.1067545894
2022-12-06,1439283.6774180415
2022-12-07,1434411.1151621821
2022-12-08,1453521.1028941157
2022-12-09,1438967.7373240474
2022-12-12,1449128.2713206294
2022-12-13,1451888.5835459712
2022-12-14,1461967.1776926997
2022-12-15,1439666.8549998286
2022-12-16,1425520.614368725
2022-12-19,1435476.682956982
2022-12-20,1429689.3261912349
2022-12-21,1414162.3965189937
2022-12-22,1406265.8391459468
2022-12-23,1362655.8116313554
2022-12-26,1382481.8857471086
2022-12-27,1412853.953622017
2022-12-28,1412063.057591591
2022-12-29,1417103.521756325
2022-12-30,1421237.2649089433
2023-01-02,1438558.6334888078
2023-01-03,1440403.3068133928
2023-01-04,1418019.7138377763
2023-01-05,1426110.944215584
2023-01-06,1421806.975316811
2023-01-09,1438212.1269739154
2023-01-10,1435514.4298608783
2023-01-11,1447986.257448006
2023-01-12,1447061.0640810016
2023-01-13,1458228.9149492267
2023-01-16,1445825.7576654437
2023-01-17,1441461.9517190936
2023-01-18,1455663.443361092
2023-01-19,1467525.6991670611
2023-01-20,1465246.807245064
2023-01-23,1471187.013181496
2023-01-24,1463164.5920579913
2023-01-25,1454774.6200845721
2023-01-27,1433954.66420826
2023-01-30,1430139.1546371845
2023-01-31,1446671.2182739642
2023-02-01,1439034.3252266315
2023-02-02,1431160.940846291
2023-02-03,1437776.7615669635
2023-02-06,1429659.7446487811
2023-02-07,1423536.7957769777
2023-02-08,1437737.2684103395
2023-02-09,1440542.970963135
2023-02-10,1433516.2143942262
2023-02-13,1421480.767067566
2023-02-14,1428190.9259573366
2023-02-15,1435290.8009725953
2023-02-16,1449085.180222168
2023-02-17,1439138.8451727298
2023-02-20,1439527.2516058353
2023-02-21,1431406.3904913333
2023-02-22,1418866.7279623416
2023-02-23,1421169.3106420902
2023-02-24,1404734.3116033939
2023-02-27,1394806.0392979435
2023-02-28,1380005.6103886417
2023-03-01,1410469.3327854923
2023-03-02,1406524.2210377506
2023-03-03,1425467.0409458927
2023-03-06,1424664.904097443
2023-03-08,1424916.8121784977
2023-03-09,1422549.1368168644
2023-03-10,1414040.222784882
2023-03-13,1401703.3715657047
2023-03-14,1397386.0345799257
2023-03-15,1400221.326625519
2023-03-16,1378283.615799103
2023-03-17,1395414.2299424745
2023-03-20,1380814.5143891908
2023-03-21,1385596.4838410951
2023-03-22,1386697.5069123842
2023-03-23,1377400.663795624
2023-03-24,1356683.1592924502
2023-03-27,1360399.382002106
2023-03-28,1359435.3041365054
2023-03-29,1378262.7514250185
2023-03-31,1382990.961828461
2023-04-03,1385883.8377821352
2023-04-05,1386514.2697203066
2023-04-06,1387727.7487776186
2023-04-10,1392973.1913969424
2023-04-11,1401900.6224348452
2023-04-12,1399341.0845930483
2023-04-13,1396003.7454740908
2023-04-17,1397156.2415296938
2023-04-18,1404406.9720060732
2023-04-19,1408000.5345899966
2023-04-20,1405271.8953993227
2023-04-21,1395873.7308332827
2023-04-24,1405350.0949385073
2023-04-25,1413998.3573362734
2023-04-26,1413244.877073517
2023-04-27,1420327.6342756655
2023-04-28,1427554.6297743227
2023-05-02,1439762.8554365542
2023-05-03,1430738.9433882143
2023-05-04,1440974.2016279604
2023-05-05,1431052.3312742617
2023-05-08,1443211.9574720766
2023-05-09,1442315.4579985049
2023-05-10,1442845.7928907778
2023-05-11,1440375.4653685
2023-05-12,1433934.3630201723
2023-05-15,1438119.647688141
2023-05-16,1442450.1530744936
2023-05-17,1434760.2567449952
2023-05-18,1425221.317043915
2023-05-19,1430640.0465628053
2023-05-22,1436794.2300688173
2023-05-23,1437886.507290497
2023-05-24,1438378.537079468
2023-05-25,1441548.8473707582
2023-05-26,1449463.6731382753
2023-05-29,1449215.0219847108
2023-05-30,1450509.1813398744
2023-05-31,1448129.1656080629
2023-06-01,1442225.8080107118
2023-06-02,1453447.9198881532
2023-06-05,1453773.7903944398
2023-06-06,1446399.725308075
2023-06-07,1455487.1379820253
2023-06-08,1451883.3364759828
2023-06-09,1444998.6252943422
2023-06-12,1451344.032101288
2023-06-13,1461470.1207319642
2023-06-14,1466665.711788788
2023-06-15,1461691.3196607972
2023-06-16,1463905.3349043275
2023-06-19,1467214.9696432496
2023-06-20,1472172.7868086244
2023-06-21,1474170.8376509096
2023-06-22,1464280.7285581972
2023-06-23,1454393.1496015931
2023-06-26,1459517.540997162
2023-06-27,1460844.9091268922
2023-06-28,1465091.9796835328
2023-06-30,1474491.7134710695
2023-07-03,1483124.0410887147
2023-07-04,1481380.4858213807
2023-07-05,1486429.122814789
2023-07-06,1490235.1126905824
2023-07-07,1488915.6541105653
2023-07-10,1486598.9618040468
2023-07-11,1490947.071240082
2023-07-12,1496856.6426512147
2023-07-13,1489039.3436476137
2023-07-14,1502018.8841902162
2023-07-17,1504997.2016340639
2023-07-18,1501024.9447981264
2023-07-19,1508133.2877622987
2023-07-20,1494650.8640638734
2023-07-21,1486152.383625641
2023-07-24,1487130.761082306
2023-07-25,1492846.7779280092
2023-07-26,1496982.4168623353
2023-07-27,1495446.942497101
2023-07-28,1503250.5724714661
2023-07-31,1515575.5627745057
2023-08-01,1513451.5516279603
2023-08-02,1494426.1634596253
2023-08-03,1478540.2274057008
2023-08-04,1481080.4892922975
2023-08-07,1481306.7024575807
2023-08-08,1482092.679836426
2023-08-09,1489229.600628052
2023-08-10,1489305.4703790285
2023-08-11,1489824.7645150758
2023-08-14,1484748.6481668092
2023-08-16,1477713.8722541046
2023-08-17,1476691.769905777
2023-08-18,1472295.7263800811
2023-08-21,1478637.6841895294
2023-08-22,1482123.0724951935
2023-08-23,1483891.0810095978
2023-08-24,1481058.4515006256
2023-08-25,1476334.3794257354
2023-08-28,1481161.7830512237
2023-08-29,1485852.0234381866
2023-08-30,1490234.7853476715
2023-08-31,1493492.4029090118
2023-09-01,1508745.1452033233
2023-09-04,1523176.647576065
2023-09-05,1533159.9061133575
2023-09-06,1531574.6093222809
2023-09-07,1530310.145584793
2023-09-08,1531515.4492499542
2023-09-11,1539890.5437552643
2023-09-12,1520114.0493857574
2023-09-13,1527102.2393424225
2023-09-14,1541793.6802451324
2023-09-15,1541197.0457007599
2023-09-18,1536655.2394721222
2023-09-20,1534954.1882788849
2023-09-21,1527182.331032486
2023-09-22,1521132.2967612457
2023-09-25,1521691.1838767242
2023-09-26,1525884.6911551666
2023-09-27,1524986.6253211212
2023-09-28,1518180.438166275
2023-09-29,1530238.7510858916
2023-10-03,1523769.0366388701
2023-10-04,1517100.2522455596
2023-10-05,1517045.8985773467
2023-10-06,1516721.9193750762
2023-10-09,1511942.0651346587
2023-10-10,1522414.3654047393
2023-10-11,1521905.2885233306
2023-10-12,1533087.1107126616
2023-10-13,1533499.5142694854
2023-10-16,1542520.406550064
2023-10-17,1542655.0240961455
2023-10-18,1539108.2306085967
2023-10-19,1539307.371218338
2023-10-20,1530490.797869339
2023-10-23,1518845.1237055205
2023-10-25,1521790.78222908
2023-10-26,1516629.8504740142
2023-10-27,1522118.0891214751
2023-10-30,1526068.952227249
2023-10-31,1521158.442205658
2023-11-01,1521000.682943573
2023-11-02,1527258.179540863
2023-11-03,1529730.2649671936
2023-11-06,1533249.6490538025
2023-11-07,1536042.9605467224
2023-11-08,1537021.2318403625
2023-11-09,1535654.7110350037
2023-11-10,1544147.158598175
2023-11-13,1551034.2685682678
2023-11-15,1548112.1739408874
2023-11-16,1548941.065969696
2023-11-17,1544709.2617704773
2023-11-20,1547787.9635603332
2023-11-21,1546004.870039215
2023-11-22,1547758.8858015442
2023-11-23,1548435.9815733337
2023-11-24,1547847.1682035828
2023-11-28,1560910.754591217
2023-11-29,1558128.4360487366
2023-11-30,1561550.9482633972
2023-12-01,1561815.9011289978
2023-12-04,1569940.4150907898
2023-12-05,1568823.9233992004
2023-12-06,1570126.2914411926
2023-12-07,1567474.4565718079
2023-12-08,1564583.6609022522
2023-12-11,1567339.1022398376
2023-12-12,1563558.9670774841
2023-12-13,1570904.124677887
2023-12-14,1573356.0071546936
2023-12-15,1580730.85800766
2023-12-18,1579729.4187528992
2023-12-19,1578695.5859281921
2023-12-20,1570168.9490873718
2023-12-21,1580628.082716217
2023-12-22,1583528.5140440369
2023-12-26,1593105.9822142029
2023-12-27,1591241.1291487121
2023-12-28,1599501.3207991028
2023-12-29,1599560.4724867248
2024-01-01,1601714.3393232727
2024-01-02,1609772.7680189514
2024-01-03,1610360.3057539368
2024-01-04,1622017.8644239807
2024-01-05,1622553.5528089905
2024-01-08,1615778.23527359
2024-01-09,1617184.2761671448
2024-01-10,1606474.5092604065
2024-01-11,1604945.4053633118
2024-01-12,1616042.931165924
2024-01-15,1622046.6937696838
2024-01-16,1626888.3186933899
2024-01-17,1617697.1348860168
2024-01-18,1615919.4474546814
2024-01-19,1630426.096174469
2024-01-23,1611777.637693634
2024-01-24,1625278.3935987854
2024-01-25,1630727.2287275696
2024-01-29,1649522.6603071594
2024-01-30,1645554.408460846
2024-01-31,1648153.0775587463
2024-02-01,1650375.7314894104
2024-02-02,1668845.7216169739
2024-02-05,1679677.6929914856
2024-02-06,1689388.017179718
2024-02-07,1688961.8385145569
2024-02-08,1690971.6415388489
2024-02-09,1683409.5865003967
2024-02-12,1663517.2918074036
2024-02-13,1661341.0818922424
2024-02-14,1678122.4598982239
2024-02-15,1697001.9225752258
2024-02-16,1695373.315138092
2024-02-19,1697406.1589796448
2024-02-20,1693299.6934492493
2024-02-21,1681459.316007843
2024-02-22,1689684.539823761
2024-02-23,1686911.6480543518
2024-02-26,1681442.7335951233
2024-02-27,1676513.5215742493
2024-02-28,1671412.4217970276
2024-02-29,1673585.7590162659
2024-03-01,1684027.1758406067
2024-03-04,1700855.8881208801
2024-03-05,1707381.8618605041
2024-03-06,1702688.9338209534
2024-03-07,1698600.8723432922
2024-03-11,1684428.6041700745
2024-03-12,1675676.0364668274
2024-03-13,1641634.046543579
2024-03-14,1641634.046543579
2024-03-15,1641634.046543579
2024-03-18,1641634.046543579
2024-03-19,1641634.046543579
2024-03-20,1641634.046543579
2024-03-21,1641634.046543579
2024-03-22,1641634.046543579
2024-03-26,1641634.046543579
2024-03-27,1641634.046543579
2024-03-28,1641634.046543579
2024-04-01,1641634.046543579
2024-04-02,1641634.046543579
2024-04-03,1641634.046543579
2024-04-04,1641634.046543579
2024-04-05,1641634.046543579
2024-04-08,1641634.046543579
2024-04-09,1641634.046543579
2024-04-10,1641634.046543579
2024-04-12,1641634.046543579
2024-04-15,1641634.046543579
2024-04-16,1641634.046543579
2024-04-18,1641634.046543579
2024-04-19,1641634.046543579
2024-04-22,1641634.046543579
2024-04-23,1641634.046543579
2024-04-24,1641634.046543579
2024-04-25,1641634.046543579
2024-04-26,1641634.046543579
2024-04-29,1641634.046543579
2024-04-30,1641634.046543579
2024-05-02,1641634.046543579
2024-05-03,1641634.046543579
2024-05-06,1641634.046543579
2024-05-07,1641634.046543579
2024-05-08,1641634.046543579
2024-05-09,1641634.046543579
2024-05-10,1641634.046543579
2024-05-13,1641634.046543579
2024-05-14,1641634.046543579
2024-05-15,1641634.046543579
2024-05-16,1641634.046543579
2024-05-17,1641634.046543579
2024-05-21,1641634.046543579
2024-05-22,1641634.046543579
2024-05-23,1641634.046543579
2024-05-24,1641634.046543579
2024-05-27,1641634.046543579
2024-05-28,1641634.046543579
2024-05-29,1641634.046543579
2024-05-30,1640950.3642606353
2024-05-31,1646815.5752439117
2024-06-03,1651063.7721738433
2024-06-04,1632258.7004930878
2024-06-05,1641828.2472830964
2024-06-06,1668217.8559638215
2024-06-07,1684060.2670279695
2024-06-10,1678814.574896927
2024-06-11,1682445.854659195
2024-06-12,1693513.5732108308
2024-06-13,1708342.2122412873
2024-06-14,1729861.9288703157
2024-06-18,1742619.3599997712
2024-06-19,1721979.0073996736
2024-06-20,1735357.7856284333
2024-06-21,1723671.6593619538
2024-06-24,1726881.9442053987
2024-06-25,1720963.0501166536
2024-06-26,1708109.5040351106
2024-06-27,1709542.387801285
2024-06-28,1710673.608389969
2024-07-01,1723758.601798172
2024-07-02,1713900.0656272126
2024-07-03,1729421.714942093
2024-07-04,1736230.9321356965
2024-07-05,1742144.8468161775
2024-07-08,1743402.4436112214
2024-07-09,1740899.6233979035
2024-07-10,1729604.3767014313
2024-07-11,1734208.5770798493
2024-07-12,1726565.4036103059
2024-07-15,1732182.0835877229
2024-07-16,1721419.0529633332
2024-07-18,1690669.6161011504
2024-07-19,1661206.8792542266
2024-07-22,1675810.2094849395
2024-07-23,1655390.8882389069
2024-07-24,1655549.2056293488
2024-07-25,1657428.097574234
2024-07-26,1678859.463060379
2024-07-29,1695016.9905872345
2024-07-30,1690032.058298111
2024-07-31,1693114.5944080353
2024-08-01,1683676.0395450592
2024-08-02,1665987.3342914581
2024-08-05,1636097.6949176788
2024-08-06,1630972.2895755768
2024-08-07,1665288.079568863
2024-08-08,1655537.3713550568
2024-08-09,1661370.4762439728
2024-08-12,1660143.52101326
2024-08-13,1645301.3882083893
2024-08-14,1638321.507379799
2024-08-16,1656699.0297491837
2024-08-19,1658368.5422919083
2024-08-20,1661676.2953741837
2024-08-21,1667750.14647892
2024-08-22,1669556.6474554825
2024-08-23,1666054.3923285294
2024-08-26,1670300.6985113907
2024-08-27,1667586.482569008
2024-08-28,1667722.3199103165
2024-08-29,1660823.2781622696
2024-08-30,1668505.6080267716
2024-09-02,1659971.9734137345
2024-09-03,1666681.4067633438
2024-09-04,1663508.8306830216
2024-09-05,1658671.4071295548
2024-09-06,1647870.202326088
2024-09-09,1647378.608713417
2024-09-10,1647943.8889258194
2024-09-11,1640347.658487587
2024-09-12,1655872.602060585
2024-09-13,1655368.1079809952
2024-09-16,1652984.6983740616
2024-09-17,1649515.8183996964
2024-09-18,1643785.8908179093
2024-09-19,1621983.240527382
2024-09-20,1629727.3511536026
2024-09-23,1644446.362414589
2024-09-24,1657874.2068664932
2024-09-25,1662033.1779053116
2024-09-26,1667346.579791298
