date,ret,Strategy,Window
2021-10-29,51.78700094230595,Nifty,12-Month
2021-11-30,30.952767671884594,Nifty,12-Month
2021-12-31,24.11930395873192,Nifty,12-Month
2022-01-31,27.175348790237376,Nifty,12-Month
2022-02-28,15.587628588808201,Nifty,12-Month
2022-03-31,18.883033264627123,Nifty,12-Month
2022-04-29,16.89176642807759,Nifty,12-Month
2022-05-31,6.428568608454821,Nifty,12-Month
2022-06-30,0.37369207772794955,Nifty,12-Month
2022-07-29,8.851080296007208,Nifty,12-Month
2022-08-30,3.660368143592918,Nifty,12-Month
2022-09-30,-2.9730747532313417,Nifty,12-Month
2022-10-31,1.9270912483967173,Nifty,12-Month
2022-11-30,10.452391023389595,Nifty,12-Month
2022-12-30,4.328960480003219,Nifty,12-Month
2023-01-31,1.8587288154779946,Nifty,12-Month
2023-02-28,3.0371076180118806,Nifty,12-Month
2023-03-31,-0.6012110107502355,Nifty,12-Month
2023-04-28,5.627518555917166,Nifty,12-Month
2023-05-31,11.757023962201263,Nifty,12-Month
2023-06-30,21.60169060217676,Nifty,12-Month
2023-07-31,15.127129988489486,Nifty,12-Month
2023-08-31,8.415308791762065,Nifty,12-Month
2023-09-29,14.881824872002314,Nifty,12-Month
2023-10-31,5.925985925771227,Nifty,12-Month
2023-11-30,7.32900713484359,Nifty,12-Month
2023-12-29,20.02783413093152,Nifty,12-Month
2024-01-31,23.007101277327546,Nifty,12-Month
2024-02-29,27.039212282420166,Nifty,12-Month
2024-03-28,28.613029511513698,Nifty,12-Month
2024-04-30,25.130637195543848,Nifty,12-Month
2024-05-31,21.56152205574664,Nifty,12-Month
2024-06-28,25.126562450062593,Nifty,12-Month
2024-07-31,26.3106308853142,Nifty,12-Month
2024-08-30,31.069707624691787,Nifty,12-Month
2024-09-30,31.431175725846614,Nifty,12-Month
2024-10-31,26.865081578972962,Nifty,12-Month
2024-11-29,19.857544106021518,Nifty,12-Month
2024-12-31,8.80477261580641,Nifty,12-Month
2025-01-31,8.205495040345912,Nifty,12-Month
2025-02-28,0.6454975365151494,Nifty,12-Month
2025-03-28,5.340863254134054,Nifty,12-Month
2025-04-30,7.650347776070943,Nifty,12-Month
2025-05-30,9.853222833637233,Nifty,12-Month
2025-06-30,6.274108920157073,Nifty,12-Month
2025-07-31,-0.7326346817206675,Nifty,12-Month
2025-08-29,-3.205951714528721,Nifty,12-Month
2025-09-30,-4.6482390861098395,Nifty,12-Month
2025-10-31,6.266176793466105,Nifty,12-Month
2025-11-28,8.58580687541517,Nifty,12-Month
2025-12-31,10.508859224965072,Nifty,12-Month
2026-01-30,7.708946461209298,Nifty,12-Month
2026-02-20,15.57784242476461,Nifty,12-Month
