date,value
2023-11-06,1673207.0387483216
2023-11-07,1681355.896391449
2023-11-08,1691367.5848527527
2023-11-09,1686335.3992868043
2023-11-10,1694067.6009965516
2023-11-13,1743013.0685868836
2023-11-15,1760419.8747392274
2023-11-16,1748955.1117921448
2023-11-17,1765384.144022522
2023-11-20,1767999.6708932496
2023-11-21,1759018.0331216431
2023-11-22,1742252.3360887147
2023-11-23,1746226.759825287
2023-11-24,1753932.7391496277
2023-11-28,1755119.7443528748
2023-11-29,1763017.5897546387
2023-11-30,1770541.0205860522
2023-12-01,1791913.6307888415
2023-12-04,1817453.784311333
2023-12-05,1817915.8512783435
2023-12-06,1824745.9200268176
2023-12-07,1809297.974267998
2023-12-08,1814019.1369088367
2023-12-11,1836233.1226876453
2023-12-12,1830994.2141183093
2023-12-13,1870918.0081780627
2023-12-14,1870401.7719491199
2023-12-15,1878808.426848717
2023-12-18,1882922.8390191272
2023-12-19,1889173.0612939075
2023-12-20,1810779.8431995776
2023-12-21,1830217.0316837695
2023-12-22,1840187.6622074512
2023-12-26,1848284.7183750537
2023-12-27,1846771.397467461
2023-12-28,1851375.759955254
2023-12-29,1865154.0218723682
2024-01-01,1748432.1243352892
2024-01-02,1741381.9909124377
2024-01-03,1749143.278800011
2024-01-04,1767946.5772466662
2024-01-05,1777243.116400719
2024-01-08,1778676.6472539904
2024-01-09,1784337.4717092516
2024-01-10,1776862.6261358263
2024-01-11,1783395.768402367
2024-01-12,1801271.8699572375
2024-01-15,1813252.3567049792
2024-01-16,1818930.617794457
2024-01-17,1789547.1215786366
2024-01-18,1787293.0779461293
2024-01-19,1813435.8036770253
2024-01-23,1769322.424829369
2024-01-24,1806277.9634740832
2024-01-25,1808496.2083166125
2024-01-29,1827432.9321859363
2024-01-30,1808641.4309136586
2024-01-31,1828880.3407189564
2024-02-01,1823143.2550408558
2024-02-02,1849165.1146230702
2024-02-05,1840689.2266149526
2024-02-06,1855677.4519292836
2024-02-07,1898419.8786947255
2024-02-08,1895426.5848943715
2024-02-09,1862268.9424459462
2024-02-12,1795233.2667091375
2024-02-13,1800147.2439048772
2024-02-14,1851022.178925324
2024-02-15,1885536.5783622747
2024-02-16,1902925.4624488836
2024-02-19,1911795.4294593816
2024-02-20,1915276.6835334783
2024-02-21,1885915.2950489812
2024-02-22,1914101.97626236
2024-02-23,1909847.8372700505
2024-02-26,1905797.1816227727
2024-02-27,1914297.2129490667
2024-02-28,1908842.607098847
2024-02-29,1930145.985234528
2024-03-01,1937461.7445957952
2024-03-04,1936833.3435942084
2024-03-05,1933998.193333283
2024-03-06,1892391.4230213934
2024-03-07,1898502.3557835394
2024-03-11,1881553.848541718
2024-03-12,1849505.5423811348
2024-03-13,1774727.4006651314
2024-03-14,1802724.3244932564
2024-03-15,1809889.2830198677
2024-03-18,1805908.775291291
2024-03-19,1782081.9036018378
2024-03-20,1782363.8377921302
2024-03-21,1823003.0057990272
2024-03-22,1821839.236420365
2024-03-26,1841619.6262061317
2024-03-27,1855054.6524893958
2024-03-28,1860126.4493415076
2024-04-01,1886366.9644782264
2024-04-02,1898483.3784110267
2024-04-03,1909940.1332633216
2024-04-04,1932807.393074723
2024-04-05,1940667.596199723
2024-04-08,1947202.6058280189
2024-04-09,1943962.3235709388
2024-04-10,1960235.1543967444
2024-04-12,1942639.5767295081
2024-04-15,1917826.0186698157
2024-04-16,1931342.1091849525
2024-04-18,1935817.0614249427
2024-04-19,1932083.0288016517
2024-04-22,1949606.9427573401
2024-04-23,1944360.8989798743
2024-04-24,1954869.7109000403
2024-04-25,1968596.160286637
2024-04-26,1983702.2588431556
2024-04-29,1988058.2643210609
2024-04-30,1971973.5320517737
2024-05-02,1992124.8343589026
2024-05-03,1972168.7142264564
2024-05-06,1943449.2217606362
2024-05-07,1913960.9748441323
2024-05-08,1927743.4216519936
2024-05-09,1880655.4956255348
2024-05-10,1904617.1754045875
2024-05-13,1900624.5469408424
2024-05-14,1914198.3140410623
2024-05-15,1914154.1576384744
2024-05-16,1925197.5102996072
2024-05-17,1954284.8303832253
2024-05-21,1940348.57150261
2024-05-22,1930347.0136370095
2024-05-23,1932604.2767900857
2024-05-24,1928046.1183885965
2024-05-27,1924279.7125963601
2024-05-28,1908353.3456224832
2024-05-29,1912754.8291277322
2024-05-30,1874042.1060137185
2024-05-31,1871017.3821367654
2024-06-03,1903053.8069567117
2024-06-04,1773343.5943640908
2024-06-05,1836310.9158057412
2024-06-06,1871877.6764868936
2024-06-07,1910905.1399878701
2024-06-10,1903932.2149695596
2024-06-11,1927852.5196875772
2024-06-12,1939019.054996415
2024-06-13,1950978.4805945596
2024-06-14,1964994.7436255654
2024-06-18,1984937.5425147256
2024-06-19,1976362.7722815713
2024-06-20,1974244.7990149697
2024-06-21,1974106.7120093545
2024-06-24,1979543.4003028115
2024-06-25,1986955.9839514932
2024-06-26,1992792.253208085
2024-06-27,2003018.8613928994
2024-06-28,1994075.425723954
2024-07-01,2045982.025638505
2024-07-02,2048650.8466834268
2024-07-03,2072220.0954016885
2024-07-04,2099793.9480323037
2024-07-05,2103011.5071448525
2024-07-08,2082097.457706376
2024-07-09,2080481.8598059854
2024-07-10,2082757.275485917
2024-07-11,2086642.3373145303
2024-07-12,2079463.8190955361
2024-07-15,2082468.6175269326
2024-07-16,2093229.9134864053
2024-07-18,2071452.623708268
2024-07-19,2032524.5866306312
2024-07-22,2030278.0906589516
2024-07-23,2022186.8328769691
2024-07-24,2026215.4788828283
2024-07-25,2026597.8239756017
2024-07-26,2050679.8048715978
2024-07-29,2069326.8997507482
2024-07-30,2064288.9401560216
2024-07-31,2100861.5491953283
2024-08-01,2081938.486634293
2024-08-02,2052629.344208756
2024-08-05,1977516.9906510168
2024-08-06,1975282.5323990637
2024-08-07,2018973.6923416907
2024-08-08,2016833.7810562905
2024-08-09,2044159.7611893471
2024-08-12,2039976.2733353432
2024-08-13,2005534.8983658608
2024-08-14,2008890.1277433021
2024-08-16,2040883.698360978
2024-08-19,2037301.9619718178
2024-08-20,2052024.6386380775
2024-08-21,2062441.158779679
2024-08-22,2055922.7387052162
2024-08-23,2048280.3168302162
2024-08-26,2040476.3818631752
2024-08-27,2046037.756374894
2024-08-28,2049393.6125760658
2024-08-29,2046902.0191312416
2024-08-30,2064006.90813881
2024-09-02,2066285.5482755287
2024-09-03,2065430.0113187416
2024-09-04,2072473.989224015
2024-09-05,2074859.0756803139
2024-09-06,2055934.6466257486
2024-09-09,2034872.3801462564
2024-09-10,2039523.921279069
2024-09-11,2029338.1275778972
2024-09-12,2036211.9211569987
2024-09-13,2044925.8909445964
2024-09-16,2041500.2642966472
2024-09-17,2048922.122450944
2024-09-18,2034074.6775656901
2024-09-19,2032728.0521994792
2024-09-20,2036550.7036277018
2024-09-23,2029313.8983908854
2024-09-24,2036799.9433438883
2024-09-25,2028466.4798429117
2024-09-26,2024630.372909318
2024-09-27,2022560.6785123453
2024-09-30,2025697.6212613687
2024-10-01,2024689.7187345133
2024-10-03,2007579.2965543375
2024-10-04,1990389.5911707315
2024-10-07,1973370.3499723063
2024-10-08,1999142.9407315836
2024-10-09,2011742.1362882243
2024-10-10,2008233.2878385172
2024-10-11,1998827.3328824625
2024-10-14,2003356.7346768961
2024-10-15,2008292.6868863688
2024-10-16,2002433.6931729899
2024-10-17,1990277.7953458414
2024-10-18,1985090.7266812907
2024-10-21,1958574.2528653727
2024-10-22,1911162.46704918
2024-10-23,1928338.9441609965
2024-10-24,1942196.0724959574
2024-10-25,1927851.0681319437
2024-10-28,1918021.4492354593
2024-10-29,1931764.7732405863
2024-10-30,1940056.6374678812
2024-10-31,1951239.0849471292
2024-11-01,1961803.596391221
2024-11-04,1938490.126054307
2024-11-05,1945301.449265977
2024-11-06,1967388.4192671976
2024-11-07,1951354.7874007425
2024-11-08,1929553.1526351175
2024-11-11,1918903.9279341898
2024-11-12,1893435.4706264508
2024-11-13,1857916.0487697613
2024-11-14,1870214.6721828473
2024-11-18,1856245.7033412945
2024-11-19,1860136.8659084332
2024-11-21,1851638.2413051617
2024-11-22,1856602.136904527
2024-11-25,1887630.614107896
2024-11-26,1885567.6661403668
2024-11-27,1917813.8690517438
2024-11-28,1917191.4436061871
2024-11-29,1936272.091189195
2024-12-02,1942923.8208339703
2024-12-03,1940869.6467922223
2024-12-04,1950616.8784206402
2024-12-05,1954450.6715114606
2024-12-06,1957020.3120754254
2024-12-09,1956448.1942470563
2024-12-10,1962513.0480983746
2024-12-11,1961340.263064195
2024-12-12,1955270.6557338727
2024-12-13,1953093.2014492047
2024-12-16,1957761.1683376324
2024-12-17,1953412.5246913922
2024-12-18,1946033.5765102399
2024-12-19,1947418.0955532086
2024-12-20,1918277.0371999373
2024-12-23,1933814.6993703474
2024-12-24,1928532.6562490095
2024-12-26,1928401.3854055037
2024-12-27,1941611.28567711
2024-12-30,1946893.847536241
2024-12-31,1947962.6988546003
2025-01-01,1963471.2937032331
2025-01-02,1964120.1490499128
2025-01-03,1945869.9554463972
2025-01-06,1910879.4721608749
2025-01-07,1950285.572258531
2025-01-08,1927546.2623220077
2025-01-09,1905844.1003957381
2025-01-10,1890232.8193898788
2025-01-13,1814735.95135399
2025-01-14,1835095.8125600447
2025-01-15,1840137.166777574
2025-01-16,1856238.3124379744
2025-01-17,1855873.4709767927
2025-01-20,1859019.2872609724
2025-01-21,1827162.418730699
2025-01-22,1802636.0499868025
2025-01-23,1825868.1360768904
2025-01-24,1792823.700803758
2025-01-27,1725661.946832811
2025-01-28,1691135.6139812483
2025-01-29,1722325.0826702132
2025-01-30,1715023.3517436995
2025-01-31,1734269.7119426741
2025-02-01,1734166.9512310042
2025-02-03,1742017.5072003952
2025-02-04,1754903.8728620163
2025-02-05,1764416.0145856491
2025-02-06,1761886.091917192
2025-02-07,1764624.612974321
2025-02-10,1728920.1120587937
2025-02-11,1681266.6749860398
2025-02-12,1687773.9419538132
2025-02-13,1692131.1066388716
2025-02-14,1642388.281185533
2025-02-17,1620418.9410063948
2025-02-18,1588758.466261522
2025-02-19,1635828.3800188461
2025-02-20,1653600.184492723
2025-02-21,1646320.5196062485
2025-02-24,1628581.3097063461
2025-02-25,1614312.6801897446
2025-02-27,1597261.0735002914
2025-02-28,1542811.2373076645
2025-03-03,1536867.3551232163
2025-03-04,1529556.448410875
2025-03-05,1559719.028916246
2025-03-06,1569350.6075295273
2025-03-07,1558188.2329567734
2025-03-10,1549754.8178566757
2025-03-11,1545672.9548806015
2025-03-12,1548231.883225328
2025-03-13,1535492.7524269882
2025-03-17,1556384.4177101913
2025-03-18,1556384.4177101913
2025-03-19,1609958.2581032577
2025-03-20,1630383.4811867538
2025-03-21,1642635.8845681015
2025-03-24,1647690.2233742538
2025-03-25,1638037.9362038437
2025-03-26,1626889.8923195663
2025-03-27,1640618.548813707
2025-03-28,1649324.8728493515
2025-04-01,1635565.0259255234
2025-04-02,1641729.4283303085
2025-04-03,1642001.8521584335
2025-04-04,1616563.8845681015
2025-04-07,1565701.094920732
2025-04-08,1602692.74351082
2025-04-09,1584629.3331140915
2025-04-11,1618865.8564295212
2025-04-15,1648086.3534387986
2025-04-16,1637835.1965174119
2025-04-17,1651329.0428308884
2025-04-21,1671143.3363489548
2025-04-22,1700525.4134973923
2025-04-23,1697957.8227991501
2025-04-24,1704261.7596277634
2025-04-25,1665705.4331507126
2025-04-28,1679502.313338701
2025-04-29,1665013.147059404
2025-04-30,1660747.8808240525
2025-05-02,1634430.5252332322
2025-05-05,1651495.7818741624
2025-05-06,1627861.4007096116
2025-05-07,1642597.2901749436
2025-05-08,1619237.0814347093
2025-05-09,1618332.718765642
2025-05-12,1660098.1473545092
2025-05-13,1666154.607071306
2025-05-14,1675214.8418735522
2025-05-15,1687154.0224765795
2025-05-16,1684500.6286777514
2025-05-19,1688180.5599521655
2025-05-20,1665423.1516880053
2025-05-21,1666148.405838396
2025-05-22,1660377.5885776537
2025-05-23,1659626.6386264819
2025-05-26,1656023.0717929858
2025-05-27,1655142.987503435
2025-05-28,1659192.8833774584
2025-05-29,1661022.0122226733
2025-05-30,1669354.2631382006
2025-06-02,1675603.14961281
2025-06-03,1684205.8778842944
2025-06-04,1694916.8723300952
2025-06-05,1703719.5236362475
2025-06-06,1719952.9329990405
2025-06-09,1734270.8390048998
2025-06-10,1723276.7928012866
2025-06-11,1727303.9828647631
2025-06-12,1697797.0525064867
2025-06-13,1687759.3794107835
2025-06-16,1697234.7929239671
2025-06-17,1696862.7954874437
2025-06-18,1686021.9410562913
2025-06-19,1659264.2622232835
2025-06-20,1654329.2419596117
2025-06-23,1668193.5880899827
2025-06-24,1681878.9498453538
2025-06-25,1708523.7133951585
2025-06-26,1722956.1791544359
2025-06-27,1758762.1132975023
2025-06-30,1761337.6619425218
2025-07-01,1763290.9491739671
2025-07-02,1762935.014725725
2025-07-03,1772122.5305338304
2025-07-04,1745702.5415116136
2025-07-07,1744323.5259476488
2025-07-08,1752896.5637284105
2025-07-09,1761220.9159622972
2025-07-10,1756066.0215531175
2025-07-11,1748826.323249895
2025-07-14,1757091.8449784105
2025-07-15,1762692.9921952074
2025-07-16,1764819.0914994066
2025-07-17,1772511.3259354418
2025-07-18,1766006.8071366136
2025-07-21,1755188.9848709886
2025-07-22,1751562.2603226488
2025-07-23,1763224.5069657152
2025-07-24,1750451.4038773363
2025-07-25,1726767.8828476733
2025-07-28,1723927.1941269701
2025-07-29,1729799.6600083178
2025-07-30,1733921.8931626147
2025-07-31,1719285.1805771654
2025-08-01,1696260.1928452319
2025-08-04,1720976.283177263
2025-08-05,1723885.6399887865
2025-08-06,1717648.5893296069
2025-08-07,1701126.7076584643
2025-08-08,1704272.5591373462
2025-08-11,1711263.3714542408
2025-08-12,1703950.6794376392
2025-08-13,1706514.2029972095
2025-08-14,1716243.315770952
2025-08-18,1731524.8129633348
2025-08-19,1737159.5890863817
2025-08-20,1758452.2251947802
2025-08-21,1747655.5549066942
2025-08-22,1743631.950902788
2025-08-25,1753327.1373041552
2025-08-26,1729925.9012537403
2025-08-28,1716768.679696123
2025-08-29,1704629.933602373
2025-09-01,1730844.0116053028
2025-09-02,1727345.451546709
2025-09-03,1726814.5983185596
2025-09-04,1711416.2765412158
2025-09-05,1717086.0654816455
2025-09-08,1727328.2749543018
2025-09-09,1722909.406301958
2025-09-10,1728085.2863068408
2025-09-11,1721441.0793976611
2025-09-12,1734471.8845734424
2025-09-15,1736851.2378449268
2025-09-16,1739881.3472199268
2025-09-17,1759924.2155060596
2025-09-18,1755816.394949419
2025-09-19,1747780.6330309315
2025-09-22,1743230.935002367
2025-09-23,1756222.9624376697
2025-09-24,1735243.210142748
2025-09-25,1729032.041807787
2025-09-26,1692510.516387865
2025-09-29,1695392.0747374743
2025-09-30,1690061.7321166247
2025-10-01,1710120.3680114
2025-10-03,1726689.0227050036
2025-10-06,1745060.473632738
2025-10-07,1734669.7360839099
2025-10-08,1737376.254516527
2025-10-09,1762185.579681322
2025-10-10,1750115.4561461657
2025-10-13,1755845.0992736071
2025-10-14,1749248.6018065661
2025-10-15,1776233.772827074
2025-10-16,1770263.7342528552
2025-10-17,1755757.5887059802
2025-10-20,1764316.8454198474
2025-10-21,1765886.774344408
2025-10-23,1749833.5725011462
2025-10-24,1747760.612875902
2025-10-27,1773377.0915135974
2025-10-28,1770193.5562657947
2025-10-29,1778440.3590001697
2025-10-30,1772263.0472631091
2025-10-31,1770470.0314855212
2025-11-03,1781344.1123369618
2025-11-04,1767062.7414263173
2025-11-06,1752154.1600054188
2025-11-07,1753233.2830828114
2025-11-10,1754032.6697100087
2025-11-11,1749780.2617510243
2025-11-12,1764043.4334734364
2025-11-13,1761034.7609270497
2025-11-14,1753145.905366747
2025-11-17,1759511.3503740712
2025-11-18,1736219.476106493
2025-11-19,1744327.7981279774
2025-11-20,1736457.9858110829
2025-11-21,1727226.8498345204
2025-11-24,1713373.8917046376
2025-11-25,1716426.3054009266
2025-11-26,1747657.8224907704
2025-11-27,1747314.9687310047
2025-11-28,1746627.984844286
2025-12-01,1756155.1426812
2025-12-02,1753589.0451470204
2025-12-03,1738598.6111870594
2025-12-04,1731174.8836023733
2025-12-05,1728165.1382740042
2025-12-08,1702887.731962969
2025-12-09,1709507.2515247366
2025-12-10,1695971.9206836722
2025-12-11,1712584.5412281058
2025-12-12,1728941.8747241995
2025-12-15,1727820.6206958792
2025-12-16,1715885.8696582816
2025-12-17,1709944.5450122855
2025-12-18,1714461.3445423148
2025-12-19,1727066.9981372855
2025-12-22,1752403.392119219
2025-12-23,1767065.558867266
2025-12-24,1766288.5276477835
2025-12-26,1761660.9996631644
2025-12-29,1752385.9868457816
2025-12-30,1748915.6493824027
2025-12-31,1765836.034483721
2026-01-01,1761674.0097339652
2026-01-02,1790001.2222583792
2026-01-05,1783316.1639392874
2026-01-06,1782621.5508106253
2026-01-07,1786854.2009571097
2026-01-08,1747489.0195301077
2026-01-09,1728720.829792864
2026-01-12,1725486.6352127858
2026-01-13,1729620.3300675221
2026-01-14,1744938.754200823
2026-01-16,1742876.4999893971
2026-01-19,1730053.7004288503
2026-01-20,1688300.6635416432
2026-01-21,1679585.148069231
2026-01-22,1704041.3761270924
2026-01-23,1666029.1530020924
2026-01-27,1686820.4506095143
2026-01-28,1721062.725145647
2026-01-29,1733070.6777840443
2026-01-30,1728302.7350350209
2026-02-02,1664201.5996840687
2026-02-03,1696948.6816848011
2026-02-04,1702592.6514418812
2026-02-05,1700277.081007311
2026-02-06,1688763.7403395863
