date,value
2025-10-03,1676150.6300422698
2025-10-06,1670084.05523392
2025-10-07,1656195.978909457
2025-10-08,1653904.5572175626
2025-10-09,1653957.4819917325
2025-10-10,1647097.6179322843
2025-10-13,1641184.882933505
2025-10-14,1657347.3781269866
2025-10-15,1647482.4589070159
2025-10-16,1633975.8907917815
2025-10-17,1628857.2500447112
2025-10-20,1626314.8698597746
2025-10-21,1636909.2377644377
2025-10-23,1610879.2837597686
2025-10-24,1616085.8060986358
2025-10-27,1643146.091315921
2025-10-28,1657342.6418835479
2025-10-29,1659582.6050793487
2025-10-30,1662067.2019726592
2025-10-31,1644810.8928601104
2025-11-03,1636378.4734875518
2025-11-04,1622128.5539013701
2025-11-06,1591679.4077386505
2025-11-07,1613771.0102166778
2025-11-10,1628014.5129632598
2025-11-11,1616071.3278741485
2025-11-12,1611546.0681178505
2025-11-13,1598218.1906688148
2025-11-14,1611163.1358363563
2025-11-17,1620014.902624839
2025-11-18,1597691.5090930397
2025-11-19,1579013.3465449745
2025-11-20,1560991.3691623907
2025-11-21,1527138.5442455513
2025-11-24,1506541.2455509407
2025-11-25,1507891.6969631417
2025-11-26,1506255.6958620674
2025-11-27,1502407.5658838875
2025-11-28,1502736.2140543587
2025-12-01,1514437.7508776314
2025-12-02,1514521.933178199
2025-12-03,1517307.3544199592
2025-12-04,1531646.738823188
2025-12-05,1532866.2459604866
2025-12-08,1495739.6812845832
2025-12-09,1509789.3454729682
2025-12-10,1503556.6026560431
2025-12-11,1510287.3736788398
2025-12-12,1545401.5550104743
2025-12-15,1558424.7332445746
2025-12-16,1539932.8576876288
2025-12-17,1533863.355997718
2025-12-18,1533722.4176434546
2025-12-19,1554479.4250287085
2025-12-22,1577806.9215001136
2025-12-23,1602144.5950535804
2025-12-24,1604121.326598075
2025-12-26,1613610.9416150122
2025-12-29,1617378.9935254126
2025-12-30,1643423.353991416
2025-12-31,1617549.6631562645
2026-01-01,1619644.8182465965
2026-01-02,1644813.5354096824
2026-01-05,1643212.877664321
2026-01-06,1653181.1560456688
2026-01-07,1642313.6212861473
2026-01-08,1604425.2146394188
2026-01-09,1597620.8410127098
2026-01-12,1586027.3071793967
2026-01-13,1586970.240090316
2026-01-14,1613009.8934315331
2026-01-16,1593724.018622268
2026-01-19,1588368.625891555
2026-01-20,1557214.6774777062
2026-01-21,1566972.865031112
2026-01-22,1569860.4516514428
2026-01-23,1551143.7420414574
2026-01-27,1577444.652266372
2026-01-28,1624064.1318386681
2026-01-29,1681523.6832989343
2026-01-30,1628998.2629517969
2026-02-02,1578016.491933883
2026-02-03,1606100.5042210228
2026-02-04,1626578.463945449
2026-02-05,1601572.4018421776
2026-02-06,1589315.94761473
